kper,kstp,time,k,i,j,AWq
1,1,1.0,0,18,20,-122.27747805346382
1,1,1.0,0,18,40,222.73735919170122
1,1,1.0,0,18,42,-151.1665520583839
1,1,1.0,0,19,21,-121.93135896683441
1,1,1.0,0,19,40,193.50867693013276
1,1,1.0,0,19,41,-144.64214443828655
1,1,1.0,0,20,22,-117.59068946718821
1,1,1.0,0,20,39,72.30618394535679
1,1,1.0,0,20,41,-126.93805409392974
1,1,1.0,0,21,23,-119.16707350452782
1,1,1.0,0,21,36,-118.98263447784143
1,1,1.0,0,21,37,-120.06424195581758
1,1,1.0,0,21,38,-117.02641485328013
1,1,1.0,0,21,39,-113.82250085481462
1,1,1.0,0,21,40,-121.31671900463641
1,1,1.0,0,21,41,-127.02998645439027
1,1,1.0,0,22,24,-116.54092187529079
1,1,1.0,0,22,35,-113.80169026030944
1,1,1.0,0,23,25,-109.68126015136886
1,1,1.0,0,23,26,-107.81735596279532
1,1,1.0,0,23,34,-108.35139907186897
1,1,1.0,0,24,27,-104.18592991475157
1,1,1.0,0,24,28,-102.05180079452691
1,1,1.0,0,24,33,-104.15918576182207
1,1,1.0,0,25,29,-96.55451027969309
1,1,1.0,0,25,33,-98.22488297787311
1,1,1.0,0,26,29,-98.36814002386143
1,1,1.0,0,26,32,-97.85598995770738
1,1,1.0,0,27,30,86.89778572327509
1,1,1.0,0,27,31,-91.64413339253099
1,1,1.0,0,27,32,-89.28785382607578
1,1,1.0,0,27,33,-85.82967561374392
1,1,1.0,0,28,32,-90.0024018790391
1,1,1.0,0,28,33,-80.43785767857696
1,1,1.0,0,29,31,-85.98585508304006
1,1,1.0,0,30,31,-85.28981052351412
1,1,1.0,0,31,31,-76.77293987610176
1,1,1.0,0,32,30,-79.84261179695079
1,1,1.0,0,33,27,-73.49589349341954
1,1,1.0,0,33,28,-69.65064417632868
1,1,1.0,0,33,29,-65.90593480308291
1,1,1.0,0,34,25,-77.43379691560051
1,1,1.0,0,34,26,-74.43868698580911
1,1,1.0,0,35,22,-82.77915406181978
1,1,1.0,0,35,23,-79.79960661194116
1,1,1.0,0,35,24,-77.49853203519183
1,1,1.0,0,36,14,-101.0809138685521
1,1,1.0,0,36,15,-98.08310473069957
1,1,1.0,0,36,16,-95.43027222498529
1,1,1.0,0,36,17,-92.7577660069951
1,1,1.0,0,36,18,-89.85690425685846
1,1,1.0,0,36,19,-87.02217722841533
1,1,1.0,0,36,20,-84.34229214817799
1,1,1.0,0,36,21,-82.14985412548731
1,1,1.0,0,37,14,-98.00569321342027
1,1,1.0,0,38,12,-100.60995046976313
1,1,1.0,0,38,13,-97.71472495543219
1,1,1.0,0,39,11,-99.33639121973522
1,1,1.0,0,40,9,-99.7283612803318
1,1,1.0,0,40,10,-92.6958524181864
1,1,1.0,0,41,7,-104.18612686617894
1,1,1.0,0,41,8,-98.88606688729817
1,1,1.0,0,42,6,-104.47952644047416
1,1,1.0,0,43,5,-103.39888696821527
1,1,1.0,0,44,3,-24.29329646001679
1,1,1.0,0,44,4,-25.783198406722477
2,1,2.0,0,2,46,86.67374519388443
2,1,2.0,0,3,46,114.81323466875904
2,1,2.0,0,4,46,121.52676377878777
2,1,2.0,0,5,45,11.090221053266646
2,1,2.0,0,6,45,5.730437693014892
2,1,2.0,0,7,44,3.109656574677956
2,1,2.0,0,8,43,8.490039955746283
2,1,2.0,0,8,54,37.994258716676995
2,1,2.0,0,9,43,8.238409455136775
2,1,2.0,0,9,52,41.30837192538229
2,1,2.0,0,9,53,39.68093937186734
2,1,2.0,0,10,42,11.332877147460408
2,1,2.0,0,10,50,48.77048244857713
2,1,2.0,0,10,51,46.50480017236259
2,1,2.0,0,11,42,15.43049156874497
2,1,2.0,0,11,48,55.02890483477654
2,1,2.0,0,11,49,34.61859223899398
2,1,2.0,0,12,9,-106.32831870915902
2,1,2.0,0,12,42,14.749939592331884
2,1,2.0,0,12,46,119.39647180941017
2,1,2.0,0,12,47,33.34638607673446
2,1,2.0,0,13,10,-111.51240216470717
2,1,2.0,0,13,42,19.18991854041394
2,1,2.0,0,13,44,78.91880747372932
2,1,2.0,0,13,45,60.45110703057128
2,1,2.0,0,13,52,-205.74665929841842
2,1,2.0,0,13,53,-208.5697580293787
2,1,2.0,0,13,54,-208.67392857175673
2,1,2.0,0,13,55,-209.4512676737845
2,1,2.0,0,14,10,-118.10888820030254
2,1,2.0,0,14,11,-123.78760728709176
2,1,2.0,0,14,41,16.657117109520527
2,1,2.0,0,14,42,26.516261509640117
2,1,2.0,0,14,43,96.526630229533
2,1,2.0,0,14,50,-191.28945419782224
2,1,2.0,0,14,51,-193.77006618494272
2,1,2.0,0,15,12,-126.97878427166586
2,1,2.0,0,15,13,-133.81681122190992
2,1,2.0,0,15,41,26.02324460762577
2,1,2.0,0,15,48,-181.11270774132674
2,1,2.0,0,15,49,-186.68549728055143
2,1,2.0,0,16,14,120.75421679484441
2,1,2.0,0,16,15,-126.11412594509454
2,1,2.0,0,16,16,-135.21090435853023
2,1,2.0,0,16,17,-129.16069867536464
2,1,2.0,0,16,41,16.46175425869012
2,1,2.0,0,16,46,-174.09664342168162
2,1,2.0,0,16,47,-174.02888812144386
2,1,2.0,0,17,18,-126.33804831170653
2,1,2.0,0,17,41,-11.924485724155375
2,1,2.0,0,17,42,-156.90440388935167
2,1,2.0,0,17,43,-161.66159277520296
2,1,2.0,0,17,44,-165.1983527325142
2,1,2.0,0,17,45,-166.77473813025767
2,1,2.0,0,18,19,-110.62116804118978
2,1,2.0,0,18,20,-122.68490922269666
2,1,2.0,0,18,40,222.33470533435195
2,1,2.0,0,18,42,-151.5681944706622
2,1,2.0,0,19,21,-122.34007390771706
2,1,2.0,0,19,40,193.10822420912302
2,1,2.0,0,19,41,-145.0420688523601
2,1,2.0,0,20,22,-117.99972620830147
2,1,2.0,0,20,39,71.90402247097211
2,1,2.0,0,20,41,-127.33810070905156
2,1,2.0,0,21,23,-119.57621154573758
2,1,2.0,0,21,36,-119.38949196322721
2,1,2.0,0,21,37,-120.4690344527661
2,1,2.0,0,21,38,-117.42957935316429
2,1,2.0,0,21,39,-114.22337816844686
2,1,2.0,0,21,40,-121.71708294800374
2,1,2.0,0,21,41,-127.4295068074565
2,1,2.0,0,22,24,-116.94986180732997
2,1,2.0,0,22,35,-114.21017315695917
2,1,2.0,0,23,25,-110.08899089882061
2,1,2.0,0,23,26,-108.2248383448341
2,1,2.0,0,23,34,-108.75985503241964
2,1,2.0,0,24,27,-104.59325719208266
2,1,2.0,0,24,28,-102.45899900069742
2,1,2.0,0,24,33,-104.56588441162569
2,1,2.0,0,25,29,-96.96107463050544
2,1,2.0,0,25,33,-98.63012588537163
2,1,2.0,0,26,29,-98.77446128048825
2,1,2.0,0,26,32,-98.2585588475049
2,1,2.0,0,27,30,86.49320898650546
2,1,2.0,0,27,31,-92.04528969184673
2,1,2.0,0,27,32,-89.686324109834
2,1,2.0,0,27,33,-86.23101121185721
2,1,2.0,0,28,32,-90.4032740868912
2,1,2.0,0,28,33,-80.84029084142378
2,1,2.0,0,29,31,-86.39045862080638
2,1,2.0,0,30,31,-85.69534905221792
2,1,2.0,0,31,31,-77.18073710154158
2,1,2.0,0,32,30,-80.25416577008002
2,1,2.0,0,33,27,-73.89804931345964
2,1,2.0,0,33,28,-70.05315836643251
2,1,2.0,0,33,29,-66.31140247553515
2,1,2.0,0,34,25,-77.82205000197803
2,1,2.0,0,34,26,-74.82884161374932
2,1,2.0,0,35,22,-83.14013648581204
2,1,2.0,0,35,23,-80.15878178433468
2,1,2.0,0,35,24,-77.86013706996755
2,1,2.0,0,36,14,-101.46698528338277
2,1,2.0,0,36,15,-98.46233166987497
2,1,2.0,0,36,16,-95.80155395172449
2,1,2.0,0,36,17,-93.117617769694
2,1,2.0,0,36,18,-90.20277939820096
2,1,2.0,0,36,19,-87.3570838572814
2,1,2.0,0,36,20,-84.668287129232
2,1,2.0,0,36,21,-82.46707595967848
2,1,2.0,0,37,14,-98.36833248507105
2,1,2.0,0,38,12,-100.95337798440903
2,1,2.0,0,38,13,-98.04215972015504
2,1,2.0,0,39,11,-99.61949342667322
2,1,2.0,0,40,9,-99.98621631553226
2,1,2.0,0,40,10,-92.83605756973884
2,1,2.0,0,41,7,-104.48986620821722
2,1,2.0,0,41,8,-99.11011452266507
2,1,2.0,0,42,6,-104.75534528917956
2,1,2.0,0,43,5,-103.62045016437321
2,1,2.0,0,44,3,-24.562013443201863
2,1,2.0,0,44,4,-25.94862090258721
2,2,3.0,0,2,46,86.30361640056935
2,2,3.0,0,3,46,114.44208539581166
2,2,3.0,0,4,46,121.15355905056833
2,2,3.0,0,5,45,10.71630976569702
2,2,3.0,0,6,45,5.3560769502331596
2,2,3.0,0,7,44,2.7342330495487204
2,2,3.0,0,8,43,8.115923351610604
2,2,3.0,0,8,54,37.62686663513
2,2,3.0,0,9,43,7.865470855103467
2,2,3.0,0,9,52,40.935972216856385
2,2,3.0,0,9,53,39.309582538916516
2,2,3.0,0,10,42,10.9607591198112
2,2,3.0,0,10,50,48.39801553080042
2,2,3.0,0,10,51,46.13282430775189
2,2,3.0,0,11,42,15.061404887773733
2,2,3.0,0,11,48,54.65689683675396
2,2,3.0,0,11,49,34.24694499517818
2,2,3.0,0,12,9,-106.69720012377786
2,2,3.0,0,12,42,14.383464372306548
2,2,3.0,0,12,46,119.0256962280215
2,2,3.0,0,12,47,32.97540651462498
2,2,3.0,0,13,10,-111.88438989384474
2,2,3.0,0,13,42,18.8264862401071
2,2,3.0,0,13,44,78.55165471563691
2,2,3.0,0,13,45,60.08210367127515
2,2,3.0,0,13,52,-206.11796729799937
2,2,3.0,0,13,53,-208.94014879976396
2,2,3.0,0,13,54,-209.0444024402916
2,2,3.0,0,13,55,-209.82191974257591
2,2,3.0,0,14,10,-118.48097139253059
2,2,3.0,0,14,11,-124.15994206386131
2,2,3.0,0,14,41,16.291852554357888
2,2,3.0,0,14,42,26.154982998287437
2,2,3.0,0,14,43,96.16219820907384
2,2,3.0,0,14,50,-191.66129824348093
2,2,3.0,0,14,51,-194.1424470512577
2,2,3.0,0,15,12,-127.3522507988796
2,2,3.0,0,15,13,-134.1902887329519
2,2,3.0,0,15,41,25.659043043580937
2,2,3.0,0,15,48,-181.48446498914188
2,2,3.0,0,15,49,-187.05811209164585
2,2,3.0,0,16,14,120.38073748953445
2,2,3.0,0,16,15,-126.48618359703471
2,2,3.0,0,16,16,-135.5831043696985
2,2,3.0,0,16,17,-129.5347403746183
2,2,3.0,0,16,41,16.09886095273498
2,2,3.0,0,16,46,-174.4675118780459
2,2,3.0,0,16,47,-174.40111644801777
2,2,3.0,0,17,18,-126.71364436682359
2,2,3.0,0,17,41,-12.285256532844528
2,2,3.0,0,17,42,-157.26402836187674
2,2,3.0,0,17,43,-162.02479231515917
2,2,3.0,0,17,44,-165.56505118787015
2,2,3.0,0,17,45,-167.14516477216898
2,2,3.0,0,18,19,-110.99614869562663
2,2,3.0,0,18,20,-123.060108580303
2,2,3.0,0,18,40,221.97027966589542
2,2,3.0,0,18,42,-151.93074631660136
2,2,3.0,0,19,21,-122.71687906429042
2,2,3.0,0,19,40,192.74696237244507
2,2,3.0,0,19,41,-145.40230452316325
2,2,3.0,0,20,22,-118.37705570801836
2,2,3.0,0,20,39,71.53991724051832
2,2,3.0,0,20,41,-127.69867386355202
2,2,3.0,0,21,23,-119.9535950866865
2,2,3.0,0,21,36,-119.76245597094078
2,2,3.0,0,21,37,-120.83860677436621
2,2,3.0,0,21,38,-117.79619623898066
2,2,3.0,0,21,39,-114.58640188136394
2,2,3.0,0,21,40,-122.0787765483758
2,2,3.0,0,21,41,-127.78978286253118
2,2,3.0,0,22,24,-117.32679624804018
2,2,3.0,0,22,35,-114.58543147418698
2,2,3.0,0,23,25,-110.46426606204409
2,2,3.0,0,23,26,-108.59955120725203
2,2,3.0,0,23,34,-109.13492433703198
2,2,3.0,0,24,27,-104.96732928032361
2,2,3.0,0,24,28,-102.83271155303328
2,2,3.0,0,24,33,-104.93812248898689
2,2,3.0,0,25,29,-97.33318561622025
2,2,3.0,0,25,33,-98.99965389011595
2,2,3.0,0,26,29,-99.14600350970727
2,2,3.0,0,26,32,-98.62363475153825
2,2,3.0,0,27,30,86.12484044941687
2,2,3.0,0,27,31,-92.40854086581066
2,2,3.0,0,27,32,-90.04621203976012
2,2,3.0,0,27,33,-86.59511256813698
2,2,3.0,0,28,32,-90.76654566172579
2,2,3.0,0,28,33,-81.2065864892536
2,2,3.0,0,29,31,-86.75937607470155
2,2,3.0,0,30,31,-86.06688546564476
2,2,3.0,0,31,31,-77.55695840857993
2,2,3.0,0,32,30,-80.63577290881142
2,2,3.0,0,33,27,-74.26381356272395
2,2,3.0,0,33,28,-70.42103779170486
2,2,3.0,0,33,29,-66.6851162293575
2,2,3.0,0,34,25,-78.17080563952209
2,2,3.0,0,34,26,-75.18082182791932
2,2,3.0,0,35,22,-83.46066613903997
2,2,3.0,0,35,23,-80.47748088242099
2,2,3.0,0,35,24,-78.18205955063581
2,2,3.0,0,36,14,-101.80744935474172
2,2,3.0,0,36,15,-98.79510595014176
2,2,3.0,0,36,16,-96.12757969936399
2,2,3.0,0,36,17,-93.4349502527217
2,2,3.0,0,36,18,-90.50953736170652
2,2,3.0,0,36,19,-87.65464659927284
2,2,3.0,0,36,20,-84.95839274271918
2,2,3.0,0,36,21,-82.75037286841359
2,2,3.0,0,37,14,-98.68641488530557
2,2,3.0,0,38,12,-101.26122010716631
2,2,3.0,0,38,13,-98.33708072315483
2,2,3.0,0,39,11,-99.89363033440122
2,2,3.0,0,40,9,-100.24711552481631
2,2,3.0,0,40,10,-93.04371550414305
2,2,3.0,0,41,7,-104.76778845265392
2,2,3.0,0,41,8,-99.34774136317549
2,2,3.0,0,42,6,-105.01120607011387
2,2,3.0,0,43,5,-103.83986872120818
2,2,3.0,0,44,3,-24.797669171073835
2,2,3.0,0,44,4,-26.128108509439244
2,3,4.0,0,2,46,85.94716398305604
2,3,4.0,0,3,46,114.08431227322717
2,3,4.0,0,4,46,120.79339370237335
2,3,4.0,0,5,45,10.355171412248524
2,3,4.0,0,6,45,4.9945073510700695
2,3,4.0,0,7,44,2.3716830945883203
2,3,4.0,0,8,43,7.7547934327753865
2,3,4.0,0,8,54,37.27451122348566
2,3,4.0,0,9,43,7.506173169509907
2,3,4.0,0,9,52,40.57781549865285
2,3,4.0,0,9,53,38.95290185132251
2,3,4.0,0,10,42,10.602472737598305
2,3,4.0,0,10,50,48.03978769707112
2,3,4.0,0,10,51,45.77531385014538
2,3,4.0,0,11,42,14.707021493030993
2,3,4.0,0,11,48,54.29953569500424
2,3,4.0,0,11,49,33.89000577395893
2,3,4.0,0,12,9,-107.05273990989849
2,3,4.0,0,12,42,14.032600967160079
2,3,4.0,0,12,46,118.67038111857221
2,3,4.0,0,12,47,32.619692291291585
2,3,4.0,0,13,10,-112.24358113834421
2,3,4.0,0,13,42,18.479495127114433
2,3,4.0,0,13,44,78.20116718589941
2,3,4.0,0,13,45,59.72936907296696
2,3,4.0,0,13,52,-206.47471025748678
2,3,4.0,0,13,53,-209.29614581702583
2,3,4.0,0,13,54,-209.40060044785048
2,3,4.0,0,13,55,-210.17836886747182
2,3,4.0,0,14,10,-118.84063662869914
2,3,4.0,0,14,11,-124.51974543914935
2,3,4.0,0,14,41,15.942636367293517
2,3,4.0,0,14,42,25.810759950446823
2,3,4.0,0,14,43,95.81508344030976
2,3,4.0,0,14,50,-192.01866534911983
2,3,4.0,0,14,51,-194.500680876802
2,3,4.0,0,15,12,-127.71337682284343
2,3,4.0,0,15,13,-134.55139077360047
2,3,4.0,0,15,41,25.311505882572305
2,3,4.0,0,15,48,-181.84156620172655
2,3,4.0,0,15,49,-187.4165916091962
2,3,4.0,0,16,14,120.01952123621822
2,3,4.0,0,16,15,-126.8459320852213
2,3,4.0,0,16,16,-135.9430838144508
2,3,4.0,0,16,17,-129.89679302089257
2,3,4.0,0,16,41,15.753152984148869
2,3,4.0,0,16,46,-174.82310451805404
2,3,4.0,0,16,47,-174.75884246983435
2,3,4.0,0,17,18,-127.0773087466149
2,3,4.0,0,17,41,-12.628426175421168
2,3,4.0,0,17,42,-157.60580221436373
2,3,4.0,0,17,43,-162.37062093142686
2,3,4.0,0,17,44,-165.91530232229036
2,3,4.0,0,17,45,-167.5001784607441
2,3,4.0,0,18,19,-111.35936992638574
2,3,4.0,0,18,20,-123.42367609294081
2,3,4.0,0,18,40,221.62294496669506
2,3,4.0,0,18,42,-152.27558242737643
2,3,4.0,0,19,21,-123.08217178274663
2,3,4.0,0,19,40,192.40324254971426
2,3,4.0,0,19,41,-145.74463570158787
2,3,4.0,0,20,22,-118.74296209650322
2,3,4.0,0,20,39,71.19270177512965
2,3,4.0,0,20,41,-128.04140269108484
2,3,4.0,0,21,23,-120.31951377418864
2,3,4.0,0,21,36,-120.12179930699381
2,3,4.0,0,21,37,-121.19356979670988
2,3,4.0,0,21,38,-118.14708315009375
2,3,4.0,0,21,39,-114.93252875181008
2,3,4.0,0,21,40,-122.42255320993456
2,3,4.0,0,21,41,-128.13232109563933
2,3,4.0,0,22,24,-117.69207147241468
2,3,4.0,0,22,35,-114.94743874872506
2,3,4.0,0,23,25,-110.827593795074
2,3,4.0,0,23,26,-108.96204434111371
2,3,4.0,0,23,34,-109.49662355796295
2,3,4.0,0,24,27,-105.3286725884011
2,3,4.0,0,24,28,-103.19336704335205
2,3,4.0,0,24,33,-105.29632315817389
2,3,4.0,0,25,29,-97.69130630126449
2,3,4.0,0,25,33,-99.3544523227099
2,3,4.0,0,26,29,-99.50326635397778
2,3,4.0,0,26,32,-98.97302990330479
2,3,4.0,0,27,30,85.7716307291347
2,3,4.0,0,27,31,-92.75600530046847
2,3,4.0,0,27,32,-90.39038452080217
2,3,4.0,0,27,33,-86.94438951086693
2,3,4.0,0,28,32,-91.1147434924967
2,3,4.0,0,28,33,-81.5589996384831
2,3,4.0,0,29,31,-87.11404066008367
2,3,4.0,0,30,31,-86.42559865830322
2,3,4.0,0,31,31,-77.92207192648652
2,3,4.0,0,32,30,-81.00695534800116
2,3,4.0,0,33,27,-74.61562118604343
2,3,4.0,0,33,28,-70.77612122024686
2,3,4.0,0,33,29,-67.04764277770391
2,3,4.0,0,34,25,-78.5050321329669
2,3,4.0,0,34,26,-75.51900879261927
2,3,4.0,0,35,22,-83.76884004772728
2,3,4.0,0,35,23,-80.78448749903032
2,3,4.0,0,35,24,-78.49287287864945
2,3,4.0,0,36,14,-102.13041616443763
2,3,4.0,0,36,15,-99.11109317848559
2,3,4.0,0,36,16,-96.43837743344807
2,3,4.0,0,36,17,-93.73936275175947
2,3,4.0,0,36,18,-90.80630529478844
2,3,4.0,0,36,19,-87.94442648719973
2,3,4.0,0,36,20,-85.24233289759923
2,3,4.0,0,36,21,-83.02974200905237
2,3,4.0,0,37,14,-98.99150675381827
2,3,4.0,0,38,12,-101.56212327965397
2,3,4.0,0,38,13,-98.62791203761265
2,3,4.0,0,39,11,-100.17547250997757
2,3,4.0,0,40,9,-100.51956676440238
2,3,4.0,0,40,10,-93.28524247027792
2,3,4.0,0,41,7,-105.04638552248116
2,3,4.0,0,41,8,-99.60321844139833
2,3,4.0,0,42,6,-105.27302146372926
2,3,4.0,0,43,5,-104.0741278245971
2,3,4.0,0,44,3,-25.03082350259274
2,3,4.0,0,44,4,-26.32831309028529
2,4,5.0,0,2,46,85.28247225827783
2,4,5.0,0,3,46,113.4176893910053
2,4,5.0,0,4,46,120.1230963149319
2,4,5.0,0,5,45,9.683361225419844
2,4,5.0,0,6,45,4.322171550394501
2,4,5.0,0,7,44,1.6977213987962614
2,4,5.0,0,8,43,7.083121328393531
2,4,5.0,0,8,54,36.616614736587735
2,4,5.0,0,9,43,6.8373414588862715
2,4,5.0,0,9,52,39.91108406081696
2,4,5.0,0,9,53,38.288376382592105
2,4,5.0,0,10,42,9.93511385678994
2,4,5.0,0,10,50,47.37295519139593
2,4,5.0,0,10,51,45.109530268056574
2,4,5.0,0,11,42,14.045708457525848
2,4,5.0,0,11,48,53.63408809725183
2,4,5.0,0,11,49,33.225117673796944
2,4,5.0,0,12,9,-107.71647540667345
2,4,5.0,0,12,42,13.376588645806237
2,4,5.0,0,12,46,118.00805570212901
2,4,5.0,0,12,47,31.956745218302785
2,4,5.0,0,13,10,-112.91302418392843
2,4,5.0,0,13,42,17.829372721857
2,4,5.0,0,13,44,77.54586885613026
2,4,5.0,0,13,45,59.07084264000184
2,4,5.0,0,13,52,-207.13942210947937
2,4,5.0,0,13,53,-209.95954782986348
2,4,5.0,0,13,54,-210.0642483880215
2,4,5.0,0,13,55,-210.8423614267382
2,4,5.0,0,14,10,-119.51067425896952
2,4,5.0,0,14,11,-125.19018551169347
2,4,5.0,0,14,41,15.289178546673497
2,4,5.0,0,14,42,25.164966068747503
2,4,5.0,0,14,43,95.16470948602841
2,4,5.0,0,14,50,-192.68431974466853
2,4,5.0,0,14,51,-195.16766339126912
2,4,5.0,0,15,12,-128.3858335038234
2,4,5.0,0,15,13,-135.22381197889638
2,4,5.0,0,15,41,24.660567656276612
2,4,5.0,0,15,48,-182.50671973217413
2,4,5.0,0,15,49,-188.08387388433562
2,4,5.0,0,16,14,119.34697221406077
2,4,5.0,0,16,15,-127.51614161187001
2,4,5.0,0,16,16,-136.613660928022
2,4,5.0,0,16,17,-130.57065488774037
2,4,5.0,0,16,41,15.104957920842935
2,4,5.0,0,16,46,-175.48588234685906
2,4,5.0,0,16,47,-175.42486523663445
2,4,5.0,0,17,18,-127.75375184188897
2,4,5.0,0,17,41,-13.27275486558392
2,4,5.0,0,17,42,-158.24784528952227
2,4,5.0,0,17,43,-163.01875910535512
2,4,5.0,0,17,44,-166.56994614489997
2,4,5.0,0,17,45,-168.16203398859932
2,4,5.0,0,18,19,-112.03492695026489
2,4,5.0,0,18,20,-124.09976069937545
2,4,5.0,0,18,40,220.97214531719203
2,4,5.0,0,18,42,-152.9224907197106
2,4,5.0,0,19,21,-123.76095707091224
2,4,5.0,0,19,40,191.75795357698996
2,4,5.0,0,19,41,-146.3877450681698
2,4,5.0,0,20,22,-119.42259389203923
2,4,5.0,0,20,39,70.54190904380152
2,4,5.0,0,20,41,-128.68513180695356
2,4,5.0,0,21,23,-120.9990925110468
2,4,5.0,0,21,36,-120.79072130122893
2,4,5.0,0,21,37,-121.85578798442896
2,4,5.0,0,21,38,-118.80325448773453
2,4,5.0,0,21,39,-115.58166879959367
2,4,5.0,0,21,40,-123.06867787251429
2,4,5.0,0,21,41,-128.77568492039256
2,4,5.0,0,22,24,-118.37060799213225
2,4,5.0,0,22,35,-115.62061719497513
2,4,5.0,0,23,25,-111.50293045356
2,4,5.0,0,23,26,-109.63607120137112
2,4,5.0,0,23,34,-110.16943605921995
2,4,5.0,0,24,27,-106.00081722784239
2,4,5.0,0,24,28,-103.86440422506087
2,4,5.0,0,24,33,-105.96385411318806
2,4,5.0,0,25,29,-98.35850030724384
2,4,5.0,0,25,33,-100.01726379319916
2,4,5.0,0,26,29,-100.16915696037131
2,4,5.0,0,26,32,-99.62777558770517
2,4,5.0,0,27,30,85.11160840499008
2,4,5.0,0,27,31,-93.4075216092906
2,4,5.0,0,27,32,-91.0370207685504
2,4,5.0,0,27,33,-87.59962259473389
2,4,5.0,0,28,32,-91.76781650690134
2,4,5.0,0,28,33,-82.21920551957419
2,4,5.0,0,29,31,-87.7763039877376
2,4,5.0,0,30,31,-87.09308588862882
2,4,5.0,0,31,31,-78.59772729824056
2,4,5.0,0,32,30,-81.6870402581244
2,4,5.0,0,33,27,-75.27768555060015
2,4,5.0,0,33,28,-71.44090027303355
2,4,5.0,0,33,29,-67.72027209871464
2,4,5.0,0,34,25,-79.14988200804692
2,4,5.0,0,34,26,-76.16828237197137
2,4,5.0,0,35,22,-84.3880688315212
2,4,5.0,0,35,23,-81.40262589595443
2,4,5.0,0,35,24,-79.11642694819204
2,4,5.0,0,36,14,-102.76130370055137
2,4,5.0,0,36,15,-99.73500660834407
2,4,5.0,0,36,16,-97.05778111858592
2,4,5.0,0,36,17,-94.35298496532914
2,4,5.0,0,36,18,-91.41299706679581
2,4,5.0,0,36,19,-88.54491486595839
2,4,5.0,0,36,20,-85.83784389515347
2,4,5.0,0,36,21,-83.62342528792635
2,4,5.0,0,37,14,-99.60753090131243
2,4,5.0,0,38,12,-102.17571421842251
2,4,5.0,0,38,13,-99.23250751709077
2,4,5.0,0,39,11,-100.77207511163579
2,4,5.0,0,40,9,-101.10197306818225
2,4,5.0,0,40,10,-93.8323175863436
2,4,5.0,0,41,7,-105.63856781680363
2,4,5.0,0,41,8,-100.17031343650444
2,4,5.0,0,42,6,-105.85238144976847
2,4,5.0,0,43,5,-104.6252625367822
2,4,5.0,0,44,3,-25.56560862344429
2,4,5.0,0,44,4,-26.837682243329596
2,5,6.0,0,2,46,84.61035740146701
2,5,6.0,0,3,46,112.74317887487564
2,5,6.0,0,4,46,119.44424012968511
2,5,6.0,0,5,45,9.002530071707497
2,5,6.0,0,6,45,3.6408424152650696
2,5,6.0,0,7,44,1.014644913414486
2,5,6.0,0,8,43,6.402684335598451
2,5,6.0,0,8,54,35.954065169078376
2,5,6.0,0,9,43,6.160838862936089
