kper,kstp,time,k,i,j,SPq
2,26,27.0,0,33,33,-27.661423000989316
2,26,27.0,0,34,30,-40.86263209629533
2,26,27.0,0,34,31,-43.21843789902039
2,26,27.0,0,34,33,-28.27318338281998
2,26,27.0,0,35,33,-29.535823195063927
2,26,27.0,0,36,32,-30.87754027653682
2,26,27.0,0,36,33,-31.256461526802127
2,26,27.0,0,37,32,-32.969710955584446
2,27,28.0,0,32,30,-100.25218286999575
2,27,28.0,0,33,30,-92.68777949980426
2,27,28.0,0,33,31,-36.86998643191032
2,27,28.0,0,33,32,-41.45725663530504
2,27,28.0,0,33,33,-28.3989128187618
2,27,28.0,0,34,30,-41.57426550097159
2,27,28.0,0,34,31,-43.93492427618742
2,27,28.0,0,34,33,-29.02071734161086
2,27,28.0,0,35,33,-30.297351120377016
2,27,28.0,0,36,32,-31.640951366623653
2,27,28.0,0,36,33,-32.03469255792504
2,27,28.0,0,37,32,-33.756317247618654
2,28,29.0,0,32,30,-100.96900680707449
2,28,29.0,0,33,30,-93.40271615311428
2,28,29.0,0,33,31,-37.58857162204686
2,28,29.0,0,33,32,-42.191489258221736
2,28,29.0,0,33,33,-29.155403599803094
2,28,29.0,0,34,30,-42.304713532966275
2,28,29.0,0,34,31,-44.66825728489334
2,28,29.0,0,34,33,-29.78589317993908
2,28,29.0,0,35,33,-31.076719075045958
2,28,29.0,0,36,32,-32.42263605155472
2,28,29.0,0,36,33,-32.83205964062006
2,28,29.0,0,37,32,-34.56355221603701
2,29,30.0,0,32,30,-101.45844515072724
2,29,30.0,0,33,30,-93.89264361401229
2,29,30.0,0,33,31,-38.0830118775292
2,29,30.0,0,33,32,-42.701250795925034
2,29,30.0,0,33,33,-29.687295393887325
2,29,30.0,0,34,30,-42.809681798029715
2,29,30.0,0,34,31,-45.17643710265702
2,29,30.0,0,34,33,-30.325963885414467
2,29,30.0,0,35,33,-31.630669049613175
2,29,30.0,0,36,32,-32.97859927677064
2,29,30.0,0,36,33,-33.40418578217134
2,29,30.0,0,37,32,-35.14481734311789
2,30,31.0,0,32,30,-101.92177371414937
2,30,31.0,0,33,30,-94.35843273049022
2,30,31.0,0,33,31,-38.55468659412031
2,30,31.0,0,33,32,-43.18865651974022
2,30,31.0,0,33,33,-30.19682722913649
2,30,31.0,0,34,30,-43.291011971994635
2,30,31.0,0,34,31,-45.66197749259652
2,30,31.0,0,34,33,-30.843839024706995
2,30,31.0,0,35,33,-32.16230059242139
2,30,31.0,0,36,32,-33.51186474949168
2,30,31.0,0,36,33,-33.95390878501075
2,30,31.0,0,37,32,-35.70304416901979
2,31,32.0,0,32,30,-102.55893514915635
2,31,32.0,0,33,30,-94.99289999304563
2,31,32.0,0,33,31,-39.19265891390444
2,31,32.0,0,33,32,-43.84199227617671
2,31,32.0,0,33,33,-30.872627251082235
2,31,32.0,0,34,30,-43.9392581700115
2,31,32.0,0,34,31,-46.313184471614136
2,31,32.0,0,34,33,-31.527582391018086
2,31,32.0,0,35,33,-32.85994719892676
2,31,32.0,0,36,32,-34.21120270955282
2,31,32.0,0,36,33,-34.670078562228696
2,31,32.0,0,37,32,-36.428489104926484
2,32,33.0,0,32,30,-103.10072978140727
2,32,33.0,0,33,30,-95.53200512648368
2,32,33.0,0,33,31,-39.734801200964284
2,32,33.0,0,33,32,-44.39892523334902
2,32,33.0,0,33,33,-31.45181169002217
2,32,33.0,0,34,30,-44.49112089790674
2,32,33.0,0,34,31,-46.86756112755825
2,32,33.0,0,34,33,-32.11420048849584
2,32,33.0,0,35,33,-33.460257016177025
2,32,33.0,0,36,32,-34.81300906509841
2,32,33.0,0,36,33,-35.28899120749952
2,32,33.0,0,37,32,-37.05644106864065
2,33,34.0,0,32,30,-103.4200100857488
2,33,34.0,0,33,30,-95.85304235175386
2,33,34.0,0,33,31,-40.061085770150726
2,33,34.0,0,33,32,-44.739824630913745
2,33,34.0,0,33,33,-31.81407614357329
2,33,34.0,0,34,30,-44.825080271522665
2,33,34.0,0,34,31,-47.2056530171086
2,33,34.0,0,34,33,-32.48414114622187
2,33,34.0,0,35,33,-33.8433823372053
2,33,34.0,0,36,32,-35.19692377821286
2,33,34.0,0,36,33,-35.69001102368054
2,33,34.0,0,37,32,-37.464773447225525
2,34,35.0,0,32,30,-104.01171386377041
2,34,35.0,0,33,30,-96.44483841290662
2,34,35.0,0,33,31,-40.658182219005084
2,34,35.0,0,33,32,-45.35268858939537
2,34,35.0,0,33,33,-32.44924650976202
2,34,35.0,0,34,30,-45.43105212121327
2,34,35.0,0,34,31,-47.815712442102495
2,34,35.0,0,34,33,-33.127113885795666
2,34,35.0,0,35,33,-34.499863251306806
2,34,35.0,0,36,32,-35.85426963510076
2,34,35.0,0,36,33,-36.3646956574986
2,34,35.0,0,37,32,-38.14762682523042
2,35,36.0,0,32,30,-104.66823304787704
2,35,36.0,0,33,30,-97.09936035946134
2,35,36.0,0,33,31,-41.3171990311979
