kper,kstp,time,k,i,j,PWq
2,3,4.0,0,35,37,-0.1631376232015782
2,3,4.0,0,36,37,-2.1917751324424444
2,3,4.0,0,37,37,-1.1270588012813505
2,3,4.0,0,38,37,-1.3142505099556274
2,3,4.0,0,39,38,-1.281705705544823
2,3,4.0,0,40,38,-1.3891571133600564
2,3,4.0,0,41,38,-1.6289004729577528
2,3,4.0,0,42,38,-2.0955196778235177
2,3,4.0,0,43,38,-2.3918402420409848
2,3,4.0,0,44,38,-3.158237764270325
2,3,4.0,0,45,37,4.637373947897231
2,3,4.0,0,45,38,-4.5233236659977365
2,4,5.0,0,22,40,-8.08848018710296
2,4,5.0,0,23,40,-8.00492081935397
2,4,5.0,0,24,39,-7.9797494327427785
2,4,5.0,0,25,39,-0.7487109927595839
2,4,5.0,0,26,38,-0.8102312119513044
2,4,5.0,0,27,38,-15.267640429002313
2,4,5.0,0,28,38,13.727581459044245
2,4,5.0,0,29,37,-8.649211201883986
2,4,5.0,0,30,37,-3.618741660501314
2,4,5.0,0,31,37,4.741765347695605
2,4,5.0,0,32,36,-0.9277811446054329
2,4,5.0,0,33,36,2.4950379620484
2,4,5.0,0,34,37,-1.808305270497499
2,4,5.0,0,35,37,-0.2398985498195998
2,4,5.0,0,36,37,-2.268502313579802
2,4,5.0,0,37,37,-1.2037873362411347
2,4,5.0,0,38,37,-1.3912183296858984
2,4,5.0,0,39,38,-1.35822778034958
2,4,5.0,0,40,38,-1.465676826240042
2,4,5.0,0,41,38,-1.7054215762944978
2,4,5.0,0,42,38,-2.172043215647136
2,4,5.0,0,43,38,-2.468362747562196
2,4,5.0,0,44,38,-3.2347584957982463
2,4,5.0,0,45,37,4.560672973655301
2,4,5.0,0,45,38,-4.59967028295398
2,5,6.0,0,22,40,-8.13826477417399
2,5,6.0,0,23,40,-8.054708587554728
2,5,6.0,0,24,39,-8.029539724333631
2,5,6.0,0,25,39,-0.8176974358352709
2,5,6.0,0,26,38,-0.8792173314961929
2,5,6.0,0,27,38,-15.326303383344907
2,5,6.0,0,28,38,13.727865217427052
2,5,6.0,0,29,37,-8.667520572242552
2,5,6.0,0,30,37,-3.6602692185294927
2,5,6.0,0,31,37,4.6813762119224975
2,5,6.0,0,32,36,-1.0043265976560178
2,5,6.0,0,33,36,2.4177471027999218
2,5,6.0,0,34,37,-1.8815789105295835
2,5,6.0,0,35,37,-0.3094793616988909
2,5,6.0,0,36,37,-2.3380295545867966
2,5,6.0,0,37,37,-1.2733167927692648
2,5,6.0,0,38,37,-1.4610812125865777
2,5,6.0,0,39,38,-1.4274672227652445
2,5,6.0,0,40,38,-1.5349148523765734
2,5,6.0,0,41,38,-1.774660857001436
2,5,6.0,0,42,38,-2.2412846858335342
2,5,6.0,0,43,38,-2.537603286716262
2,5,6.0,0,44,38,-3.303996506829094
2,5,6.0,0,45,37,4.491183138223278
2,5,6.0,0,45,38,-4.668662918968266
2,6,7.0,0,22,40,-8.142477488424902
2,6,7.0,0,23,40,-8.058927306113333
2,6,7.0,0,24,39,-8.033761224767318
2,6,7.0,0,25,39,-0.8438910078107256
2,6,7.0,0,26,38,-0.905410843669415
2,6,7.0,0,27,38,-15.344610683928636
2,6,7.0,0,28,38,13.739752577299214
2,6,7.0,0,29,37,-8.658066598439632
2,6,7.0,0,30,37,-3.6642432559948475
2,6,7.0,0,31,37,4.662079236755176
2,6,7.0,0,32,36,-1.0398449844027482
2,6,7.0,0,33,36,2.3813838083666496
2,6,7.0,0,34,37,-1.9130459139320237
2,6,7.0,0,35,37,-0.3364386958569412
2,6,7.0,0,36,37,-2.3649125822288397
2,6,7.0,0,37,37,-1.300203047706873
2,6,7.0,0,38,37,-1.488390310059799
2,6,7.0,0,39,38,-1.453983059715938
2,6,7.0,0,40,38,-1.5614303490441444
2,6,7.0,0,41,38,-1.80117748919929
2,6,7.0,0,42,38,-2.2678032871986034
2,6,7.0,0,43,38,-2.5641210448724223
2,6,7.0,0,44,38,-3.3305107788778514
2,6,7.0,0,45,37,4.464348309687921
2,6,7.0,0,45,38,-4.694863653949028
2,7,8.0,0,22,40,-8.10551236362835
2,7,8.0,0,23,40,-8.021971362716158
2,7,8.0,0,24,39,-7.99680828568421
2,7,8.0,0,25,39,-0.8314167434422188
2,7,8.0,0,26,38,-0.892936779173283
2,7,8.0,0,27,38,-15.32750107824802
2,7,8.0,0,28,38,13.757345609726826
2,7,8.0,0,29,37,-8.627755983473321
2,7,8.0,0,30,37,-3.636755715891013
2,7,8.0,0,31,37,4.6790847490514125
2,7,8.0,0,32,36,-1.038001323835033
2,7,8.0,0,33,36,2.3823257251522136
2,7,8.0,0,34,37,-1.9065831850746235
2,7,8.0,0,35,37,-0.32488243096861424
2,7,8.0,0,36,37,-2.3532562029686233
2,7,8.0,0,37,37,-1.2885509909526718
2,7,8.0,0,38,37,-1.4772370286680143
2,7,8.0,0,39,38,-1.4418909823084505
2,7,8.0,0,40,38,-1.5493391155044947
2,7,8.0,0,41,38,-1.7890872878563187
2,7,8.0,0,42,38,-2.255714856843838
2,7,8.0,0,43,38,-2.5520318465577247
2,7,8.0,0,44,38,-3.3184169755998028
2,7,8.0,0,45,37,4.47606225844288
2,7,8.0,0,45,38,-4.682397787272066
2,8,9.0,0,22,40,-8.338608424339782
2,8,9.0,0,23,40,-8.255079432664957
2,8,9.0,0,24,39,-8.229919755698461
2,8,9.0,0,25,39,-1.0912429757578366
2,8,9.0,0,26,38,-1.1527635229242605
2,8,9.0,0,27,38,-15.577474847985968
2,8,9.0,0,28,38,13.648812602981025
2,8,9.0,0,29,37,-8.822905304072378
2,8,9.0,0,30,37,-3.8660998992453415
2,8,9.0,0,31,37,4.427682494061173
2,8,9.0,0,32,36,-1.311143153121975
2,8,9.0,0,33,36,2.1081659347810273
2,8,9.0,0,34,37,-2.173889800873553
2,8,9.0,0,35,37,-0.5858696096743188
2,8,9.0,0,36,37,-2.614114423944443
2,8,9.0,0,37,37,-1.5494148779207535
2,8,9.0,0,38,37,-1.7387288062529933
2,8,9.0,0,39,38,-1.702199147842407
2,8,9.0,0,40,38,-1.809649518150536
2,8,9.0,0,41,38,-2.0493986345023814
2,8,9.0,0,42,38,-2.5160277962772852
2,8,9.0,0,43,38,-2.81234408102398
2,8,9.0,0,44,38,-3.57872318487307
2,8,9.0,0,45,37,4.215277049039287
2,8,9.0,0,45,38,-4.942233898189443
2,9,10.0,0,22,40,-8.635052498624532
2,9,10.0,0,23,40,-8.551537661512612
2,9,10.0,0,24,39,-8.52638198345187
2,9,10.0,0,25,39,-1.4164050543664644
2,9,10.0,0,26,38,-1.4779265365079937
2,9,10.0,0,27,38,-15.887194556720942
2,9,10.0,0,28,38,13.561492709939671
2,9,10.0,0,29,37,-9.041669735490814
2,9,10.0,0,30,37,-4.144260274243038
2,9,10.0,0,31,37,4.115118464058924
2,9,10.0,0,32,36,-1.6538222547753776
2,9,10.0,0,33,36,1.764286230749235
2,9,10.0,0,34,37,-2.5088110253251443
2,9,10.0,0,35,37,-0.9125461313199139
2,9,10.0,0,36,37,-2.9406242271475094
2,9,10.0,0,37,37,-1.8759321063567995
2,9,10.0,0,38,37,-2.0660656416532674
2,9,10.0,0,39,38,-2.0279901676508416
2,9,10.0,0,40,38,-2.1354444952759195
2,9,10.0,0,41,38,-2.375194482453594
2,9,10.0,0,42,38,-2.84182507677383
2,9,10.0,0,43,38,-3.138140707188086
2,9,10.0,0,44,38,-3.904511919344827
2,9,10.0,0,45,37,3.888862918616269
2,9,10.0,0,45,38,-5.267407730172181
2,10,11.0,0,22,40,-8.898404153550132
2,10,11.0,0,23,40,-8.814905198276847
2,10,11.0,0,24,39,-8.789754274169923
2,10,11.0,0,25,39,-1.7102396340482073
2,10,11.0,0,26,38,-1.7717626008195566
2,10,11.0,0,27,38,-16.16279382339883
2,10,11.0,0,28,38,13.516027031901672
2,10,11.0,0,29,37,-9.211425541354629
2,10,11.0,0,30,37,-4.381506174797323
2,10,11.0,0,31,37,3.8360511562387956
2,10,11.0,0,32,36,-1.9703767208402496
2,10,11.0,0,33,36,1.4463127623264427
2,10,11.0,0,34,37,-2.815224013341208
2,10,11.0,0,35,37,-1.208338543810214
2,10,11.0,0,36,37,-3.236201413657909
2,10,11.0,0,37,37,-2.1715189843039298
2,10,11.0,0,38,37,-2.362711675203059
2,10,11.0,0,39,38,-2.322637546653368
2,10,11.0,0,40,38,-2.4300979687103563
2,10,11.0,0,41,38,-2.66984876884635
2,10,11.0,0,42,38,-3.1364806516490944
2,10,11.0,0,43,38,-3.43279566556771
2,10,11.0,0,44,38,-4.199156569363026
2,10,11.0,0,45,37,3.593409713632809
2,10,11.0,0,45,38,-5.561256493109681
2,11,12.0,0,22,40,-9.113808443223775
2,11,12.0,0,23,40,-9.030327157634247
2,11,12.0,0,24,39,-9.00518184490545
2,11,12.0,0,25,39,-1.957694517567802
2,11,12.0,0,26,38,-2.0192196362313553
2,11,12.0,0,27,38,-16.391973542297592
2,11,12.0,0,28,38,13.493179518327906
2,11,12.0,0,29,37,-9.335131293228073
2,11,12.0,0,30,37,-4.569367930921317
2,11,12.0,0,31,37,3.603554021812897
2,11,12.0,0,32,36,-2.2462430303924066
2,11,12.0,0,33,36,1.1688009919165552
2,11,12.0,0,34,37,-3.078345371048613
2,11,12.0,0,35,37,-1.4582585623418254
2,11,12.0,0,36,37,-3.4858469346584116
2,11,12.0,0,37,37,-2.4211769919562585
2,11,12.0,0,38,37,-2.6136994863858263
2,11,12.0,0,39,38,-2.571113879432801
2,11,12.0,0,40,38,-2.678583008093824
2,11,12.0,0,41,38,-2.918334579105931
2,11,12.0,0,42,38,-3.384967620822408
2,11,12.0,0,43,38,-3.681282042694079
2,11,12.0,0,44,38,-4.447629612695664
2,11,12.0,0,45,37,3.343920298279727
2,11,12.0,0,45,38,-5.808728646164241
2,12,13.0,0,22,40,-9.32205459959664
2,12,13.0,0,23,40,-9.23859259944345
2,12,13.0,0,24,39,-9.213453840974353
2,12,13.0,0,25,39,-2.19938212331715
2,12,13.0,0,26,38,-2.260910170376519
2,12,13.0,0,27,38,-16.616332312323948
2,12,13.0,0,28,38,13.464312966098078
2,12,13.0,0,29,37,-9.455745387787488
2,12,13.0,0,30,37,-4.75034848175676
2,12,13.0,0,31,37,3.376306802686827
2,12,13.0,0,32,36,-2.5223725012597242
2,12,13.0,0,33,36,0.8908005306549285
2,12,13.0,0,34,37,-3.338975616549078
2,12,13.0,0,35,37,-1.7029743116752343
2,12,13.0,0,36,37,-3.730218607409938
2,12,13.0,0,37,37,-2.6655644801153358
2,12,13.0,0,38,37,-2.8597134801109405
2,12,13.0,0,39,38,-2.814052778296741
2,12,13.0,0,40,38,-2.9215337493362767
2,12,13.0,0,41,38,-3.161286065659965
2,12,13.0,0,42,38,-3.6279201497967506
2,12,13.0,0,43,38,-3.924233989898653
2,12,13.0,0,44,38,-4.690564545804818
2,12,13.0,0,45,37,3.0997401177426127
2,12,13.0,0,45,38,-6.050437311700421
2,13,14.0,0,22,40,-9.25273536987504
2,13,14.0,0,23,40,-9.169294340660713
2,13,14.0,0,24,39,-9.144162941836044
2,13,14.0,0,25,39,-2.164763317248344
2,13,14.0,0,26,38,-2.2262951045336195
2,13,14.0,0,27,38,-16.573940607480495
2,13,14.0,0,28,38,13.547683762941688
2,13,14.0,0,29,37,-9.36176240693635
2,13,14.0,0,30,37,-4.676288578182039
2,13,14.0,0,31,37,3.4184117079713587
2,13,14.0,0,32,36,-2.5267021858973067
2,13,14.0,0,33,36,0.8844752187512768
2,13,14.0,0,34,37,-3.325769003074015
2,13,14.0,0,35,37,-1.671886032945963
2,13,14.0,0,36,37,-3.6987124471095285
2,13,14.0,0,37,37,-2.6340777760609626
2,13,14.0,0,38,37,-2.830106785195767
2,13,14.0,0,39,38,-2.780885092320432
2,13,14.0,0,40,38,-2.888381484468823
2,13,14.0,0,41,38,-3.1281345374775356
2,13,14.0,0,42,38,-3.594769559277779
2,13,14.0,0,43,38,-3.8910828133386985
2,13,14.0,0,44,38,-4.657392163938766
2,13,14.0,0,45,37,3.1314685850238675
2,13,14.0,0,45,38,-6.015844032265591
2,14,15.0,0,22,40,-9.095239880176905
2,14,15.0,0,23,40,-9.011821742405914
2,14,15.0,0,24,39,-8.986698316116303
2,14,15.0,0,25,39,-2.0431174490730655
2,14,15.0,0,26,38,-2.104653745958103
2,14,15.0,0,27,38,-16.45501629103012
2,14,15.0,0,28,38,13.612470883568562
2,14,15.0,0,29,37,-9.237589397962893
2,14,15.0,0,30,37,-4.5385802772997295
2,14,15.0,0,31,37,3.539804523686257
2,14,15.0,0,32,36,-2.446718577482784
2,14,15.0,0,33,36,0.9624484613182176
2,14,15.0,0,34,37,-3.227045982706727
2,14,15.0,0,35,37,-1.5541797013625
2,14,15.0,0,36,37,-3.580516360832007
2,14,15.0,0,37,37,-2.5159048668112973
2,14,15.0,0,38,37,-2.7140082646462815
2,14,15.0,0,39,38,-2.660847756082603
2,14,15.0,0,40,38,-2.76836348089239
2,14,15.0,0,41,38,-3.00811727898315
2,14,15.0,0,42,38,-3.474753144258898
2,14,15.0,0,43,38,-3.7710657934637766
2,14,15.0,0,44,38,-4.537349401873371
2,14,15.0,0,45,37,3.249911281127197
2,14,15.0,0,45,38,-5.894228631148621
2,15,16.0,0,22,40,-8.912263679538682
2,15,16.0,0,23,40,-8.82887110779211
2,15,16.0,0,24,39,-8.803756073290174
2,15,16.0,0,25,39,-1.89704481269996
2,15,16.0,0,26,38,-1.9585863038765865
2,15,16.0,0,27,38,-16.320738534532666
2,15,16.0,0,28,38,13.652072767663299
2,15,16.0,0,29,37,-9.129067849425383
2,15,16.0,0,30,37,-4.396258254025952
2,15,16.0,0,31,37,3.6787912565972647
2,15,16.0,0,32,36,-2.343421253658562
2,15,16.0,0,33,36,1.063815796327276
2,15,16.0,0,34,37,-3.1045425296651956
2,15,16.0,0,35,37,-1.4123574961964778
2,15,16.0,0,36,37,-3.4381392689148242
2,15,16.0,0,37,37,-2.3735545662544837
2,15,16.0,0,38,37,-2.5738685443558325
2,15,16.0,0,39,38,-2.5164986264961726
2,15,16.0,0,40,38,-2.6240378203024193
2,15,16.0,0,41,38,-2.8637923886532235
2,15,16.0,0,42,38,-3.3304290127485956
2,15,16.0,0,43,38,-3.6267410240967592
2,15,16.0,0,44,38,-4.39299416581548
2,15,16.0,0,45,37,3.3925527098122075
2,15,16.0,0,45,38,-5.748191638176763
2,16,17.0,0,22,40,-8.742396123077356
2,16,17.0,0,23,40,-8.659032364208201
2,16,17.0,0,24,39,-8.633925975187935
2,16,17.0,0,25,39,-1.765046363714987
2,16,17.0,0,26,38,-1.8265936275689683
2,16,17.0,0,27,38,-16.207152393314118
2,16,17.0,0,28,38,13.669154855717693
2,16,17.0,0,29,37,-9.05594825119556
2,16,17.0,0,30,37,-4.281883215220773
2,16,17.0,0,31,37,3.798559183707198
2,16,17.0,0,32,36,-2.2541142445317064
2,16,17.0,0,33,36,1.1513426104189648
2,16,17.0,0,34,37,-2.9961053972408536
2,16,17.0,0,35,37,-1.2848338650828737
2,16,17.0,0,36,37,-3.310005356155557
2,16,17.0,0,37,37,-2.2454508316578767
2,16,17.0,0,38,37,-2.4480633637480196
2,16,17.0,0,39,38,-2.3863029623280454
2,16,17.0,0,40,38,-2.4938698960227157
2,16,17.0,0,41,38,-2.7336252760615025
2,16,17.0,0,42,38,-3.200262582878736
2,16,17.0,0,43,38,-3.4965739098298627
2,16,17.0,0,44,38,-4.262791799047022
2,16,17.0,0,45,37,3.520963079365856
2,16,17.0,0,45,38,-5.616234034474928
2,17,18.0,0,22,40,-8.566288513005816
2,17,18.0,0,23,40,-8.482957206093602
2,17,18.0,0,24,39,-8.457859561593068
2,17,18.0,0,25,39,-1.6276939832036987
2,17,18.0,0,26,38,-1.6892474786548064
2,17,18.0,0,27,38,-16.093350621377
2,17,18.0,0,28,38,13.685797897570978
2,17,18.0,0,29,37,-8.991305744805459
2,17,18.0,0,30,37,-4.1728667008093225
2,17,18.0,0,31,37,3.9195458183768324
2,17,18.0,0,32,36,-2.1583749240581938
2,17,18.0,0,33,36,1.2455052044880404
2,17,18.0,0,34,37,-2.8817580241403675
2,17,18.0,0,35,37,-1.1520979586830435
2,17,18.0,0,36,37,-3.1766154928104697
2,17,18.0,0,37,37,-2.112094219932146
2,17,18.0,0,38,37,-2.317049292438014
2,17,18.0,0,39,38,-2.2507995963911753
2,17,18.0,0,40,38,-2.3583985933784106
2,17,18.0,0,41,38,-2.5981548420456875
2,17,18.0,0,42,38,-3.064792763195328
2,17,18.0,0,43,38,-3.3611033465268747
2,17,18.0,0,44,38,-4.127281247527094
2,17,18.0,0,45,37,3.6546362649989987
2,17,18.0,0,45,38,-5.478927560997818
2,18,19.0,0,22,40,-8.402601113340552
2,18,19.0,0,23,40,-8.319306254777644
2,18,19.0,0,24,39,-8.29421732357605
2,18,19.0,0,25,39,-1.5035754014865006
2,18,19.0,0,26,38,-1.5651354623092857
2,18,19.0,0,27,38,-15.99614359183613
2,18,19.0,0,28,38,13.695080868114928
2,18,19.0,0,29,37,-8.945042608130052
2,18,19.0,0,30,37,-4.083865836937207
2,18,19.0,0,31,37,4.024447507878676
2,18,19.0,0,32,36,-2.0740818755913324
2,18,19.0,0,33,36,1.328458373634703
2,18,19.0,0,34,37,-2.7796912314329347
2,18,19.0,0,35,37,-1.0326662833327873
2,18,19.0,0,36,37,-3.056498739762219
2,18,19.0,0,37,37,-1.9920134346008354
2,18,19.0,0,38,37,-2.1993192951922538
2,18,19.0,0,39,38,-2.128548926322992
2,18,19.0,0,40,38,-2.236184296330862
2,18,19.0,0,41,38,-2.475941485199428
2,18,19.0,0,42,38,-2.942579959242039
2,18,19.0,0,43,38,-3.2388897280332003
2,18,19.0,0,44,38,-4.0050230389441595
2,18,19.0,0,45,37,3.7750387808262076
2,18,19.0,0,45,38,-5.354859676284491
2,19,20.0,0,22,40,-8.250125220685618
2,19,20.0,0,23,40,-8.166871006673205
2,19,20.0,0,24,39,-8.141790648183814
2,19,20.0,0,25,39,-1.3914149918222165
2,19,20.0,0,26,38,-1.45298182765589
2,19,20.0,0,27,38,-15.912855490855918
2,19,20.0,0,28,38,13.70147719247825
2,19,20.0,0,29,37,-8.910777414802965
2,19,20.0,0,30,37,-4.010671798700287
2,19,20.0,0,31,37,4.115582006847603
2,19,20.0,0,32,36,-1.9994722697755378
2,19,20.0,0,33,36,1.401982504206785
2,19,20.0,0,34,37,-2.6883517306105205
2,19,20.0,0,35,37,-0.9252024975093036
2,19,20.0,0,36,37,-2.9483313442990493
2,19,20.0,0,37,37,-1.8838843506779313
2,19,20.0,0,38,37,-2.0935204837691117
2,19,20.0,0,39,38,-2.0182528831505806
2,19,20.0,0,40,38,-2.12592886875575
2,19,20.0,0,41,38,-2.3656870830344587
2,19,20.0,0,42,38,-2.8323260547878135
2,19,20.0,0,43,38,-3.128634927495682
2,19,20.0,0,44,38,-3.894719243574059
2,19,20.0,0,45,37,3.8834906689273794
2,19,20.0,0,45,38,-5.24275438766449
2,20,21.0,0,22,40,-8.125845390724521
2,20,21.0,0,23,40,-8.042636123252123
2,20,21.0,0,24,39,-8.017564119521921
2,20,21.0,0,25,39,-1.308133762854709
2,20,21.0,0,26,38,-1.3697074685438793
2,20,21.0,0,27,38,-15.858800142879659
2,20,21.0,0,28,38,13.698920685556004
2,20,21.0,0,29,37,-8.898678117720124
2,20,21.0,0,30,37,-3.9666549755570486
2,20,21.0,0,31,37,4.177254631535789
2,20,21.0,0,32,36,-1.951268287794278
2,20,21.0,0,33,36,1.4493536871005972
2,20,21.0,0,34,37,-2.6245384522650284
2,20,21.0,0,35,37,-0.8465836964331857
2,20,21.0,0,36,37,-2.8690021139040027
2,20,21.0,0,37,37,-1.8045954231538417
2,20,21.0,0,38,37,-2.01652278124277
2,20,21.0,0,39,38,-1.9368174300851706
2,20,21.0,0,40,38,-2.044538172316038
2,20,21.0,0,41,38,-2.2842975098108127
2,20,21.0,0,42,38,-2.7509369297290505
2,20,21.0,0,43,38,-3.0472448152695506
2,20,21.0,0,44,38,-3.813275963018441
2,20,21.0,0,45,37,3.963100519452837
2,20,21.0,0,45,38,-5.159532278011625
2,21,22.0,0,22,40,-7.9908882733185465
2,21,22.0,0,23,40,-7.907728049959815
2,21,22.0,0,24,39,-7.8826641046598525
2,21,22.0,0,25,39,-1.2148020038357572
2,21,22.0,0,26,38,-1.2763825647833755
2,21,22.0,0,27,38,-15.794932348120028
2,21,22.0,0,28,38,13.707480890073498
2,21,22.0,0,29,37,-8.874011990496115
2,21,22.0,0,30,37,-3.9132240299048817
2,21,22.0,0,31,37,4.248529545577753
2,21,22.0,0,32,36,-1.8903226547024587
2,21,22.0,0,33,36,1.5097194761386845
2,21,22.0,0,34,37,-2.549192540549029
2,21,22.0,0,35,37,-0.7578364896804715
2,21,22.0,0,36,37,-2.779548621660524
2,21,22.0,0,37,37,-1.7151838868232971
2,21,22.0,0,38,37,-1.929344659175058
2,21,22.0,0,39,38,-1.845297579959606
2,21,22.0,0,40,38,-1.9530670839468485
2,21,22.0,0,41,38,-2.1928276539944136
2,21,22.0,0,42,38,-2.6594674776119973
2,21,22.0,0,43,38,-2.9557742764479826
2,21,22.0,0,44,38,-3.7217483484889726
2,21,22.0,0,45,37,4.05282811209463
2,21,22.0,0,45,38,-5.06626318303654
2,22,23.0,0,22,40,-7.882422361441627
2,22,23.0,0,23,40,-7.799315007605287
2,22,23.0,0,24,39,-7.774258773811766
2,22,23.0,0,25,39,-1.148534259125654
2,22,23.0,0,26,38,-1.2101215620432413
2,22,23.0,0,27,38,-15.757195810719963
2,22,23.0,0,28,38,13.705154944164633
2,22,23.0,0,29,37,-8.868539407840558
2,22,23.0,0,30,37,-3.884894598605456
2,22,23.0,0,31,37,4.29322160202878
2,22,23.0,0,32,36,-1.8537561084192475
2,22,23.0,0,33,36,1.5459497026666895
2,22,23.0,0,34,37,-2.499421202673716
2,22,23.0,0,35,37,-0.6960467679183466
2,22,23.0,0,36,37,-2.7170663650654205
2,22,23.0,0,37,37,-1.6527449390182483
2,22,23.0,0,38,37,-1.8690712107198806
2,22,23.0,0,39,38,-1.780798956693502
2,22,23.0,0,40,38,-1.8886210730612447
2,22,23.0,0,41,38,-2.128382995464449
2,22,23.0,0,42,38,-2.5950231828951473
2,22,23.0,0,43,38,-2.8913287880833423
2,22,23.0,0,44,38,-3.6572421532263206
2,22,23.0,0,45,37,4.115576270607789
2,22,23.0,0,45,38,-5.000061175439441
2,23,24.0,0,22,40,-7.761739639355255
2,23,24.0,0,23,40,-7.678688674966224
2,23,24.0,0,24,39,-7.653639750474781
2,23,24.0,0,25,39,-1.0705754037946917
2,23,24.0,0,26,38,-1.1321692442196536
2,23,24.0,0,27,38,-15.707061891244507
2,23,24.0,0,28,38,13.713367937497765
2,23,24.0,0,29,37,-8.848542495244601
2,23,24.0,0,30,37,-3.8439677417097755
2,23,24.0,0,31,37,4.349972340138265
2,23,24.0,0,32,36,-1.8027491780906075
2,23,24.0,0,33,36,1.5968638783832603
2,23,24.0,0,34,37,-2.436427607004134
2,23,24.0,0,35,37,-0.6224293061742401
2,23,24.0,0,36,37,-2.642778714791916
2,23,24.0,0,37,37,-1.5785016754052776
2,23,24.0,0,38,37,-1.7969138527269024
2,23,24.0,0,39,38,-1.7045563851891075
2,23,24.0,0,40,38,-1.8124347893658523
2,23,24.0,0,41,38,-2.0521981933508187
2,23,24.0,0,42,38,-2.518838708839098
2,23,24.0,0,43,38,-2.815143007034635
2,23,24.0,0,44,38,-3.580992325844477
2,23,24.0,0,45,37,4.190119779693077
