time,spring,awanui,poukawa,pk4,pk4-spr-diff,pk4-conf-diff
1.0,13.800256663624431,13.80198540961011,13.79916948949577,13.800256663624431,6.210256663624431,-0.1518222837439911
2.0,13.692789830632991,13.672891626240919,13.69829372837297,13.692789830632991,6.099333163966325,-0.259289116735431
3.0,13.56413538301609,13.53711687441196,13.572369270864757,13.56413538301609,5.971321443016091,-0.3389698801418053
4.0,13.428013603133419,13.398296417963177,13.437299391273266,13.428013603133419,5.8363630591334195,-0.42611797581395017
5.0,13.28946944255236,13.258764215962074,13.299149384015974,13.28946944255236,5.6992912905523605,-0.5156884521844827
6.0,13.15067974441434,13.119711491927356,13.160477405313545,13.15067974441434,5.561738440414341,-0.6055044661119755
7.0,13.012625507891343,12.98171369239574,13.022420432399585,13.012625507891343,5.426037083891344,-0.694585018424446
8.0,12.87571530053369,12.845004906625064,12.885453075208128,12.87571530053369,5.290297564533691,-0.7825215415715743
9.0,12.740158634456257,12.709714263738892,12.749814639489795,12.740158634456257,5.155863114456258,-0.8691045234384802
10.0,12.606036180788431,12.575885076676634,12.615599716651237,12.606036180788431,5.022760124788432,-0.9542532928957801
11.0,12.473374152715184,12.44352675469049,12.482840984889252,12.473374152715184,4.892578144715185,-1.0379416367585002
12.0,12.342175008626734,12.312634178442599,12.351543819211878,12.342175008626734,4.762938512626735,-1.1201670966364237
13.0,12.212430772376697,12.183195954423782,12.221701556204097,12.212430772376697,4.6360878363766975,-1.2009376486759358
14.0,12.084128914913784,12.055198016970328,12.093302257713864,12.084128914913784,4.510446586913784,-1.2802658219283227
15.0,11.957254977793236,11.928625224548558,11.966331729500833,11.957254977793236,4.385686489793236,-1.3581660748383442
16.0,11.831793746502285,11.803462068504242,11.840774872454904,11.831793746502285,4.263100498502286,-1.434653621918768
17.0,11.707729773745932,11.679692985275791,11.716616286536178,11.707729773745932,4.1416714377459325,-1.5097439104645947
18.0,11.58504761072044,11.557302491389915,11.593840538847573,11.58504761072044,4.020678538720442,-1.583452389279561
19.0,11.463731907740952,11.43627524001228,11.472432281131763,11.463731907740952,3.9007112597409526,-1.6557944080485232
20.0,11.343767456655119,11.316596043112574,11.352376299961172,11.343767456655119,3.78200790465512,-1.7267851749238297
21.0,11.225139207978232,11.198249879206616,11.233657537460825,11.225139207978232,3.663982759978233,-1.7964397393901894
22.0,11.107832276275808,11.08122189442979,11.116261098397446,11.107832276275808,3.549131604275808,-1.8647729868820875
23.0,10.991831941679148,10.96549740195917,11.000172252456927,10.991831941679148,3.4358225176791493,-1.9317996372682202
24.0,10.877123648458527,10.851061879675694,10.885376433232395,10.877123648458527,3.3255280164585272,-1.9975342462783168
25.0,10.76369300368517,10.73790096834579,10.771859237038592,10.76369300368517,3.2179010116851696,-2.0619912068411477
26.0,10.65152577535703,10.62600046950997,10.659606421138605,10.65152577535703,3.11339574335703,-2.125184750958761
27.0,10.540607890366097,10.51534634335645,10.548603901761036,10.540607890366097,3.0106133543660967,-2.187128951739167
28.0,10.430925432660727,10.405924706827573,10.43883775227958,10.430925432660727,2.9115365686607273,-2.2478377252340103
29.0,10.322464641363432,10.29772183171538,10.330294201343373,10.322464641363432,2.8140264893634317,-2.3073248323207807
30.0,10.21521190904315,10.190724142913155,10.222959631152458,10.21521190904315,2.7155050290431504,-2.3656038804305357
31.0,10.10915377996356,10.084918216653973,10.116820575711746,10.10915377996356,2.6180004119635596,-2.4226883252995997
32.0,10.004276948229107,9.980290778674549,10.011863718982976,10.004276948229107,2.523463604229107,-2.478591472823526
33.0,9.900568256214063,9.876828702634988,9.908075893302662,9.900568256214063,2.4291757762140636,-2.533326480628043
34.0,9.79801469293585,9.774519008482391,9.805444077759685,9.79801469293585,2.3338312689358496,-2.58690635969573
35.0,9.696603392314604,9.673348860724971,9.703955396460875,9.696603392314604,2.2424828403146044,-2.639343976106451
36.0,9.596321631528115,9.57330556679884,9.60359711687872,9.596321631528115,2.1530185595281157,-2.690652052682413
37.0,9.497113795580972,9.474339377423941,9.504315381377841,9.497113795580972,2.0619428355809726,-2.740886204419029
38.0,9.399026798911429,9.376490890559767,9.406151663473779,9.399026798911429,1.9711389189114294,-2.7943065344219065
39.0,9.302056949469927,9.279755233989851,9.309106886874929,9.302056949469927,1.8837510054699278,-2.84660971719674
40.0,9.206161467191007,9.18408895256054,9.213137510268425,9.206161467191007,1.793720563191008,-2.8978385328089935
41.0,9.111342449847273,9.089495442712176,9.11824627377488,9.111342449847273,1.7046990258472734,-2.947990883486062
42.0,9.017572879655571,8.99594949359937,9.024404695286949,9.017572879655571,1.6157561996555723,-2.9970937870110976
43.0,8.924858713179493,8.903455272162615,8.931620122655449,8.924858713179493,1.5281096411794932,-3.045141286820508
44.0,8.833166793155065,8.81198122452355,8.839858043641051,8.833166793155065,1.4392856091550668,-3.092166540178269
45.0,8.742503778254255,8.721533378546612,8.749126182048345,8.742503778254255,1.354196106254256,-3.1381628884124133
46.0,8.652842639539788,8.632085826638267,8.659396253759613,8.652842639539788,1.2683830875397888,-3.1831573604602124
47.0,8.564190840640281,8.543644307491515,8.570677171712353,8.564190840640281,1.1805636086402815,-3.227142492693053
48.0,8.4765165740024,8.456178280357271,8.482935772005957,8.4765165740024,1.0932709740024,-3.2701500926642684
49.0,8.389824818926005,8.369692375629931,8.396178159857996,8.389824818926005,1.0091442829260053,-3.3121751810739966
50.0,8.30409245224649,8.284164377462037,8.310379989372048,8.30409245224649,0.9254724762464894,-3.353240881086844
51.0,8.219324825382717,8.199597820205904,8.225547999598437,8.219324825382717,0.8432231453827175,-3.3933418412839504
52.0,8.135491801368522,8.115964026902038,8.141650846911546,8.135491801368522,0.7624689613685218,-3.4325081986314796
53.0,8.05260025537446,8.03326914171188,8.058696380147083,8.05260025537446,0.6835256953744588,-3.470733077958874
54.0,14.291451820218114,14.290087320130596,14.291273367475794,14.291451820218114,-999.0,0.3393728728496921
55.0,14.192418899481831,14.169073026835864,14.19840255597688,14.192418899481831,-999.0,0.24241889948183193
56.0,14.069806486081674,14.03885245520073,14.07867148647122,14.069806486081674,-999.0,0.13997067451191647
57.0,13.938788236474048,13.904830919856119,13.948821747316552,13.938788236474048,-999.0,0.02911661333453175
58.0,13.80487462161697,13.769771023833862,13.81536930689865,13.80487462161697,-999.0,-0.08463281309230553
59.0,13.670429437468917,13.634992088901425,13.681076672552038,13.670429437468917,-999.0,-0.19891380881011678
60.0,13.536534256793718,13.501129045370076,13.547195794570314,13.536534256793718,-999.0,-0.31264480105507175
61.0,13.40363969598428,13.368433833471837,13.414252060485525,13.40363969598428,-999.0,-0.42537517343427034
62.0,13.271955384999204,13.237025542224524,13.282489793765887,13.271955384999204,-999.0,-0.5368952959891047
63.0,13.141574411590344,13.106953969160395,13.152017393857527,13.141574411590344,-999.0,-0.6471120809677213
64.0,13.012524531616384,12.97822698164026,13.022870496416639,13.012524531616384,-999.0,-0.7559977725114404
65.0,12.884808777282421,12.85083856933726,12.895055675861714,12.884808777282421,-999.0,-0.8635493384151616
66.0,12.758419947374136,12.72477738569651,12.768567348286906,12.758419947374136,-999.0,-0.9697739798932048
67.0,12.63334665529698,12.600030126276266,12.643394879041189,12.63334665529698,-999.0,-1.074683083540119
68.0,12.509575921850843,12.476582920416249,12.519525642479396,12.509575921850843,-999.0,-1.1782896285560156
69.0,12.38709426522416,12.354421873957053,12.39694632373972,12.38709426522416,-999.0,-1.2806070967524565
