kper,kstp,time,k,i,j,SPq
2,35,36.0,0,36,32,-3.2226229505483346
2,35,36.0,0,36,33,-4.529121568471794
2,35,36.0,0,37,32,-2.4640535314431027
2,36,37.0,0,33,30,-7.388108200858724
2,36,37.0,0,33,31,-12.082837195367276
2,36,37.0,0,33,32,-23.963904556090313
2,36,37.0,0,33,33,-33.394445498091585
2,36,37.0,0,34,30,-2.8602218848828826
2,36,37.0,0,34,31,-6.746851481019192
2,36,37.0,0,34,33,-15.199809605992755
2,36,37.0,0,35,33,-8.309636780827944
2,36,37.0,0,36,32,-3.266182475268664
2,36,37.0,0,36,33,-4.587840245309508
2,36,37.0,0,37,32,-2.485692380362341
2,37,38.0,0,33,30,-7.425352354214716
2,37,38.0,0,33,31,-12.151217560308254
2,37,38.0,0,33,32,-24.04699452564722
2,37,38.0,0,33,33,-33.49094769291423
2,37,38.0,0,34,30,-2.889385874940949
2,37,38.0,0,34,31,-6.808054461889029
2,37,38.0,0,34,33,-15.305838554103445
2,37,38.0,0,35,33,-8.393714405803848
2,37,38.0,0,36,32,-3.3043164088916157
2,37,38.0,0,36,33,-4.6387911117210905
2,37,38.0,0,37,32,-2.5048350565904833
2,38,39.0,0,33,30,-7.476895413653388
2,38,39.0,0,33,31,-12.251808996953372
2,38,39.0,0,33,32,-24.179829281798703
2,38,39.0,0,33,33,-33.65508078996385
2,38,39.0,0,34,30,-2.9289713031199724
2,38,39.0,0,34,31,-6.893807476077967
2,38,39.0,0,34,33,-15.464108064092045
2,38,39.0,0,35,33,-8.513788106164185
2,38,39.0,0,36,32,-3.3562489690731
2,38,39.0,0,36,33,-4.709100205227756
2,38,39.0,0,37,32,-2.530509632746309
2,39,40.0,0,33,30,-7.504353606543425
2,39,40.0,0,33,31,-12.296367360033273
2,39,40.0,0,33,32,-24.224932477640408
2,39,40.0,0,33,33,-33.70070964785981
2,39,40.0,0,34,30,-2.9512364100014423
2,39,40.0,0,34,31,-6.937939878529306
2,39,40.0,0,34,33,-15.532543857181167
2,39,40.0,0,35,33,-8.5726457226951
2,39,40.0,0,36,32,-3.3852228777217164
2,39,40.0,0,36,33,-4.746897034487958
2,39,40.0,0,37,32,-2.5454580899802295
2,40,41.0,0,33,30,-7.531126023136451
2,40,41.0,0,33,31,-12.339035758843153
2,40,41.0,0,33,32,-24.267176985499333
2,40,41.0,0,33,33,-33.74334561850938
2,40,41.0,0,34,30,-2.9730680876918925
2,40,41.0,0,34,31,-6.980917428064572
2,40,41.0,0,34,33,-15.59877434170295
2,40,41.0,0,35,33,-8.629937819783507
2,40,41.0,0,36,32,-3.413631682317636
2,40,41.0,0,36,33,-4.783842017876822
2,40,41.0,0,37,32,-2.560170488189371
2,41,42.0,0,33,30,-7.551471163259862
2,41,42.0,0,33,31,-12.366672843958824
2,41,42.0,0,33,32,-24.286147904816005
2,41,42.0,0,33,33,-33.755351762982485
2,41,42.0,0,34,30,-2.9903119317236246
2,41,42.0,0,34,31,-7.012861536334498
2,41,42.0,0,34,33,-15.641691205455544
2,41,42.0,0,35,33,-8.671185600851615
2,41,42.0,0,36,32,-3.4359739753420513
2,41,42.0,0,36,33,-4.812183543150965
2,41,42.0,0,37,32,-2.572059565221899
2,42,43.0,0,33,30,-7.573146420080555
2,42,43.0,0,33,31,-12.397188334421386
2,42,43.0,0,33,32,-24.309828142595308
2,42,43.0,0,33,33,-33.774639351940806
2,42,43.0,0,34,30,-3.0085685176291292
2,42,43.0,0,34,31,-7.047170544649262
2,42,43.0,0,34,33,-15.69019831612539
2,42,43.0,0,35,33,-8.716117661255879
2,42,43.0,0,36,32,-3.45967450575413
2,42,43.0,0,36,33,-4.842414190089258
2,42,43.0,0,37,32,-2.584605898608306
2,43,44.0,0,33,30,-7.580611999050966
2,43,44.0,0,33,31,-12.39494411897958
2,43,44.0,0,33,32,-24.28278998358053
2,43,44.0,0,33,33,-33.72622394820448
2,43,44.0,0,34,30,-3.016600094975665
2,43,44.0,0,34,31,-7.057086249084918
2,43,44.0,0,34,33,-15.686994819737663
2,43,44.0,0,35,33,-8.725468312470014
2,43,44.0,0,36,32,-3.469847781457979
2,43,44.0,0,36,33,-4.853544813007602
2,43,44.0,0,37,32,-2.590814011352485
2,44,45.0,0,33,30,-7.605186534238349
2,44,45.0,0,33,31,-12.431995720176843
2,44,45.0,0,33,32,-24.317331704334492
2,44,45.0,0,33,33,-33.76210585252622
2,44,45.0,0,34,30,-3.0370369475759844
2,44,45.0,0,34,31,-7.096615448732734
2,44,45.0,0,34,33,-15.74812521465293
2,44,45.0,0,35,33,-8.778615570242252
2,44,45.0,0,36,32,-3.4964816830344887
2,44,45.0,0,36,33,-4.8879057354409525
2,44,45.0,0,37,32,-2.6047596106630877
2,45,46.0,0,33,30,-7.61854883749389
2,45,46.0,0,33,31,-12.443074182344347
2,45,46.0,0,33,32,-24.311488978147196
2,45,46.0,0,33,33,-33.74384260913513
2,45,46.0,0,34,30,-3.0494206739301646
2,45,46.0,0,34,31,-7.116874302635324
2,45,46.0,0,34,33,-15.768253776460853
2,45,46.0,0,35,33,-8.803649816915978
2,45,46.0,0,36,32,-3.5124605710967813
2,45,46.0,0,36,33,-4.907208053637746
2,45,46.0,0,37,32,-2.6137220495683273
2,46,47.0,0,33,30,-7.612569855986408
2,46,47.0,0,33,31,-12.409792765390264
2,46,47.0,0,33,32,-24.237040892724337
2,46,47.0,0,33,33,-33.633727465854236
2,46,47.0,0,34,30,-3.0478548157720198
2,46,47.0,0,34,31,-7.103960648016084
2,46,47.0,0,34,33,-15.718140255349084
2,46,47.0,0,35,33,-8.780309259179248
2,46,47.0,0,36,32,-3.509987201238964
2,46,47.0,0,36,33,-4.900500834486365
2,46,47.0,0,37,32,-2.614018890215398
2,47,48.0,0,33,30,-7.603714490646361
2,47,48.0,0,33,31,-12.37027806412054
2,47,48.0,0,33,32,-24.15374736174769
2,47,48.0,0,33,33,-33.513039686651524
2,47,48.0,0,34,30,-3.0442186497124553
2,47,48.0,0,34,31,-7.086357265621416
2,47,48.0,0,34,33,-15.659478113778448
2,47,48.0,0,35,33,-8.750587971380185
2,47,48.0,0,36,32,-3.504815559545932
2,47,48.0,0,36,33,-4.890065056099189
2,47,48.0,0,37,32,-2.6130269284709904
2,48,49.0,0,33,30,-7.608766704438544
2,48,49.0,0,33,31,-12.363020318926942
2,48,49.0,0,33,32,-24.121365795925072
2,48,49.0,0,33,33,-33.46232124930418
2,48,49.0,0,34,30,-3.050646578687264
2,48,49.0,0,34,31,-7.092957483319296
2,48,49.0,0,34,33,-15.654049580687598
2,48,49.0,0,35,33,-8.756879914017233
2,48,49.0,0,36,32,-3.5130185146796222
2,48,49.0,0,36,33,-4.898571237000105
2,48,49.0,0,37,32,-2.61829820091112
2,49,50.0,0,33,30,-7.610522093355435
2,49,50.0,0,33,31,-12.348275397340913
2,49,50.0,0,33,32,-24.0776407221052
2,49,50.0,0,33,33,-33.39681564767389
2,49,50.0,0,34,30,-3.0547149220717955
2,49,50.0,0,34,31,-7.094027307324666
2,49,50.0,0,34,33,-15.637562617548895
2,49,50.0,0,35,33,-8.75539133366398
2,49,50.0,0,36,32,-3.5181247094844963
2,49,50.0,0,36,33,-4.902747604317085
2,49,50.0,0,37,32,-2.6221113238795226
2,50,51.0,0,33,30,-7.615129365456433
2,50,51.0,0,33,31,-12.340184419963762
2,50,51.0,0,33,32,-24.044579763870416
2,50,51.0,0,33,33,-33.34626004436171
2,50,51.0,0,34,30,-3.060864868258058
2,50,51.0,0,34,31,-7.100165142216483
2,50,51.0,0,34,33,-15.632755704663708
2,50,51.0,0,35,33,-8.761694121980128
2,50,51.0,0,36,32,-3.5260189861726445
2,50,51.0,0,36,33,-4.91090297383834
2,50,51.0,0,37,32,-2.6272280795487966
2,51,52.0,0,33,30,-7.623223134516778
2,51,52.0,0,33,31,-12.340121827278097
2,51,52.0,0,33,32,-24.02416892930509
2,51,52.0,0,33,33,-33.31312671759753
2,51,52.0,0,34,30,-3.0695587392171504
2,51,52.0,0,34,31,-7.112430642499092
