,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-3.789561257387201e-17,7.6675066139507875,,
2009-01-02,-1.8275276125516978e-18,,-3.8653524825349445e-15,7.667506613950784,7.6675066139507875,
2009-01-03,7.913977065875726e-05,,-3.017997490436149e-10,7.6675857534196465,7.667585753721446,
2009-01-04,0.0005484792144635624,,-8.984221661497334e-08,7.668055003323034,7.668055093165251,
2009-01-05,0.0009983434897496745,-9.473903143468002e-18,-2.743278280566604e-06,7.668502214162257,7.668504957440537,1.0000000000000095
2009-01-06,0.0010964299883205937,0.0002930970079807764,-2.5850376134409695e-05,7.668870290570954,7.668896140947089,0.7890670647199088
2009-01-07,0.0009330785612769502,0.0007860389505770419,-0.00012337400680344975,7.669102357455838,7.6692257314626415,0.5427660150298081
2009-01-08,0.0006814415863402398,0.0012874894456143978,-0.00038883457410815935,7.669086710408634,7.669475544982742,0.3460972351396916
2009-01-09,0.0004495074602182384,0.0017725383683441576,-0.0009432187196033131,7.668785441059747,7.6697286597793495,0.20229441465168055
2009-01-10,0.00407446945600213,0.0020964568481257116,-0.001927245122615659,7.671750295132299,7.673677540254915,0.660268694713895
2009-01-11,0.02648722786187015,0.002253341607030838,-0.0034972036896920144,7.692749979729997,7.696247183419689,0.9215971830527196
2009-01-12,0.048009737070173,0.0023104190400258535,-0.005816649992970989,7.712010120068015,7.717826770060986,0.9540856146199916
2009-01-13,0.05275584519891174,0.003766494432277895,-0.009042483124951522,7.714986470457026,7.7240289535819775,0.9333627295534047
2009-01-14,0.04536143283912123,0.006665196934978761,-0.013299362759551512,7.706233880965336,7.719533243724888,0.8718887430548722
2009-01-15,0.033957853374139584,0.010316316570952765,-0.018641804449957382,7.693138979445923,7.71178078389588,0.7669901754511314
2009-01-16,0.024324701287166323,0.014521162547410456,-0.025027782339821746,7.681324695445542,7.706352477785364,0.6261851040499931
2009-01-17,0.017164611320862617,0.0175971791811517,-0.03232155278818343,7.669946851664618,7.702268404452802,0.4937781130654933
2009-01-18,0.011740698567664895,0.019743555315538185,-0.040322080011618196,7.658668787822372,7.698990867833991,0.3729069969775775
2009-01-19,0.008081201343584131,0.021535197503579538,-0.04880504708602442,7.648317965711927,7.6971230127979515,0.2728623890192531
2009-01-20,0.005625596178680401,0.022878203579202762,-0.057562201253602834,7.638448212455068,7.69601041370867,0.19736302620932342
2009-01-21,0.003813946738129138,0.02397587887843152,-0.06643289470606475,7.628863544861283,7.695296439567348,0.1372425574292309
2009-01-22,0.002468542064583691,0.024506882265138988,-0.07531762173901804,7.6191644165414925,7.69448203828051,0.09151077789956193
2009-01-23,0.0015210113971223958,0.024464915520421612,-0.08416654539271864,7.609325995475613,7.6934925408683315,0.05853212017215009
2009-01-24,0.0007424388301505117,0.024076405653700846,-0.0929655337937767,7.599359924640862,7.692325458434639,0.02991431896169007
2009-01-25,0.0004328528590602576,0.023316453984214794,-0.10173572048785422,7.589520200306208,7.691255920794062,0.018225915472679405
2009-01-26,0.00024224918269520872,0.022264191680590233,-0.11053592042444794,7.579477134389625,7.690013054814073,0.010763549162070653
2009-01-27,0.00012793284643722918,0.021047593219595942,-0.11945595769956302,7.569226182317258,7.68868214001682,0.006041542771513064
