,initial,pmin,pmax,vary,name,dist,stderr,optimal
fast_A,0.1720171772009884,1e-05,17.20171772009884,True,fast,uniform,0.003117880615262672,0.02182849747463235
fast_n,1.0,0.1,5.0,True,fast,uniform,0.18507111725973446,2.682384651137919
fast_a,10.0,0.01,10000.0,True,fast,uniform,0.3513564543601717,2.5576859992558343
slow_A,0.055890927179696404,1e-05,5.58909271796964,True,slow,uniform,0.1280613582786509,0.024430474735205338
slow_n,1.0,0.1,5.0,True,slow,uniform,0.16148795906218644,0.9489245671384812
slow_a,10.0,0.01,10000.0,True,slow,uniform,783.8992817239521,132.75776699259828
pumping_A,-1.3951898762477526,,0.0,True,pumping,uniform,10.654546184378791,-1.292306975152598
pumping_a,100.0,0.001,10000.0,True,pumping,uniform,5484.091357200621,534.2828315477675
pumping_b,1.0,1e-06,25.0,True,pumping,uniform,25.75601402875013,1.9835405115865061
constant_d,7.4715937507061065,,,True,constant,uniform,3.3743600045698576,7.611806439829004
noise_alpha,1.0,1e-05,5000.0,True,noise,uniform,7608.2779549647385,828.7752557672852
