,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-4.865609515657641e-16,7.47803970012809,,
2009-01-02,1.8275276125516978e-18,,-1.4876682181377204e-08,7.478039685251408,7.477919186661973,
2009-01-03,8.65499091566336e-05,,-5.493685729572777e-06,7.478120756351518,7.47800573657113,
2009-01-04,0.0004950304437459992,,-0.00010726964438026512,7.478427460927456,7.478414217105719,
2009-01-05,0.0008687016067835095,,-0.0006025636834225607,7.478305838051451,7.478787888268757,
2009-01-06,0.0009933108234569479,,-0.0018226303545655586,7.477210380596982,7.47891249748543,
2009-01-07,0.0009165613999638681,,-0.0039992668736320396,7.4749569946544225,7.478835748061937,
2009-01-08,0.0007438846559507373,,-0.0073669069977415295,7.4714166777863,7.478663071317924,
2009-01-09,0.0005543582130797817,,-0.012181033901459014,7.466413024439711,7.478473544875053,
2009-01-10,0.004543136625348357,,-0.018653857455727518,7.4639289792977115,7.482462323287321,
2009-01-11,0.024021928169314123,,-0.026919425726570412,7.475142202570834,7.501941114831287,
2009-01-12,0.04186613184468976,-1.850371707708594e-17,-0.036947922244075795,7.482957909728705,7.5197853185066625,1.0000000000000004
2009-01-13,0.047871379840850256,6.271640108912457e-07,-0.04838532911427055,7.477526378018681,7.5257911936668345,0.9999868991494167
2009-01-14,0.0445550445567903,4.439358306333277e-06,-0.06062545510092192,7.461973728942265,7.52247867057707,0.9999003723132254
2009-01-15,0.03687402753776692,1.3194664634526749e-05,-0.07302926952838525,7.441897652802107,7.5148064088643745,0.9996422971466344
2009-01-16,0.0291108467081136,2.7819343734784376e-05,-0.08506540075063197,7.4221129654293065,7.507057852713821,0.9990452773752483
2009-01-17,0.022195828543856853,4.879100262437467e-05,-0.0964248921968752,7.4038594274776965,7.500163806208454,0.9978066155493276
2009-01-18,0.0163206307094256,7.630901445887517e-05,-0.10699736407513379,7.387439275776841,7.494316126385858,0.9953461428934985
2009-01-19,0.011884899372650113,0.00011038790952592562,-0.11687175214303892,7.373163235267228,7.489914473944149,0.990797393432173
2009-01-20,0.008572796036954277,0.00015230837338692238,-0.12627343307816047,7.360491371460271,7.486644291072314,0.9825436618034733
2009-01-21,0.0060400642416037435,0.00020787701265532568,-0.13534977112907895,7.348937870253271,7.484167127916232,0.9667287184376739
2009-01-22,0.004133449534740052,0.00028228742337294,-0.1441908369371526,7.338264600149051,7.482334923620086,0.9360724096451678
2009-01-23,0.002747211298566855,0.0003795158385131077,-0.15297706334485864,7.328189363920312,7.481045913799053,0.8786220153295704
2009-01-24,0.0017773494631763201,0.0005031874278533428,-0.1619713896997623,7.318348847319358,7.480199723553002,0.7793557167031165
2009-01-25,0.0011226739288995025,0.0006564219763871374,-0.17142283308974862,7.308395962943629,7.479698282567259,0.6310362052790078
2009-01-26,0.0004789179394338775,0.0008430120418955559,-0.18150566286884176,7.2978559672405785,7.479241116643302,0.3622869185191194
2009-01-27,0.0002996878764295514,0.0010663980181411976,-0.19231258672538476,7.287093199297276,7.4792852725565435,0.2193770374327152
2009-01-28,0.00018351532019610995,0.0013295797538254162,-0.20385818807972603,7.275694607122386,7.479432281735995,0.12128472516162533
2009-01-29,0.00010585192590868697,0.0016354651769385589,-0.21607194044265288,7.263709076788285,7.47966050376482,0.060788426034297474
2009-01-30,6.277453087362733e-05,0.001986536424295249,-0.22881721212884276,7.251271798954416,7.479968497617142,0.030632018393935884
