,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-7.579122514774402e-17,7.662724953570448,,
2009-01-02,6.09175870850566e-19,,-8.48861721654733e-15,7.662724953570439,7.662724953570448,
2009-01-03,8.627969917722201e-05,,-4.977648207689829e-10,7.662811232771861,7.662811233269625,
2009-01-04,0.0005492049267293546,,-1.272720910113397e-07,7.663274031225087,7.6632741584971775,
2009-01-05,0.0009922521707333546,,-3.5421415908179673e-06,7.663713663599591,7.6637172057411815,
2009-01-06,0.0011240838997680588,9.473903143468002e-18,-3.1345156864100924e-05,7.663817692313352,7.663849037470216,0.9999999999999916
2009-01-07,0.001007020146016853,0.0005211966509115958,-0.0001431218995231802,7.664110048467854,7.664253170367377,0.6589511043464874
2009-01-08,0.0007837973319243102,0.001082961274121345,-0.00043708236841746384,7.664154629808077,7.6645917121764935,0.4198707478224107
2009-01-09,0.0005555721885319227,0.0015533687300979674,-0.0010365708041241912,7.663797323684954,7.664833894489078,0.263436582610792
2009-01-10,0.004509819930651002,0.0019335211828655852,-0.00208322570761671,7.667085068976348,7.669168294683965,0.6999194751912916
2009-01-11,0.026594216099400072,0.0022699662045307413,-0.0037329642728687984,7.68785617160151,7.691589135874379,0.9213569890659397
2009-01-12,0.04776911041381887,0.002370693628219096,-0.006147091619559584,7.706717665992927,7.712864757612486,0.9527183308049735
2009-01-13,0.05412525723700413,0.0023633236594128655,-0.009477552164652365,7.709735982302213,7.719213534466865,0.9581628070326906
2009-01-14,0.048933748818152,0.004394045499599481,-0.013839454484350729,7.702213293403849,7.7160527478882,0.9176030894242927
2009-01-15,0.03890008175342489,0.007255691326241068,-0.01927249253069296,7.689608234119421,7.708880726650114,0.842799917710888
2009-01-16,0.029453903272578387,0.010369816516531467,-0.025717929680234664,7.676830743679323,7.7025486733595585,0.7396070339123071
2009-01-17,0.02167471434988948,0.013763464884965533,-0.03302621573704052,7.665136917068263,7.698163132805303,0.6116204279640711
2009-01-18,0.015396550317168646,0.017220766414965293,-0.0409890419081205,7.654353228394462,7.695342270302582,0.472036079595728
2009-01-19,0.01089413604699198,0.019169480370885176,-0.049382429734934265,7.643406140253391,7.692788569988325,0.36236944669483756
2009-01-20,0.007693655286751366,0.02041755328354291,-0.05800483157959017,7.632831330561152,7.690836162140743,0.273686393365578
2009-01-21,0.0053068704472614015,0.021348316742960324,-0.06670665953974257,7.622673481220928,7.68938014076067,0.19909334754956032
2009-01-22,0.0035357000091543406,0.022076736543368884,-0.07539979016066946,7.612937599962302,7.688337390122972,0.13804621836363393
2009-01-23,0.0022713845983889456,0.022662243901929457,-0.08404264004173698,7.6036159420290295,7.687658582070767,0.09109723433795205
2009-01-24,0.0014105481154983134,0.02251570336132063,-0.09262687380692658,7.594024331240341,7.6866512050472675,0.05895399523259752
2009-01-25,0.0006439639698188133,0.02202966927532048,-0.10117879564991271,7.584219791165675,7.685398586815587,0.028401445981616747
2009-01-26,0.000389849807325295,0.021398177704647088,-0.10976161067173656,7.574751370410684,7.68451298108242,0.01789284537625423
2009-01-27,0.00022916980175912558,0.02048190244672447,-0.1184673994149366,7.564968626403995,7.683436025818932,0.011065086298267572
2009-01-28,0.00012716897823115804,0.01944251271256085,-0.12740162254643053,7.5548930127148095,7.682294635261241,0.006498265032639443
2009-01-29,7.160065689577559e-05,0.018363537618633248,-0.1366671990566915,7.544492892789286,7.681160091845977,0.0038839229641591012
2009-01-30,2.6718552793470227e-05,0.01728011626471755,-0.14635085914632234,7.533680929241637,7.680031788387959,0.0015438150924302143
2009-01-31,1.473954309023146e-05,0.016213051751206048,-0.1565121702623567,7.5224405746023875,7.678952744864745,0.0009082901562464691
2009-02-01,8.00792476034536e-06,0.015175524304294346,-0.16717831771631342,7.51073016808319,7.677908485799503,0.0005274085528676699
2009-02-02,-1.1574341546160753e-17,0.014175980693924808,-0.17834763305363582,7.4985533012107375,7.676900934264373,-8.164755438134173e-16
2009-02-03,-2.1930331350620375e-17,0.013219705520283776,-0.1899989055890477,7.485945753501684,7.675944659090732,-1.6589122440716556e-15
2009-02-04,3.6550552251033956e-18,0.01230978496080174,-0.20210059387752174,7.4729341446537285,7.67503473853125,2.9692275183865925e-16
2009-02-05,-6.09175870850566e-18,0.011447742143433288,-0.21461968643856508,7.459553009275316,7.674172695713882,-5.321362616470226e-16
