,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-1.7965327442428213e-15,3.6857867822328023,,
2009-01-02,3.04587935425283e-18,,-2.9646869906446603e-08,3.6857867525859342,3.6856302146403026,
2009-01-03,8.731073109795601e-05,,-8.62686937924628e-06,3.6858654660945227,3.6857175253714005,
2009-01-04,0.0004958654362760658,,-0.00014876244182861556,3.6861338852272514,3.6861260800765785,
2009-01-05,0.000866729508548949,,-0.0007733754991058884,3.6858801362422473,3.6864969441488515,
2009-01-06,0.0009887206217168098,,-0.0022267235681279894,3.684548779286393,3.6866189352620196,
2009-01-07,0.0009109540987825793,,-0.0047361014190603155,3.6819616349125264,3.686541168739085,
2009-01-08,0.0007386078324886788,,-0.00854822351577076,3.677977166549522,3.686368822472791,
2009-01-09,0.0005500782782543529,,-0.013927486639088526,3.67240937387197,3.6861802929185568,
2009-01-10,0.0045765081186784715,,-0.0210809904062779,3.6692822999452046,3.690206722758981,
2009-01-11,0.024059849090875406,,-0.030125505347064457,3.679721125976615,3.709690063731178,
2009-01-12,0.041770067513632,,-0.04097887163775943,3.6865779781086765,3.7274002821539347,
2009-01-13,0.047650936136229144,,-0.05319114265335602,3.6802465757156773,3.7332811507765316,
2009-01-14,0.04428620251888081,,-0.06607635580465998,3.6639966289470247,3.7299164171591834,
2009-01-15,0.03662074271932233,,-0.07895779195395784,3.6434497329981688,3.7222509573596247,
2009-01-16,0.028903149496624998,,-0.09130730406088103,3.623382627668548,3.7145333641369276,
2009-01-17,0.022033105536657997,,-0.1028544895189578,3.604965398250504,3.7076633201769607,
2009-01-18,0.016198672629439536,,-0.11353386271736861,3.588451592144875,3.701828887269742,
2009-01-19,0.01179725896842958,,-0.12349381402713157,3.574090227174102,3.697427473608732,
2009-01-20,0.008509853042787858,4.158640611673197e-16,-0.1329977743655556,3.561298860910037,3.6941400676830907,0.999999999999951
2009-01-21,0.005995199976066435,0.00024787807762968435,-0.14218659800354333,3.5498432622829568,3.6918732926939986,0.9602955344306592
2009-01-22,0.004102227065113552,0.0005159249647429419,-0.15115470972856757,3.539250224534093,3.690248366670159,0.8882832437287748
2009-01-23,0.0027261779179037146,0.0007612717960236116,-0.16011226415319585,3.5291619677935357,3.68911766435423,0.7817110328549169
2009-01-24,0.001763659866010949,0.0009855395969981604,-0.16934773650937068,3.5191882451864425,3.6883794141033115,0.6415176089408051
2009-01-25,0.0011140536718121784,0.0011921888629245828,-0.17911529286474195,3.508977731902799,3.6879364571750393,0.48306006633397675
2009-01-26,0.0004750043826180159,0.0013841662597944419,-0.18957907102174903,3.4980668818534677,3.687489385282715,0.2554926222380807
2009-01-27,0.0002972639427036682,0.0015637792200841603,-0.20081530965932143,3.4868325157362703,3.6874912578030905,0.15972974117288558
2009-01-28,0.00018206221108097296,0.0022836654225087422,-0.21281718463356317,3.4754353252328305,3.6880959422738924,0.07383711347547287
2009-01-29,0.00010503333709518691,0.0031677503702800384,-0.22548780678554092,3.463571759154638,3.688902998347678,0.03209296625942437
2009-01-30,6.230811425066031e-05,0.004093413372977787,-0.2386679058631052,3.4512745978569273,3.689785936127531,0.014993332551795985
2009-01-31,2.307520987120726e-05,0.005070779256017304,-0.2522010838363398,3.438679552862353,3.6907240691061913,0.0045300096470624815
2009-02-01,1.3497665351431417e-05,0.00605873986894705,-0.2659565137288389,3.4259025060382635,3.691702452174601,0.0022228487069537515
2009-02-02,7.801018742434073e-06,0.00714741410593153,-0.27954006383299973,3.4134019335244785,3.6927854297649767,0.001090256352395769
2009-02-03,-8.528462191907923e-18,0.008261353818598919,-0.2931544565433662,3.400893679508037,3.6938915684589015,-1.0323322761830716e-15
2009-02-04,-4.2642310959539616e-18,0.009373976507848644,-0.3067868263272693,3.3883739324133835,3.695004191148151,-4.549009795771952e-16
2009-02-05,-7.310110450206791e-18,0.010506241068815035,-0.32029084974415356,3.3760021735574655,3.6961364557091176,-6.957874279036775e-16
2009-02-06,-1.4620220900413582e-17,0.011635425743388099,-0.33354784070744203,3.36387436726875,3.6972656403836908,-1.2565265098891313e-15
2009-02-07,-8.528462191907923e-18,0.012752999820662879,-0.34633674925662283,3.352203032796844,3.6983832144609656,-6.687416538726678e-16
