,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-4.2080081772866153e-07,-0.7664540962697,,
2009-01-02,4.873406966804528e-17,,-0.00020741531793309065,-0.7666610907868152,-0.9458213313497794,
2009-01-03,0.004258884271296951,,-0.0016802399139721777,-0.7638750311115574,-0.9415624470784825,
2009-01-04,0.0065711924908784455,,-0.004261431711447443,-0.7641439146894512,-0.939250138858901,
2009-01-05,0.005569420714205182,,-0.007476387732800981,-0.768360642487478,-0.9402519106355742,
2009-01-06,0.004006309527714758,-6.73699779091058e-17,-0.01176478062769861,-0.7742121465688662,-0.9418150218220648,1.0000000000000169
2009-01-07,0.002663830742315351,0.0033531659868521174,-0.017323207721463615,-0.7777598864611783,-0.939804334620612,0.44271766501091775
2009-01-08,0.0016909047481638135,0.005053592098229004,-0.024014612573489264,-0.7837237911959787,-0.9390768345033866,0.2507088055157392
2009-01-09,0.0010409364751166929,0.006187526592030028,-0.031725166809457146,-0.7909503792111926,-0.9385928682826327,0.14400522842092628
2009-01-10,0.20505346173774153,0.0070160810060383985,-0.04010915768033024,-0.5944932904054325,-0.7337517886059994,0.9669161308348971
2009-01-11,0.31578883822817244,0.007877963490422997,-0.047890513531639686,-0.49067738728192645,-0.6221545296311839,0.9756602671370902
2009-01-12,0.2675496614092607,0.007393417941384002,-0.05433277224562781,-0.5458433683638654,-0.6708782519991348,0.9731092778954625
2009-01-13,0.19668773328965225,0.007111742145500035,-0.05951886648267583,-0.6221730665164058,-0.7420218559146271,0.9651042176123611
2009-01-14,0.134507464961063,0.020304301116670708,-0.06350855571603552,-0.675150465107184,-0.7910095652720457,0.868845232949054
2009-01-15,0.0995508181502941,0.031392115473241236,-0.06694485392930857,-0.7024555957746554,-0.8148783977262442,0.7602610953906497
2009-01-16,0.07370828118101856,0.0417596695662388,-0.07003114900793504,-0.7210168737295599,-0.8303533806025221,0.6383440660721115
2009-01-17,0.04946889522853373,0.05300072610687494,-0.07325218217467785,-0.7372362363081514,-0.8433517100143707,0.48276644905917704
2009-01-18,0.0358054535709435,0.06367455741810982,-0.07709459631614742,-0.7440682607959763,-0.8463413203607261,0.3599261119390457
2009-01-19,0.026042043308806384,0.06459756208518694,-0.0808877705277803,-0.7567018406026692,-0.8551817259557861,0.2873141734852719
2009-01-20,0.017316752700602175,0.06672518345399611,-0.08456909895685003,-0.766980838271134,-0.8617793951951811,0.20604894999976392
2009-01-21,0.010975765893535026,0.0691219182850355,-0.0887673987535378,-0.7751233900438494,-0.8657236471712089,0.13702975318319505
2009-01-22,0.006745550112458264,0.07163558209876343,-0.0937537495133779,-0.7818262927710384,-0.8674401991385577,0.08606089146914
2009-01-23,0.004056974437774126,0.07420485723647781,-0.09943430731891305,-0.7876261511135433,-0.8675594996755275,0.05183848053365797
2009-01-24,0.0017657346964095211,0.07277500430552815,-0.10563075354701348,-0.7975436900139581,-0.8712805923478417,0.023688183402147667
2009-01-25,0.0010463084899812953,0.07199427307714001,-0.11221651851999642,-0.8056296124217573,-0.8727807497826581,0.014325029559352295
2009-01-26,0.0006122325582348355,0.07143307136535805,-0.11905781248261953,-0.8134661840279088,-0.8737760274261865,0.0084978829277219
2009-01-27,0.0003414172584297417,0.06966555315781961,-0.12591327087626275,-0.8223599759288956,-0.87581436093353,0.004876903776862985
2009-01-28,0.0001963218132714452,0.06820685546741757,-0.13259109860601465,-0.8306415967942078,-0.8774181540690904,0.0028700686295001832
2009-01-29,7.2396839051348e-05,0.06689376672750681,-0.13908423594361125,-0.8385717478459354,-0.8788551677832213,0.0010810958131025716
2009-01-30,4.131671033862397e-05,0.06568491169071934,-0.14552696642550766,-0.8462544134933319,-0.8800951029487214,0.0006286183057167314
2009-01-31,2.344337507373414e-05,0.06455756715586877,-0.15190951471467443,-0.8537821796526142,-0.8812403208188369,0.00036300725059887053
2009-02-01,-9.259473236928602e-17,0.06349690829954299,-0.1582583329018784,-0.8612151000712177,-0.8823244230502365,-1.4582557615636319e-15
2009-02-02,0.0,0.06249240188572724,-0.16477483166137252,-0.8687361052445275,-0.8833289294640522,0.0
2009-02-03,-8.284791843567696e-17,0.06153616203121904,-0.1715072741386196,-0.8764247875762828,-0.8842851693185605,-1.3463289828450136e-15
2009-02-04,9.746813933609055e-18,0.0606220681791391,-0.1778280132909857,-0.8836596205807288,-0.8851992631706403,1.607799639036906e-16
2009-02-05,-1.949362786721811e-17,0.05974524121532832,-0.18348188929749612,-0.89019032355105,-0.8860760901344511,-3.2627917254465456e-16
2009-02-06,2.9240441800827164e-17,0.05890170971982331,-0.18859209309431388,-0.8961440588433728,-0.8869196216299561,4.9642772578104485e-16
2009-02-07,9.746813933609055e-18,0.058088186137805815,-0.19299908983259784,-0.9013645791636742,-0.8877331452119736,1.677933945206371e-16
