,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-2.560935294806083e-07,-0.7903379713347107,,
2009-01-02,4.386066270124075e-17,,-0.00018929046807546502,-0.7905270057092567,-0.9467594317842529,
2009-01-03,0.0041768301084182885,,-0.0017802560743696027,-0.7879411412071325,-0.9425826016758346,
2009-01-04,0.006310844477784369,,-0.004869169654463923,-0.7888960404178608,-0.9404485873064685,
2009-01-05,0.005287795380269829,,-0.008825144302099242,-0.7938750641630107,-0.9414716364039831,
2009-01-06,0.0037735254914719567,,-0.014077862201479021,-0.8006420519511883,-0.942985906292781,
2009-01-07,0.002493417440724428,,-0.020941339098340835,-0.8087856368987977,-0.9442660143435285,
2009-01-08,0.001574482607229734,,-0.029284448385951265,-0.8180476810199028,-0.9451849491770232,
2009-01-09,0.0009648689815304896,,-0.038961340187406324,-0.828334186447057,-0.9457945628027224,
2009-01-10,0.2010666853800333,,-0.04960672699631105,-0.638877756857459,-0.7456927464042196,
2009-01-11,0.30326231464197345,,-0.059759636154309625,-0.5468350367535174,-0.6434971171422794,
2009-01-12,0.25401351177318915,,-0.06830548305685147,-0.6046296865248435,-0.6927459200110637,
2009-01-13,0.18542117102054412,,-0.07521222204874976,-0.6801287662693869,-0.7613382607637088,
2009-01-14,0.12606083092043416,,-0.0805133893420415,-0.7447902736627886,-0.8206986008638187,
2009-01-15,0.09343098048321262,,-0.08490349752124945,-0.7818102322792181,-0.8533284513010403,
2009-01-16,0.06904100653227731,0.0,-0.08875006388632936,-0.8100467725952333,-0.8777184252519756,1.0
2009-01-17,0.046141132027426784,0.0031647575768518946,-0.09257167318271117,-0.8336034988196137,-0.8974535421799742,0.9358138023215534
2009-01-18,0.033477315189625906,0.004623701873246233,-0.09707814481866044,-0.8493148429969696,-0.9086584147213808,0.878646234938651
2009-01-19,0.024323974753226396,0.005564131891907709,-0.10162385277406799,-0.8620734613701151,-0.9168713251391188,0.8138345811606112
2009-01-20,0.016115714808750244,0.006235563838030173,-0.10596924065161831,-0.8739556772460191,-0.9244081531374725,0.7210198156189882
2009-01-21,0.010175477962764842,0.006743779366307557,-0.11083568072383128,-0.8842541386359402,-0.9298401744551805,0.6014139843644493
2009-01-22,0.006230693760750337,0.007143419021350184,-0.11664054890599797,-0.8936041513650786,-0.9333853190021524,0.46587716600455886
2009-01-23,0.0037342907653820138,0.0074662013085784375,-0.12333640171024306,-0.9024736248774639,-0.9355589397102925,0.33340417016710433
2009-01-24,0.0016288188301469316,0.014764860652571711,-0.13071662890282623,-0.9046606646612888,-0.9303657523015343,0.09935651309176484
2009-01-25,0.0009617217710482764,0.019870182803176206,-0.1386145956076121,-0.9081204062745689,-0.9259275272100285,0.046165811081826096
2009-01-26,0.0005608640659666742,0.024048113911034466,-0.14686462266092715,-0.9125933599251073,-0.9221504538072518,0.022791034495249742
2009-01-27,0.0003119224122391923,0.028121252844636794,-0.15517563083589198,-0.9170801708201972,-0.918326256527377,0.010970368571964546
2009-01-28,0.0001788268034572739,0.03157024210224086,-0.1632806833038515,-0.9218693296393345,-0.9150103628785548,0.0056325054441259265
2009-01-29,6.594928788291304e-05,0.03593966822647528,-0.17112668767095052,-0.9254587853977736,-0.9107538142698948,0.0018316388507047274
2009-01-30,3.7529630664860625e-05,0.03959281962179155,-0.17885719136838796,-0.9295645573571127,-0.9071290825317965,0.0009469921757637405
2009-01-31,2.1236493993790773e-05,0.0432063390787141,-0.18648755215406396,-0.9335976918225373,-0.9035318562115451,0.00049127191873325
2009-02-01,-3.898725573443622e-17,0.046744069553879636,-0.19403014578672556,-0.9376237914740272,-0.9000153622303734,-8.34057798273159e-16
2009-02-02,-4.386066270124075e-17,0.05020973178927209,-0.20171460205830305,-0.9418425855102123,-0.8965496999949809,-8.735490339865177e-16
2009-02-03,-9.50314358526883e-17,0.053608368262314354,-0.20965800004069757,-0.9463873470195645,-0.8931510635219386,-1.7726977882946257e-15
2009-02-04,-3.898725573443622e-17,0.056944625719302665,-0.21718735555525498,-0.9505804450771336,-0.8898148060649503,-6.846520675474497e-16
2009-02-05,-9.259473236928602e-17,0.06022257277599533,-0.22386966877061745,-0.9539848112358035,-0.8865368590082576,-1.5375419564637787e-15
