,fast_A,fast_n,fast_a,slow_A,slow_n,slow_a,pumping_A,pumping_a,pumping_b,constant_d,noise_alpha
3,0.01015614287502704,3.653197796381225,1.2285293506394865,1.3159924658819004,1.2413266561219372,834.9240384570389,-3.268889503655981,30.852711884411008,1.1700369294641226,4.354341009551455,21.586753707973457
4,0.0108207993317155,3.9939584321063664,1.0866172164496957,0.015747433646628985,1.710344954461543,7.551360676200306,-2.874457388644883,20.00484974965416,3.2791888964875957,7.639828849415562,30.789864660324778
5,0.01205748697098642,3.756023403727121,1.2377963578082054,0.012937243544064723,1.344599987931301,10.803706039738724,-2.860432993842668,20.863004428841858,3.0565537877484528,7.6348260432980455,31.65476649784819
6,0.013087248115395685,3.5407449979128445,1.3887594064166875,0.01358442358889387,0.977529899655136,24.093823570446848,-2.8357878050350878,21.61447574164747,2.7739964463219406,7.617695613825959,31.161734533976528
7,0.01375180875168438,3.3919684241013504,1.5131088641797172,0.029546018312282558,0.7044673285869305,220.98444350014918,-2.8548000969558815,21.9475008688562,2.619355256403367,7.499231888737659,26.789346427664924
8,0.013935292305913668,3.288676185312814,1.6141131590645066,0.017331847411764245,0.540220604047627,511.92321819495027,-2.977250312665681,24.573584201499813,2.1181395542350123,7.5644614537757064,23.630321434596066
9,0.011923265234555624,3.433424097903155,1.4525436449963498,0.0015371466790923645,0.3369834478283072,768.8157279679476,-3.292406330894146,37.974254496968655,0.9062327139124373,7.6947584011756796,24.939709713014235
10,0.01211120236516772,3.401298173005268,1.478625209937308,0.0006254339799857781,0.10000000000010945,935.8064096611641,-3.294307566003406,37.91358464456312,0.9179778121344835,7.701449550591315,25.704325180934795
11,0.01146969399343902,3.510752228866581,1.395659058046853,0.028750064231554965,2.9466057249821116,31.175245327488334,-3.283590152464275,29.690034155009354,1.1435405531617413,7.447150992356499,14.561126629689754
12,0.011510073603044655,3.50672021335951,1.396504495003799,0.020679657970724307,2.7930932842018517,27.384145830138475,-3.296641806809914,31.086974178195003,1.0436810086176362,7.508393254831467,19.009641625903523
13,0.011614022337982434,3.477406432112288,1.4175122370210165,0.023064823529820803,2.5581619546411263,33.259709067309316,-3.274347992950488,29.63225283472761,1.1362742289669003,7.461221523475146,15.449061416694745
14,0.011682121150565794,3.4650105615243927,1.428577293796345,0.024946206357531725,2.409118514780778,38.40838076727493,-3.2360192576375315,28.122652330012862,1.2451991844557124,7.414488034833641,13.805120901434423
15,0.011474241313399747,3.5047929313628146,1.3969090101280657,0.016310231137702528,2.192915052683333,33.854251434730536,-3.2760292503071176,30.987277204592964,1.0432578596917954,7.509355788622275,15.491169176371725
16,0.011570438758372463,3.487447116010577,1.4121981460100799,0.02074801672051609,2.0727384957066937,42.29520802742113,-3.228549000207724,28.46046492988499,1.2025220229253457,7.4292077876438904,13.87013127791872
17,0.011451294298804782,3.5124696066365195,1.3952982816051789,0.09347863894271756,1.4156363249202462,395.80920016825866,-3.1541252964920665,31.895292034039393,1.0145392645833942,6.20614705547194,17.25893037751739
18,0.01144835252723552,3.502656814248842,1.400372192032861,0.2736453443563731,1.3719852022536185,578.741045813402,-3.4410135417348107,31.54489602786662,1.0139552189532381,3.3103696235528948,13.04434670589517
19,0.011426294338347822,3.5033026805390795,1.3972203138421961,0.14767339391929604,1.227121558113355,616.1916955619282,-3.253483476344187,30.630854478031853,1.0610006968050478,5.18798817474414,14.534396819156079
20,0.011444829921658434,3.501064804916343,1.397687351505954,0.055042092338951736,1.0842951232868991,479.9298462667358,-3.098237977995336,29.59961443748931,1.1254720996361145,6.673706394122368,15.57406063975541
