,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-1.0146105147596021e-08,-0.8395106618055859,,
2009-01-02,2.9240441800827164e-17,,-4.416960680584917e-05,-0.8395548212662866,-0.9864945938618109,
2009-01-03,0.004270560669396801,,-0.0007827771504733564,-0.8360228681405573,-0.9822240331924141,
2009-01-04,0.006357446812505572,,-0.0029874652901005607,-0.8361406701370757,-0.9801371470493053,
2009-01-05,0.0054515837310740054,,-0.006352783899693386,-0.8404118518281001,-0.9810430101307369,
2009-01-06,0.004030705636278678,,-0.010881409138804615,-0.8463613551620066,-0.9824638882255322,
2009-01-07,0.002775786499368671,,-0.01694221624890952,-0.8536770814090215,-0.9837188073624422,
2009-01-08,0.0018331636797677621,,-0.024609686277830587,-0.8622871742575435,-0.9846614301820432,
2009-01-09,0.0011776143305729909,2.694799116364232e-16,-0.03378668731621974,-0.8721197246451272,-0.9853169795312376,0.9999999999997711
2009-01-10,0.20572868884454315,0.0015846198488795413,-0.044281175646376854,-0.6764785186124349,-0.7791812851683882,0.9923564007594762
2009-01-11,0.3056178828836073,0.0027462103559446403,-0.055248422386467384,-0.5863949808063962,-0.678130500622259,0.9910942602717001
2009-01-12,0.2619585858632767,0.0036410335251720323,-0.06532587385411062,-0.6392369061251426,-0.7208949744733621,0.9862912697933994
2009-01-13,0.19791627186108685,0.004364854960165354,-0.07388868685895279,-0.7111182116971813,-0.7842134670405587,0.9784218378216648
2009-01-14,0.13969892926508445,0.0049695803910709165,-0.08075429069986374,-0.775596432703189,-0.8418260842056555,0.9656484994358309
2009-01-15,0.10631735287596057,0.005486309552838267,-0.08614687133660333,-0.8138538605672851,-0.8746909314330121,0.9509290712517385
2009-01-16,0.07966567308850839,0.005935165382841121,-0.09060562736289653,-0.8445154405510277,-0.9008937553904615,0.9306646349635043
2009-01-17,0.054757885647577616,0.010335510620855968,-0.09448705306259896,-0.8689043084536461,-0.9214011975933774,0.8412202894094793
2009-01-18,0.04029676365837182,0.01459659217530902,-0.09854589900763516,-0.883163194833435,-0.9316012380281301,0.734091823069906
2009-01-19,0.02942562568408033,0.018907573890930573,-0.10289303512057765,-0.8940704872050474,-0.9381613942868,0.6088077334589264
2009-01-20,0.019941202699072902,0.02364193557343902,-0.10710251767612619,-0.903030031063095,-0.942911455589299,0.4575439835100151
2009-01-21,0.013003047689934495,0.028414188743225842,-0.11147367810842755,-0.909567093334748,-0.9450773574286506,0.3139525668478383
2009-01-22,0.008270747788284143,0.03438484318406686,-0.11653629508041563,-0.9133913557675453,-0.9438390028894599,0.1938959840843648
2009-01-23,0.005168991046130902,0.0404335451281503,-0.12251041949455306,-0.9164185349797526,-0.9408920576875297,0.11334876258584269
2009-01-24,0.003188199070480216,0.046498928018484445,-0.12933226607355847,-0.9191557906440745,-0.9368074667728463,0.06416549430945674
2009-01-25,0.001319529172294992,0.048998364838001615,-0.13685365214915693,-0.926046409798341,-0.9361766998515143,0.02622385531526767
2009-01-26,0.0008087664792122095,0.05125098808645163,-0.1448857849937577,-0.9323366820875746,-0.9344348392961471,0.01553534944526292
2009-01-27,0.0004913240023922353,0.053414193765033376,-0.15316032504435745,-0.9387654589364125,-0.9325890760943853,0.009114540083114384
2009-01-28,0.0002832580919431432,0.055124608503077106,-0.16143849908387856,-0.945541284148339,-0.9310867272667906,0.005112236029831202
2009-01-29,0.00016992760425240918,0.05676676399977111,-0.1694823974577365,-0.9520563575131936,-0.9295579022577874,0.0029845008458552758
2009-01-30,6.22305078478455e-05,0.057178487253393875,-0.17727336451901807,-0.959543298417257,-0.9292538761005692,0.001087172039096659
2009-01-31,3.713914720875472e-05,0.057478519336684256,-0.1848792863754345,-0.9668742795510221,-0.9289789353779179,0.0006457223682687274
2009-02-01,2.2065707121614128e-05,0.05772679761522536,-0.19228088065550636,-0.97404266899264,-0.928745730539464,0.00038209768733362065
2009-02-02,-9.259473236928602e-17,0.057543165691881934,-0.1995940784435302,-0.9815615644111291,-0.928951428169929,-1.6091351814929645e-15
2009-02-03,-4.629736618464301e-17,0.057306042436598176,-0.2070494821438065,-0.9892540913666891,-0.9291885514252128,-8.078967629960693e-16
2009-02-04,3.655055225103396e-17,0.0570390888802141,-0.21447885869249153,-0.996950421471758,-0.9294555049815968,6.407983186371111e-16
2009-02-05,1.4620220900413582e-17,0.05675027754947762,-0.2212853632123558,-1.0040457373223588,-0.9297443163123333,2.5762377792191357e-16
2009-02-06,9.746813933609055e-18,0.05644444894284505,-0.22734777423463465,-1.0104139769512703,-0.9300501449189659,1.7267976065243468e-16
