,fast,slow,pumping,level_est,level_nat,pct_rfrch
2009-01-01,,,-6.588805978033844e-09,-0.8143088054908267,,
2009-01-02,-4.873406966804528e-17,,-3.944340008989465e-05,-0.8143482423021108,-0.9804407145862508,
2009-01-03,0.004177810993780817,,-0.0007803562014684455,-0.8109113441097084,-0.97626290359247,
2009-01-04,0.006319563053832181,,-0.0031560116325834602,-0.8111452474807721,-0.9741211515324186,
2009-01-05,0.005293990389458079,,-0.006908035325863989,-0.8159228438384267,-0.9751467241967927,
2009-01-06,0.0037754309606071253,,-0.011986015332675366,-0.822519383274089,-0.9766652836256436,
2009-01-07,0.0024924635255412176,,-0.01879490147112628,-0.8306112368476058,-0.9779482510607096,
2009-01-08,0.00157227840685729,,-0.027450422592738638,-0.8401869430879021,-0.9788684361793936,
2009-01-09,0.0009624544197220743,,-0.0378520130043795,-0.8511983574866783,-0.9794782601665287,
2009-01-10,0.20111164649514726,,-0.049793617444952656,-0.6629907698518263,-0.7793290680911036,
2009-01-11,0.3036791413114719,,-0.06239185765214205,-0.573021515242691,-0.6767615732747789,
2009-01-12,0.2543096539005237,,-0.07409129766810983,-0.634090442669607,-0.7261310606857272,
2009-01-13,0.185512764981311,,-0.08407995029014216,-0.712875984210852,-0.7949279496049398,
2009-01-14,0.12602318996951842,,-0.0921052752285128,-0.7803908841610152,-0.8544175246167324,
2009-01-15,0.09333394225085387,,-0.09836167363638985,-0.8193365302875568,-0.8871067723353969,
2009-01-16,0.06895292894034363,,-0.10347008804578203,-0.8488259580074592,-0.9114877856459072,
2009-01-17,0.04605693679005003,,-0.10784546140089162,-0.8760973235128624,-0.9343837777962007,
2009-01-18,0.03340188920388706,1.3158198810372225e-16,-0.11233929191683312,-0.8932462016149667,-0.9470388253823636,0.999999999999996
2009-01-19,0.02426893796406276,0.00341136184016997,-0.11718720708970311,-0.9038157061874912,-0.9527604147820181,0.8767584937917355
2009-01-20,0.016072402566484185,0.004928177950635817,-0.12192253580032882,-0.9152307541852296,-0.9594401340691308,0.7653313465969053
2009-01-21,0.010141038053582964,0.005893160422652585,-0.12681412967129185,-0.9250887300970771,-0.9644065161100153,0.6324630488148878
2009-01-22,0.006204191956789203,0.006575756029073721,-0.13246498527776301,-0.9339938361939208,-0.9676607666003879,0.4854630052995701
2009-01-23,0.003714730703861385,0.007088626675820832,-0.13916567049252399,-0.9426711120148625,-0.9696373572065686,0.34384965463122114
2009-01-24,0.001622177729053994,0.007489435618138726,-0.1468573156222109,-0.9520545011770389,-0.9713291012390581,0.17803408323442363
2009-01-25,0.0009566777797539858,0.007811419322767755,-0.15525471366185933,-0.9607954154613584,-0.9716726174837291,0.10910893989516166
2009-01-26,0.0005572444682560968,0.015656153002198324,-0.16428486481053464,-0.962380266242101,-0.9642273171157963,0.03436938305321634
2009-01-27,0.00030958125927053876,0.02101535986081923,-0.17365857981793742,-0.9666424375998685,-0.9591157734661611,0.014517332429063024
2009-01-28,0.00017725789314286557,0.025364032588368265,-0.18296905144518527,-0.971736559865695,-0.9548994241047397,0.006940052354487699
2009-01-29,6.537768971421225e-05,0.029602057185057457,-0.1919807503166719,-0.976622114343921,-0.9507732797114792,0.0022036852862465555
2009-01-30,3.7155350910429165e-05,0.033164496161106435,-0.20066790034673718,-0.9817750477367411,-0.947239063074234,0.0011190814076517041
2009-01-31,2.0996671583729485e-05,0.03772582235627276,-0.20908961974249468,-0.985651599616659,-0.9426938955583943,0.0005562500927093832
2009-02-01,-4.873406966804528e-17,0.0414992528369035,-0.21724788531068254,-0.9900574313757999,-0.9389414617493473,-1.1743360744246514e-15
2009-02-02,-4.873406966804528e-18,0.044808559783166384,-0.2253817761171664,-0.9948820152360208,-0.9356321548030845,-1.0876062498744633e-16
2009-02-03,4.873406966804528e-17,0.0481564780895507,-0.23370276363709688,-0.9998550844495669,-0.9322842364967001,1.011994057734464e-15
2009-02-04,-3.411384876763169e-17,0.05145117575062393,-0.24201638673841824,-1.0048740098898152,-0.928989538835627,-6.630334150763898e-16
2009-02-05,2.436703483402264e-17,0.054289556667807326,-0.2497000396795548,-1.0097192819137684,-0.9261511579184435,4.488346623112474e-16
2009-02-06,-4.386066270124075e-17,0.05716290266842942,-0.25648465847169355,-1.0136305547052848,-0.9232778119178214,-7.672924336199717e-16
2009-02-07,0.0,0.06001183597380043,-0.26232700379438706,-1.0166239667226074,-0.9204288786124504,0.0
2009-02-08,3.898725573443622e-17,0.06282809132524556,-0.26710021159943237,-1.0185809191762076,-0.9176126232610052,6.205385984528604e-16
2009-02-09,0.0,0.06560922980517248,-0.2713439974992866,-1.020043566596135,-0.9148314847810783,0.0
2009-02-10,0.012533432981342284,0.06835473883973088,-0.27576287545114747,-1.0091835025320952,-0.8995525427651776,0.15494766044492364
2009-02-11,0.018958689161496355,0.07106490804978133,-0.2800440988345162,-1.0043293005252594,-0.8904171173749731,0.21059688513670402
2009-02-12,0.04512664812483953,0.06972702485190008,-0.28314527871531964,-0.9826004046406008,-0.8655870416095112,0.3929055724145511
2009-02-13,0.05556323425864608,0.06924636483020445,-0.2845156610992889,-0.9740148609124591,-0.8556311154974003,0.44518398155490624
2009-02-14,0.04453532330282939,0.069010078487416,-0.28398879599435123,-0.9847521931061266,-0.8668953127960054,0.39222480699923323
2009-02-15,0.03114485194482087,0.06851223025399503,-0.28197902450055107,-0.9966307412037559,-0.880783632387435,0.31252020686986287
2009-02-16,0.05375709588819991,0.06819704533351328,-0.27926776628104283,-0.9716224239613505,-0.8584865733645376,0.4407976256457684
2009-02-17,0.06747042065344627,0.06677335652943601,-0.2763185503538604,-0.956383572072999,-0.8461969374033685,0.5025962623319986
2009-02-18,0.05642901129013949,0.06568569103927935,-0.2727564543513437,-0.9649505509239457,-0.8583260122568319,0.46209842233341863
2009-02-19,0.04012881524961865,0.0647341436220222,-0.268397451273368,-0.9778432913037479,-0.8755777557146099,0.38267864726894607
2009-02-20,0.06821685583062596,0.06347511026646072,-0.2639330876312578,-0.9465499204361919,-0.8487487484891642,0.5180031694593638
2009-02-21,0.07984926083363694,0.06237725697432805,-0.25994485950140495,-0.9320271405954608,-0.8382141967782858,0.561423158383515
2009-02-22,0.06312315886068408,0.06136546216008811,-0.2560360664206728,-0.9458562443019214,-0.8559520935654786,0.5070596681294376
2009-02-23,0.043851148217899046,0.06041958133764148,-0.25211586072009057,-0.9621539300665709,-0.8761699850307103,0.4205508909817441
2009-02-24,0.06608265826971853,0.059527790743851505,-0.2490177512188075,-0.9377161011072582,-0.8548302655726807,0.5260920471877258
2009-02-25,0.0746708646339914,0.05868193384560106,-0.24707395134041565,-0.928029951762844,-0.8470879161066583,0.5599497384782562
2009-02-26,0.058382715936012304,0.059079944689002864,-0.24560668814021733,-0.9424528264172229,-0.8629780539612356,0.49703212599952773
2009-02-27,0.040383355978263,0.05924574842252402,-0.24428467318791977,-0.9589643676891535,-0.8808116101854638,0.4053369366426222
2009-02-28,0.3061092760854777,0.06216901188723215,-0.24331227337900171,-0.6893427843083126,-0.6121624266135409,0.8311901246487846
2009-03-01,0.4481031330450022,0.06444513164095622,-0.24254100713085103,-0.5443015413469133,-0.46789244990029233,0.874265242746569
2009-03-02,0.3771622474343464,0.06651523243606931,-0.24113893919036117,-0.6117702582219662,-0.5367632347158351,0.8500820180111546
2009-03-03,0.2693861011797558,0.06845893226389158,-0.23895924475386912,-0.7154230102122425,-0.6425956811426035,0.7973658764017009
2009-03-04,0.1779785041893389,0.07352311679510143,-0.23704107531066618,-0.7998482532282467,-0.7289390936018105,0.7076634476258502
2009-03-05,0.11232058388520276,0.0782061137386389,-0.23618647090624761,-0.8599685721844268,-0.7899140169624091,0.5895267449969566
2009-03-06,0.11043552377841896,0.08252159280999169,-0.23615947034786267,-0.8575111526614728,-0.7874835979978402,0.5723319550529183
2009-03-07,0.10434909776104781,0.08662435637620763,-0.2364407747504089,-0.8597761195151743,-0.7894672604489954,0.5464062962701118
2009-03-08,0.07721542638460617,0.09458255012323372,-0.23622607470343615,-0.878736897097617,-0.8086427380784109,0.4494548070598636
2009-03-09,0.05189722794351614,0.10152267318677921,-0.23534421469849326,-0.8962331124702188,-0.8270208134559555,0.33826920471967475
2009-03-10,0.0329768135207107,0.10807862268970647,-0.23428737583416767,-0.9075407385257713,-0.8393852783758337,0.23378619361765024
2009-03-11,0.032865058017545974,0.11437014509204226,-0.2337275863856097,-0.9008011821780423,-0.8332055114766626,0.22321467504672962
2009-03-12,0.031203397249143464,0.12406700537053313,-0.23353034470537737,-0.8925687409877215,-0.8251703119665742,0.20096165607024208
2009-03-13,0.023130246803006013,0.13279007827918404,-0.23302601182450441,-0.8914144856443351,-0.8245203895040607,0.1483465788749055
2009-03-14,0.014769433500286411,0.14111539410077314,-0.23221180353793353,-0.8906357748388948,-0.8245558869851912,0.09474580514073085
2009-03-15,0.00945854264201603,0.14795113680827826,-0.2314596554002558,-0.8883587748519823,-0.8230310351359565,0.060088697690301694
2009-03-16,0.005859514004485044,0.15883759532708097,-0.23076943966633812,-0.8803811292367929,-0.8157436052546848,0.03557751576980473
2009-03-17,0.04531925009411562,0.16671393696854572,-0.23003102045327078,-0.8323066322926302,-0.7684075275235895,0.21373658870072354
2009-03-18,0.065297340428434,0.17463835432495242,-0.22895284681539954,-0.8033259509640339,-0.7405050198328644,0.2721451699612627
2009-03-19,0.054170214793007654,0.1824130894301214,-0.22725084753889083,-0.8049763422177826,-0.7438574103631217,0.22896888252908176
2009-03-20,0.03834865522568853,0.19003831597064008,-0.22510495529385463,-0.8110267829995468,-0.7520537433899221,0.16791087085577586
2009-03-21,0.025267438890585105,0.19431241628034915,-0.2231903418894597,-0.8179192856205462,-0.7608608594153166,0.11507175314837238
2009-03-22,0.015918917137714046,0.20278035958779206,-0.22204775628057868,-0.8176572784570934,-0.7617414378607448,0.0727890708010626
2009-03-23,0.022269443231293855,0.21054557385794317,-0.22169768641651452,-0.8031914682292983,-0.7476256974970138,0.09565295018215286
2009-03-24,0.02478886711294271,0.2180834000670996,-0.22161920828668932,-0.7930557400086679,-0.7375684474062085,0.10206544946758624
2009-03-25,0.019283118443671643,0.2214441828455587,-0.2210514517090037,-0.7946329493217942,-0.7397134132970205,0.08010357919687414
2009-03-26,0.013307444947213897,0.2255591226910842,-0.219938819322286,-0.7953810505860087,-0.7415741469479528,0.055710788993144474
2009-03-27,0.00862006936053691,0.23103381092299174,-0.2187209041032228,-0.7933758227217149,-0.7407868343027222,0.035968828672161356
2009-03-28,0.0053706121177130904,0.23630175431728243,-0.21778240667891216,-0.7904188391459375,-0.7387683481512552,0.02222269842819479
2009-03-29,0.003258916768270217,0.2378956415744496,-0.21745623838471095,-0.7906104789440119,-0.739286156243531,0.013513809528073555
2009-03-30,0.0019401230968466284,0.2402406008929995,-0.21775342446742402,-0.7898814993795986,-0.7382599905964047,0.008011054987712282
2009-03-31,0.0010203441825892088,0.24278637129577477,-0.218380849841728,-0.7888829332653848,-0.7366339991078868,0.00418505364213299
2009-04-01,0.0005943456196178025,0.2454384369174445,-0.21917590569880332,-0.7874519220637618,-0.7344079320491885,0.0024157171799992568
2009-04-02,0.00034280363517407613,0.2481545639768072,-0.219913816994725,-0.7857252482847645,-0.7319433469742695,0.0013795061028950225
2009-04-03,0.00019613306914246132,0.25010831190383037,-0.22018041240652592,-0.7841847663355739,-0.730136269613278,0.0007835780509756398
2009-04-04,0.00011146605273116078,0.2522655167454497,-0.21980034009670452,-0.7817321562005444,-0.7280637317880699,0.00044166489152577435
2009-04-05,6.299001475148574e-05,0.25449318012095773,-0.21895208138220604,-0.7787047101485176,-0.7258845444505416,0.00024745035532984505
2009-04-06,-1.2670858113691773e-16,0.25676287490638416,-0.21795807998911446,-0.7755040039847512,-0.7236778396798668,-4.93484820120961e-16
2009-04-07,-2.436703483402264e-17,0.25905975807248904,-0.21703517111670292,-0.7722842119462346,-0.7213809565137618,-9.405951358606749e-17
2009-04-08,-7.310110450206792e-17,0.2585650285960064,-0.21631787929244928,-0.7720616495984638,-0.7218756859902444,-2.8271845152069803e-16
