kper,kstp,k,i,j,SPq
1,1,0,32,30,-106.4817145559191
1,1,0,33,30,-98.40620286554326
1,1,0,33,31,-41.97598473512835
1,1,0,33,32,-46.08901686487843
1,1,0,33,33,-32.634684214983054
1,1,0,34,30,-46.983634793809074
1,1,0,34,31,-48.72529462656587
1,1,0,34,33,-32.933886518918484
1,1,0,35,33,-34.0319090583356
1,1,0,36,32,-35.67535562929413
1,1,0,36,33,-35.673652923399345
1,1,0,37,32,-37.75608242543319
2,1,0,32,30,-105.8688378811787
2,1,0,33,30,-97.82521330679322
2,1,0,33,31,-41.417046368018305
2,1,0,33,32,-45.53928310349295
2,1,0,33,33,-32.087869593830305
2,1,0,34,30,-46.41718916121613
2,1,0,34,31,-48.17552056755278
2,1,0,34,33,-32.39670856521866
2,1,0,35,33,-33.49707584920441
2,1,0,36,32,-35.13074815202128
2,1,0,36,33,-35.13623658414974
2,1,0,37,32,-37.19769893252237
2,2,0,32,30,-105.67756900900872
2,2,0,33,30,-97.64556589360006
2,2,0,33,31,-41.25434842532832
2,2,0,33,32,-45.387143700810725
2,2,0,33,33,-31.94109151861619
2,2,0,34,30,-46.24206908647102
2,2,0,34,31,-48.018196805112666
2,2,0,34,33,-32.256805547330714
2,2,0,35,33,-33.357819162410124
2,2,0,36,32,-34.975720523154905
2,2,0,36,33,-34.992289521825455
2,2,0,37,32,-37.02710736428139
2,3,0,32,30,-105.5345733083085
2,3,0,33,30,-97.51028339389188
2,3,0,33,31,-41.13356378824926
2,3,0,33,32,-45.2766659580675
2,3,0,33,33,-31.83717201799311
2,3,0,34,30,-46.107450533536394
2,3,0,34,31,-47.90017457844385
2,3,0,34,33,-32.158227531828516
2,3,0,35,33,-33.25889896652109
2,3,0,36,32,-34.85947910827281
2,3,0,36,33,-34.888177595091975
2,3,0,37,32,-36.8974890844454
2,4,0,32,30,-105.41594256073574
2,4,0,33,30,-97.39825168160405
2,4,0,33,31,-41.03498408622556
2,4,0,33,32,-45.18820275934854
2,4,0,33,33,-31.75593510581939
2,4,0,34,30,-45.99555247184787
2,4,0,34,31,-47.803515599596835
2,4,0,34,33,-32.08140713717444
2,4,0,35,33,-33.181503597397295
2,4,0,36,32,-34.76579548319182
2,4,0,36,33,-34.80614709017743
2,4,0,37,32,-36.79358851482107
2,5,0,32,30,-105.25839164561546
2,5,0,33,30,-97.25192371924595
2,5,0,33,31,-40.90436511193673
2,5,0,33,32,-45.069036670039964
2,5,0,33,33,-31.645162003073438
2,5,0,34,30,-45.852964745937015
2,5,0,34,31,-47.67649634743975
2,5,0,34,33,-31.975086064359402
2,5,0,35,33,-33.075004131835044
2,5,0,36,32,-34.64488093840862
2,5,0,36,33,-34.6960245072263
2,5,0,37,32,-36.66521648768594
2,6,0,32,30,-105.1969509579668
2,6,0,33,30,-97.20259946599856
2,6,0,33,31,-40.87150846790507
2,6,0,33,32,-45.04911808324084
2,6,0,33,33,-31.635318155122945
2,6,0,34,30,-45.810593128294386
2,6,0,34,31,-47.64957260663084
2,6,0,34,33,-31.970189917005086
2,6,0,35,33,-33.07097333901936
2,6,0,36,32,-34.62865659414922
2,6,0,36,33,-34.68995737300747
2,6,0,37,32,-36.64477879700064
2,7,0,32,30,-105.0123002576197
2,7,0,33,30,-97.0314327243209
2,7,0,33,31,-40.71703908110101
2,7,0,33,32,-44.90774072823615
2,7,0,33,33,-31.504554190071985
2,7,0,34,30,-45.64748075294756
2,7,0,34,31,-47.50207786005387
2,7,0,34,33,-31.845119877967136
2,7,0,35,33,-32.94761114376729
2,7,0,36,32,-34.494750702355304
2,7,0,36,33,-34.56572669113507
2,7,0,37,32,-36.50827462310281
2,8,0,32,30,-104.81805339216976
2,8,0,33,30,-96.85186395586925
2,8,0,33,31,-40.554304057859895
2,8,0,33,32,-44.75818270758839
2,8,0,33,33,-31.365887722721027
