kper,kstp,k,i,j,PWq
1,1,0,22,40,-162.42941598856373
1,1,0,23,40,-145.4658058362129
1,1,0,24,39,-133.35785157793453
1,1,0,25,39,-98.98323714346577
1,1,0,26,38,-128.49861527304813
1,1,0,27,38,-128.0818687285862
1,1,0,28,38,72.48918577539564
1,1,0,29,37,-93.19120854226992
1,1,0,30,37,-58.77540629031978
1,1,0,31,37,-29.399523600268935
1,1,0,32,36,-32.527844866227156
1,1,0,33,36,-23.956358675229467
1,1,0,34,37,-31.16480524640542
1,1,0,35,37,-25.317255756868576
1,1,0,36,37,-34.96251627344941
1,1,0,37,37,-18.7671971383769
1,1,0,38,37,-5.888947423614809
1,1,0,39,38,-10.283847653153089
1,1,0,40,38,-2.9996072591454777
1,1,0,41,38,-0.5027538833866174
1,1,0,42,38,-5.015410904671171
1,1,0,43,38,-7.869909234628722
1,1,0,44,38,-12.434111256993333
1,1,0,45,37,222.91075975196566
1,1,0,45,38,-11.78226688441157
2,1,0,22,40,-162.49854494306805
2,1,0,23,40,-145.55894130562524
2,1,0,24,39,-133.4678460164705
2,1,0,25,39,-99.09595040225736
2,1,0,26,38,-128.5966940498298
2,1,0,27,38,-128.14220746867852
2,1,0,28,38,72.83892680138536
2,1,0,29,37,-93.13707997446
2,1,0,30,37,-58.794731485457305
2,1,0,31,37,-29.460076600603998
2,1,0,32,36,-32.635905689666515
2,1,0,33,36,-24.074282896477825
2,1,0,34,37,-31.287098215403375
2,1,0,35,37,-25.44017442246195
2,1,0,36,37,-35.085675242896855
2,1,0,37,37,-18.890233949175354
2,1,0,38,37,-6.011875685421387
2,1,0,39,38,-10.404967812047403
2,1,0,40,38,-3.120174659542272
2,1,0,41,38,-0.6220885673466228
2,1,0,42,38,-5.132930706157481
2,1,0,43,38,-7.98524854217726
2,1,0,44,38,-12.547179938481236
2,1,0,45,37,222.8061441524386
2,1,0,45,38,-11.893462031244553
2,2,0,22,40,-162.36646796929517
2,2,0,23,40,-145.44514646312655
2,2,0,24,39,-133.37343402994736
2,2,0,25,39,-99.00782276805512
2,2,0,26,38,-128.49908453002467
2,2,0,27,38,-128.03342977634884
2,2,0,28,38,72.98325507925813
2,2,0,29,37,-93.00283746862613
2,2,0,30,37,-58.67206069119982
2,2,0,31,37,-29.34816775399713
2,2,0,32,36,-32.55212502598647
2,2,0,33,36,-24.000651997153227
2,2,0,34,37,-31.22158328525495
2,2,0,35,37,-25.37531607280937
2,2,0,36,37,-35.02074270647472
2,2,0,37,37,-18.824283023790258
2,2,0,38,37,-5.94400514507015
2,2,0,39,38,-10.336004826425096
2,2,0,40,38,-3.049581792510594
2,2,0,41,38,-0.5489526331962225
2,2,0,42,38,-5.0566779347166175
2,2,0,43,38,-7.905741575729053
2,2,0,44,38,-12.464945684530448
2,2,0,45,37,222.89887042484077
2,2,0,45,38,-11.809786874840142
2,3,0,22,40,-162.21415422140274
2,3,0,23,40,-145.30662364926934
2,3,0,24,39,-133.25238447083768
2,3,0,25,39,-98.89419397293716
2,3,0,26,38,-128.38186531718338
2,3,0,27,38,-127.91544944030954
2,3,0,28,38,73.08486466401746
2,3,0,29,37,-92.88106449765883
2,3,0,30,37,-58.55367938147765
2,3,0,31,37,-29.233474055948932
2,3,0,32,36,-32.45252740847968
2,3,0,33,36,-23.909822990921498
2,3,0,34,37,-31.140724681242773
2,3,0,35,37,-25.294865716317418
2,3,0,36,37,-34.93970633290451
2,3,0,37,37,-18.74136354146674
2,3,0,38,37,-5.85792947734808
2,3,0,39,38,-10.249517512106195
2,3,0,40,38,-2.9608422713333766
2,3,0,41,38,-0.4570201442980988
2,3,0,42,38,-4.961253138214829
2,3,0,43,38,-7.80712198005142
2,3,0,44,38,-12.36407400876601
2,3,0,45,37,223.00902532555313
2,3,0,45,38,-11.70808964961509
2,4,0,22,40,-162.14937830950635
2,4,0,23,40,-145.25257048427522
2,4,0,24,39,-133.21408484517644
2,4,0,25,39,-98.86284745507976
2,4,0,26,38,-128.3509248782467
2,4,0,27,38,-127.88599095940037
2,4,0,28,38,73.10692293162799
2,4,0,29,37,-92.8527955495772
2,4,0,30,37,-58.53048189449589
2,4,0,31,37,-29.213779955422638
2,4,0,32,36,-32.4434142370626
2,4,0,33,36,-23.908261089368352
2,4,0,34,37,-31.148593540688694
2,4,0,35,37,-25.303021860268927
2,4,0,36,37,-34.94701504579302
2,4,0,37,37,-18.74649946381794
2,4,0,38,37,-5.859890332708574
2,4,0,39,38,-10.250489904422807
2,4,0,40,38,-2.9595529482562597
2,4,0,41,38,-0.45259762981959284
2,4,0,42,38,-4.9535976273432425
2,4,0,43,38,-7.796703432887057
2,4,0,44,38,-12.351777901921537
2,4,0,45,37,223.02786804722598
2,4,0,45,38,-11.694966603212265
2,5,0,22,40,-161.9939431815434
2,5,0,23,40,-145.11059745033162
2,5,0,24,39,-133.08851452451916
2,5,0,25,39,-98.74515212614733
2,5,0,26,38,-128.2360419323834
2,5,0,27,38,-127.77550095620495
2,5,0,28,38,73.19413815137159
2,5,0,29,37,-92.75011988272115
2,5,0,30,37,-58.43247341973017
2,5,0,31,37,-29.118394305324387
2,5,0,32,36,-32.353814953345704
2,5,0,33,36,-23.825293573640124
2,5,0,34,37,-31.07553370100129
2,5,0,35,37,-25.2300638455024
2,5,0,36,37,-34.873030487658525
2,5,0,37,37,-18.670180049927808
2,5,0,38,37,-5.780155469123201
2,5,0,39,38,-10.17040774864654
2,5,0,40,38,-2.8773500387304694
2,5,0,41,38,-0.36761795421489296
2,5,0,42,38,-4.865934120487168
2,5,0,43,38,-7.706942896894361
2,5,0,44,38,-12.260819806938684
2,5,0,45,37,223.12413471514685
2,5,0,45,38,-11.603786218980986
2,6,0,22,40,-161.82588584414532
2,6,0,23,40,-144.95818512830192
2,6,0,24,39,-132.95437253752743
2,6,0,25,39,-98.6199959855029
2,6,0,26,38,-128.11551019251942
2,6,0,27,38,-127.66088931609511
2,6,0,28,38,73.28213369368848
2,6,0,29,37,-92.64638675014282
2,6,0,30,37,-58.3346261105072
2,6,0,31,37,-29.02338740657524
2,6,0,32,36,-32.26172373814802
2,6,0,33,36,-23.73931264067278
2,6,0,34,37,-31.0001724376217
2,6,0,35,37,-25.154763595896384
2,6,0,36,37,-34.7967396178891
2,6,0,37,37,-18.591692827579095
2,6,0,38,37,-5.698476429974448
2,6,0,39,38,-10.089145940843537
2,6,0,40,38,-2.794255057168016
2,6,0,41,38,-0.28223342274350216
2,6,0,42,38,-4.778477421860771
2,6,0,43,38,-7.618035202750434
2,6,0,44,38,-12.171296989830921
2,6,0,45,37,223.21810610698208
2,6,0,45,38,-11.514442418234012
2,7,0,22,40,-161.60892124087957
2,7,0,23,40,-144.75774368666623
2,7,0,24,39,-132.77332242681928
2,7,0,25,39,-98.44904784940547
2,7,0,26,38,-127.95042624642542
2,7,0,27,38,-127.50346111202043
2,7,0,28,38,73.4036833563514
2,7,0,29,37,-92.50332401695925
2,7,0,30,37,-58.19793109147622
2,7,0,31,37,-28.889457713263027
2,7,0,32,36,-32.12811971428175
2,7,0,33,36,-23.611720956654267
2,7,0,34,37,-30.88438921606553
2,7,0,35,37,-25.0390832805856
2,7,0,36,37,-34.68021832830209
2,7,0,37,37,-18.473215108402087
2,7,0,38,37,-5.57705122226389
2,7,0,39,38,-9.96934842638359
2,7,0,40,38,-2.672918464068175
2,7,0,41,38,-0.15909150220215906
2,7,0,42,38,-4.653843067040725
2,7,0,43,38,-7.492550153005823
2,7,0,44,38,-12.045766725355975
2,7,0,45,37,223.34786170303255
2,7,0,45,38,-11.38956456728863
2,8,0,22,40,-161.34536513451224
2,8,0,23,40,-144.51135111942438
2,8,0,24,39,-132.54681446302868
2,8,0,25,39,-98.23362301233624
2,8,0,26,38,-127.74168234776869
2,8,0,27,38,-127.30407606022618
2,8,0,28,38,73.55746680073264
2,8,0,29,37,-92.32156401617021
2,8,0,30,37,-58.02297496878839
2,8,0,31,37,-28.71718784155371
2,8,0,32,36,-31.953865629630855
2,8,0,33,36,-23.443648997063065
2,8,0,34,37,-30.729702310242033
2,8,0,35,37,-24.88459912767314
2,8,0,36,37,-34.52510186182178
2,8,0,37,37,-18.316416367493616
2,8,0,38,37,-5.417549309026867
2,8,0,39,38,-9.812965231475687
2,8,0,40,38,-2.515260103280184
2,8,0,41,38,-6.199239214765839e-05
2,8,0,42,38,-4.493840891483956
2,8,0,43,38,-7.332246585546841
2,8,0,44,38,-11.885967139498575
2,8,0,45,37,223.51207577428636
2,8,0,45,38,-11.23090210237001
2,9,0,22,40,-161.36696689782525
2,9,0,23,40,-144.54570092899883
2,9,0,24,39,-132.60135135409496
2,9,0,25,39,-98.29729298579491
2,9,0,26,38,-127.81318547396472
2,9,0,27,38,-127.38005402979377
2,9,0,28,38,73.48861604071487
2,9,0,29,37,-92.40739100492249
2,9,0,30,37,-58.121318782159506
2,9,0,31,37,-28.821924666383666
2,9,0,32,36,-32.06448331459842
2,9,0,33,36,-23.561296946547145
2,9,0,34,37,-30.858144274970073
2,9,0,35,37,-25.013884405747717
2,9,0,36,37,-34.654504434139085
2,9,0,37,37,-18.445194555823036
2,9,0,38,37,-5.545640820993185
2,9,0,39,38,-9.941967378576692
2,9,0,40,38,-2.6436428997293433
2,9,0,41,38,-0.1276413786191597
2,9,0,42,38,-4.620802934683525
2,9,0,43,38,-7.458917229154849
2,9,0,44,38,-12.012550786006841
2,9,0,45,37,223.3868808997545
2,9,0,45,38,-11.357261487400365
2,10,0,22,40,-161.47986987805814
2,10,0,23,40,-144.66551784431147
2,10,0,24,39,-132.7390394563505
2,10,0,25,39,-98.44163507001099
2,10,0,26,38,-127.96584678425108
2,10,0,27,38,-127.53394864896666
2,10,0,28,38,73.36342566448059
2,10,0,29,37,-92.56881783922222
2,10,0,30,37,-58.29607782854862
2,10,0,31,37,-29.004247515680845
2,10,0,32,36,-32.2599186785626
2,10,0,33,36,-23.764441781641608
2,10,0,34,37,-31.069363762217563
2,10,0,35,37,-25.226651161827817
2,10,0,36,37,-34.868345466475034
2,10,0,37,37,-18.659654199148463
2,10,0,38,37,-5.761140533654043
2,10,0,39,38,-10.155955404251017
2,10,0,40,38,-2.857605926136671
2,10,0,41,38,-0.3413060322726551
2,10,0,42,38,-4.834060960401416
2,10,0,43,38,-7.671675251418492
2,10,0,44,38,-12.22449013222274
2,10,0,45,37,223.17337709497554
2,10,0,45,38,-11.567882314182953
2,11,0,22,40,-161.5837571189345
2,11,0,23,40,-144.7747255019275
2,11,0,24,39,-132.8642271998816
2,11,0,25,39,-98.57207333291137
2,11,0,26,38,-128.10469870834413
2,11,0,27,38,-127.67321839635804
2,11,0,28,38,73.25250834170038
2,11,0,29,37,-92.71687092651086
2,11,0,30,37,-58.456180752904515
2,11,0,31,37,-29.17148515341728
2,11,0,32,36,-32.44398068496287
2,11,0,33,36,-23.956668716792592
2,11,0,34,37,-31.26813804809956
2,11,0,35,37,-25.42748280583453
2,11,0,36,37,-35.07104429452545
2,11,0,37,37,-18.863923399753617
