1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.101525979853719583e+00 1.106269085883136771e+00 1.111284486178135911e+00 1.115125241007651757e+00 1.117259525356373961e+00 1.117454858001361906e+00 1.115605617432978480e+00 1.111674551638085040e+00 1.105689639149022740e+00 1.097729037541632868e+00 1.087922623167414393e+00 1.076467809059421743e+00 1.063664755908968251e+00 1.050004647452416062e+00 1.036499707088338162e+00 1.025732568156591196e+00 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.051686257759532950e+00 1.061914694958497885e+00 1.075475710032806731e+00 1.091044813529509439e+00 1.100269897126524787e+00 1.106743315733025979e+00 1.111141737135974861e+00 1.113490021082527592e+00 1.113756886257036394e+00 1.111903093291755296e+00 1.107920556723976269e+00 1.101839853031002514e+00 1.093729449991460489e+00 1.083699492138854970e+00 1.071910870007853678e+00 1.058576156800334234e+00 1.043860250981757165e+00 1.027735777988083576e+00 1.008986948847018672e+00 9.810820007758002115e-01 9.565710375941525179e-01 9.346051390565002226e-01 9.158803887799731314e-01 9.029013561634586793e-01 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 9.747132474771387223e-01 9.895629432037204021e-01 1.010344929604603426e+00 1.035588545728977516e+00 1.052740127816529592e+00 1.067661017203994644e+00 1.081103119537944135e+00 1.091194245540970664e+00 1.098486952819883289e+00 1.103350455422758447e+00 1.105929726654904410e+00 1.106270760870145642e+00 1.104388630097108415e+00 1.100300797881352155e+00 1.094043663704892921e+00 1.085679754886846871e+00 1.075302983580401106e+00 1.063038614906149038e+00 1.049000179454568027e+00 1.033213290517788874e+00 1.015495172572303151e+00 9.952129765383315174e-01 9.715027093259270830e-01 9.478044898595413548e-01 9.250785230917101254e-01 9.037670164204205658e-01 8.835645937674022621e-01 8.614654635882603717e-01 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 8.773854184756169072e-01 8.949587988363711943e-01 9.208621770785851979e-01 9.537733737144202806e-01 9.775838673811867441e-01 9.998960218161817570e-01 1.021607265559903999e+00 1.039828028179685226e+00 1.055373993353646345e+00 1.068555241719380655e+00 1.078970560399661771e+00 1.086697654208657715e+00 1.091889126132556509e+00 1.094649236926186431e+00 1.095037400250503001e+00 1.093090369310882437e+00 1.088840826366181513e+00 1.082330217754391422e+00 1.073617283028326375e+00 1.062783096793104898e+00 1.049926926052850540e+00 1.035124468284611909e+00 1.018393886571018925e+00 9.996594535362735012e-01 9.787764826995922762e-01 9.558463281196867278e-01 9.320557771596976737e-01 9.080864513175921360e-01 8.840872564406375700e-01 8.595554883043239336e-01 8.328651576347311236e-01 8.027853112985250394e-01 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 7.988815461992191391e-01 8.194695175799173725e-01 8.534139123192741039e-01 8.802878918222606375e-01 9.075954885660832971e-01 9.358074769502371382e-01 9.609334864699157208e-01 9.839111354557260603e-01 1.005009634310954247e+00 1.023506280392259660e+00 1.039408992143587840e+00 1.052757262962603191e+00 1.063445057462857779e+00 1.071474716596749310e+00 1.076903858318767115e+00 1.079792483481551990e+00 1.080188676409782778e+00 1.078131498707241231e+00 1.073658566027647421e+00 1.066813871036536243e+00 1.057654442318374688e+00 1.046254001965452485e+00 1.032697607243043825e+00 1.017062861335130020e+00 9.994017622928387246e-01 9.797406442088539835e-01 9.581378031891116809e-01 9.348167822105021285e-01 9.102971673637929584e-01 8.849280402614644325e-01 8.587047482988648950e-01 8.311061546060986016e-01 8.009424258642785510e-01 7.659940783023748700e-01 7.209401010574166824e-01 6.947168950552837785e-01 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 7.423577652301542873e-01 7.716207763674042264e-01 7.995127080562799415e-01 8.299454006842819087e-01 8.589086679615766107e-01 8.871505598910219836e-01 9.146156663544841026e-01 9.401363795742860852e-01 9.635724590601769668e-01 9.848418469158402022e-01 1.003667454883798715e+00 1.019936468960075393e+00 1.033594370461389911e+00 1.044580805052042427e+00 1.052876992022187652e+00 1.058498382778691349e+00 1.061474536930801627e+00 1.061838106958902683e+00 1.059622400996790503e+00 1.054863607495088562e+00 1.047605127999465813e+00 1.037902301816681305e+00 1.025825321980694538e+00 1.011456800030755332e+00 9.948846397995567692e-01 9.761965249065702732e-01 9.554880909366343378e-01 9.328955434603698471e-01 9.086399542824512565e-01 8.830265020854548563e-01 8.562527512001737451e-01 8.282772136634329874e-01 7.987444489062230923e-01 7.670192844024303902e-01 7.323895356183556249e-01 6.950716367616818214e-01 6.613779634463428092e-01 6.264384859783079795e-01 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 6.709431969343381263e-01 7.062093221585958869e-01 7.389091399511266145e-01 7.702352379275678729e-01 8.014699137659262451e-01 8.317773894258331246e-01 8.610154267087613000e-01 8.889483456571897202e-01 9.150765533593928636e-01 9.391275391435485176e-01 9.609129472440798292e-01 9.802405372745506273e-01 9.969803148860743036e-01 1.011047660097124101e+00 1.022382021780352535e+00 1.030951871302815848e+00 1.036750908674643590e+00 1.039788996922113462e+00 1.040085175470133905e+00 1.037664582665301927e+00 1.032558639241697884e+00 1.024807469975087315e+00 1.014463378553966066e+00 1.001593831354851805e+00 9.862823003180219983e-01 9.686277579645039548e-01 9.487461973496051915e-01 9.267789671579393929e-01 9.029093733429629509e-01 8.773706223984157893e-01 8.504161819675521983e-01 8.222217886181917290e-01 7.927906274776390649e-01 7.619241074227727228e-01 7.292919989353043864e-01 6.946709274920062072e-01 6.584202556554042962e-01 6.219963041927578651e-01 5.841083625377988531e-01 5.436205246210715769e-01 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 5.886920705491605066e-01 6.285113916338338491e-01 6.655443199519648356e-01 7.005677991043564035e-01 7.343281123769894725e-01 7.672348840584916063e-01 7.990693931541660300e-01 8.296117444038562105e-01 8.585944093999509086e-01 8.856855720951521960e-01 9.106179782963798042e-01 9.331820940987036739e-01 9.532031996256848938e-01 9.705501115537901180e-01 9.851293258939745057e-01 9.968757587870722414e-01 1.005749544192391376e+00 1.011731973136917206e+00 1.014820096940991290e+00 1.015022131256458016e+00 1.012354848752210490e+00 1.006843154700973741e+00 9.985215875014892273e-01 9.874371748919461567e-01 9.736528683460832223e-01 9.572509830540452125e-01 9.383373197306449365e-01 9.170478461149319527e-01 8.935592258449238656e-01 8.681000406434365990e-01 8.409499947941032616e-01 8.124062726734946338e-01 7.827070865083090023e-01 7.519425977094418290e-01 7.200036456065762591e-01 6.866345333857399869e-01 6.515875095948344686e-01 6.148406407795266038e-01 5.766304602237533050e-01 5.367729287470212052e-01 4.953918891835749627e-01 4.531912231049652906e-01 1.000000000000000020e+30 1.000000000000000020e+30
1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 1.000000000000000020e+30 4.983699411686920988e-01 5.413704837521672308e-01 5.814877750982392346e-01 6.196273788779855796e-01 6.564805834490552439e-01 6.923316488967000693e-01 7.271999159900393028e-01 7.608749274821287045e-01 7.930884139274229083e-01 8.235491140106162566e-01 8.519611208105786204e-01 8.780675066187806355e-01 9.016592829782874574e-01 9.225698218422934138e-01 9.406721675346267908e-01 9.558731332311507511e-01 9.681065878451232676e-01 9.773287415471869632e-01 9.835140736780019211e-01 9.866514017948725401e-01 9.867406085977764585e-01 9.837905788759742087e-01 9.778186365415016956e-01 9.688515513207855978e-01 9.569280128139153740e-01 9.421024449474211249e-01 9.244503640780795672e-01 9.040762853006236721e-01 8.811257617894611149e-01 8.558021549842534936e-01 8.283844317989885742e-01 7.992339233265374210e-01 7.687679365330458703e-01 7.373780292159890504e-01 7.052923493171724401e-01 6.724474668255411292e-01 6.385036928396357059e-01 6.029742735359494565e-01 5.653923231516643222e-01 5.254492224073019635e-01 4.831589979276683100e-01 4.400050029777836658e-01 4.028477518042015149e-01 1.000000000000000020e+30 1.000000000000000020e+30
