,30
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:17,6.12216
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:18,5.83823
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:19,5.56747
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:2,12.4826
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:20,5.30928
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:21,5.06306
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:22,4.82827
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:23,4.60438
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:24,4.39088
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:25,4.18728
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:26,3.99313
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:27,3.80799
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:28,3.63144
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:29,3.46309
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:3,11.9036
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:30,3.30254
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:31,3.14945
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:32,3.00346
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:33,2.86424
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:34,2.73149
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:35,2.60489
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:36,2.48417
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:37,2.36905
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:38,2.25928
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:39,2.15459
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:4,11.3514
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:40,2.05477
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:41,1.95958
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:42,1.8688
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:43,1.78223
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:44,1.69969
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:45,1.62097
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:46,1.54591
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:47,1.47432
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:48,1.40606
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:49,1.34097
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:5,10.8248
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:50,1.2789
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:51,1.2197
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:6,10.3227
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:7,9.84386
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:8,9.38724
oname:h_otype:lst_usecol:head_i:10_j:6_kper:2_kstp:9,8.9518
oname:h_otype:lst_usecol:head_i:10_j:6_kper:3_kstp:1,14.6987
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:1,14.6619
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:10,14.3993
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:11,14.3764
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:12,14.3546
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:13,14.3339
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:14,14.3141
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:15,14.2952
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:16,14.2772
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:17,14.26
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:18,14.2436
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:19,14.228
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:2,14.6269
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:20,14.2131
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:21,14.1989
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:22,14.1853
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:23,14.1724
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:24,14.1601
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:25,14.1484
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:26,14.1372
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:27,14.1265
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:28,14.1163
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:29,14.1066
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:3,14.5935
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:30,14.0973
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:31,14.0885
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:32,14.0801
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:33,14.072
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:34,14.0644
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:35,14.0571
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:36,14.0501
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:37,14.0435
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:38,14.0372
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:39,14.0311
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:4,14.5616
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:40,14.0254
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:41,14.0199
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:42,14.0146
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:43,14.0096
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:44,14.0049
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:45,14.0003
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:46,13.996
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:47,13.9919
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:48,13.9879
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:49,13.9842
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:5,14.5313
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:50,13.9806
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:51,13.9772
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:6,14.5023
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:7,14.4747
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:8,14.4483
oname:h_otype:lst_usecol:head_i:10_j:6_kper:4_kstp:9,14.4232
oname:h_otype:lst_usecol:head_i:10_j:7_kper:1_kstp:1,13.5619
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:1,13.4378
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:10,12.3708
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:11,12.2576
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:12,12.1454
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:13,12.0342
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:14,11.9241
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:15,11.8149
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:16,11.7068
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:17,11.5996
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:18,11.4934
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:19,11.3882
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:2,13.3149
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:20,11.284
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:21,11.1807
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:22,11.0783
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:23,10.9769
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:24,10.8764
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:25,10.7769
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:26,10.6782
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:27,10.5804
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:28,10.4836
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:29,10.3876
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:3,13.193
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:30,10.2925
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:31,10.1983
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:32,10.1049
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:33,10.0124
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:34,9.92073
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:35,9.8299
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:36,9.73991
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:37,9.65073
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:38,9.56238
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:39,9.47483
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:4,13.0723
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:40,9.38808
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:41,9.30213
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:42,9.21697
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:43,9.13258
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:44,9.04897
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:45,8.96612
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:46,8.88403
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:47,8.8027
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:48,8.72211
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:49,8.64225
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:5,12.9527
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:50,8.56313
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:51,8.48473
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:6,12.8342
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:7,12.7167
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:8,12.6004
oname:h_otype:lst_usecol:head_i:10_j:7_kper:2_kstp:9,12.485
oname:h_otype:lst_usecol:head_i:10_j:7_kper:3_kstp:1,14.4347
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:1,14.4243
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:10,14.3352
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:11,14.3258
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:12,14.3164
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:13,14.3072
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:14,14.298
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:15,14.2889
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:16,14.2798
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:17,14.2709
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:18,14.262
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:19,14.2532
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:2,14.414
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:20,14.2445
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:21,14.2359
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:22,14.2274
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:23,14.2189
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:24,14.2105
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:25,14.2022
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:26,14.194
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:27,14.1858
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:28,14.1778
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:29,14.1698
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:3,14.4039
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:30,14.1618
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:31,14.154
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:32,14.1462
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:33,14.1385
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:34,14.1308
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:35,14.1232
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:36,14.1157
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:37,14.1083
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:38,14.1009
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:39,14.0936
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:4,14.3938
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:40,14.0864
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:41,14.0792
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:42,14.0721
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:43,14.0651
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:44,14.0581
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:45,14.0512
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:46,14.0443
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:47,14.0376
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:48,14.0308
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:49,14.0242
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:5,14.3838
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:50,14.0176
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:51,14.011
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:6,14.3739
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:7,14.3641
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:8,14.3544
oname:h_otype:lst_usecol:head_i:10_j:7_kper:4_kstp:9,14.3448
oname:h_otype:lst_usecol:head_i:10_j:8_kper:1_kstp:1,13.4879
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:1,13.4791
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:10,13.3995
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:11,13.3907
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:12,13.3819
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:13,13.373
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:14,13.3642
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:15,13.3554
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:16,13.3465
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:17,13.3377
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:18,13.3289
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:19,13.3201
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:2,13.4703
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:20,13.3113
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:21,13.3024
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:22,13.2936
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:23,13.2848
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:24,13.276
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:25,13.2672
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:26,13.2584
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:27,13.2497
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:28,13.2409
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:29,13.2321
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:3,13.4614
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:30,13.2233
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:31,13.2145
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:32,13.2058
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:33,13.197
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:34,13.1882
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:35,13.1795
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:36,13.1707
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:37,13.162
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:38,13.1532
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:39,13.1445
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:4,13.4526
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:40,13.1358
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:41,13.127
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:42,13.1183
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:43,13.1096
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:44,13.1009
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:45,13.0922
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:46,13.0835
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:47,13.0748
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:48,13.0661
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:49,13.0574
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:5,13.4438
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:50,13.0487
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:51,13.04
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:6,13.4349
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:7,13.4261
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:8,13.4172
oname:h_otype:lst_usecol:head_i:10_j:8_kper:2_kstp:9,13.4084
oname:h_otype:lst_usecol:head_i:10_j:8_kper:3_kstp:1,14.5228
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:1,14.5216
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:10,14.5115
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:11,14.5103
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:12,14.5092
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:13,14.5081
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:14,14.5069
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:15,14.5058
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:16,14.5047
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:17,14.5035
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:18,14.5024
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:19,14.5013
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:2,14.5205
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:20,14.5002
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:21,14.499
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:22,14.4979
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:23,14.4968
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:24,14.4957
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:25,14.4945
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:26,14.4934
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:27,14.4923
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:28,14.4912
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:29,14.49
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:3,14.5194
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:30,14.4889
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:31,14.4878
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:32,14.4867
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:33,14.4856
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:34,14.4844
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:35,14.4833
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:36,14.4822
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:37,14.4811
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:38,14.48
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:39,14.4789
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:4,14.5182
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:40,14.4777
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:41,14.4766
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:42,14.4755
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:43,14.4744
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:44,14.4733
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:45,14.4722
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:46,14.4711
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:47,14.4699
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:48,14.4688
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:49,14.4677
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:5,14.5171
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:50,14.4666
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:51,14.4655
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:6,14.516
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:7,14.5148
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:8,14.5137
oname:h_otype:lst_usecol:head_i:10_j:8_kper:4_kstp:9,14.5126
oname:h_otype:lst_usecol:head_i:10_j:9_kper:1_kstp:1,13.4987
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:1,12.8935
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:10,8.53301
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:11,8.15052
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:12,7.78519
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:13,7.43624
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:14,7.10295
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:15,6.7846
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:16,6.48053
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:17,6.19011
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:18,5.9127
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:19,5.64774
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:2,12.3155
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:20,5.39467
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:21,5.15294
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:22,4.92206
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:23,4.70153
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:24,4.49089
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:25,4.2897
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:26,4.09754
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:27,3.91399
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:28,3.73868
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:29,3.57123
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:3,11.7634
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:30,3.41129
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:31,3.25852
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:32,3.11261
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:33,2.97323
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:34,2.84011
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:35,2.71296
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:36,2.59152
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:37,2.47552
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:38,2.36472
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:39,2.25889
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:4,11.236
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:40,2.15781
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:41,2.06126
oname:h_otype:lst_usecol:head_i:10_j:9_kper:2_kstp:42,1.96904
