  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.110752E-01    1.082232E-01    1.106138E-01    1.165660E-01    1.234349E-01    1.288508E-01    1.313404E-01    1.304251E-01    1.265908E-01    1.212680E-01    1.166543E-01    1.149865E-01    1.172572E-01    1.224850E-01    1.284453E-01    1.329550E-01    1.345995E-01    1.329085E-01    1.283638E-01    1.223967E-01    1.172128E-01    1.150522E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.153082E-01    1.002974E-01    8.938335E-02    8.578553E-02    9.045463E-02    1.003648E-01    1.109317E-01    1.187159E-01    1.219182E-01    1.200261E-01    1.136260E-01    1.045704E-01    9.625527E-02    9.292127E-02    9.672708E-02    1.055237E-01    1.150821E-01    1.220214E-01    1.245115E-01    1.220000E-01    1.150483E-01    1.055080E-01    9.680458E-02    9.322260E-02    9.691967E-02    1.056535E-01    1.150486E-01    1.215793E-01    1.232817E-01    1.194659E-01    1.105351E-01    9.816065E-02    8.564899E-02    7.754807E-02    7.714103E-02    8.403787E-02    9.558755E-02    1.093618E-01   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.218178E-01    1.022902E-01    8.258035E-02    6.642290E-02    6.074097E-02    6.935464E-02    8.559487E-02    1.011281E-01    1.116845E-01    1.156202E-01    1.125439E-01    1.029437E-01    8.858964E-02    7.391583E-02    6.723621E-02    7.423930E-02    8.924191E-02    1.039362E-01    1.138971E-01    1.173707E-01    1.139000E-01    1.039379E-01    8.925244E-02    7.433382E-02    6.763076E-02    7.491036E-02    9.032808E-02    1.053471E-01    1.153784E-01    1.185439E-01    1.142615E-01    1.028201E-01    8.571972E-02    6.698895E-02    5.466360E-02    5.560916E-02    6.698722E-02    8.274720E-02    9.956176E-02   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.509859E-01    1.348686E-01    1.159389E-01    9.399497E-02    6.937128E-02    4.460697E-02    3.242278E-02    4.952398E-02    7.528242E-02    9.606531E-02    1.090080E-01    1.134682E-01    1.093372E-01    9.678268E-02    7.654125E-02    5.172336E-02    3.674922E-02    5.190223E-02    7.690003E-02    9.732191E-02    1.100573E-01    1.143720E-01    1.101069E-01    9.739624E-02    7.696054E-02    5.194763E-02    3.705510E-02    5.296715E-02    7.893286E-02    1.001667E-01    1.134248E-01    1.178860E-01    1.133091E-01    9.972993E-02    7.769887E-02    4.986373E-02    2.905016E-02    3.537713E-02    5.439350E-02    7.461073E-02    9.377625E-02   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.611127E-01    1.485356E-01    1.333762E-01    1.150893E-01    9.314770E-02    6.702687E-02    3.617793E-02    0.000000E+00    4.242719E-02    7.489573E-02    9.780482E-02    1.114248E-01    1.159124E-01    1.113259E-01    9.763118E-02    7.469614E-02    4.227640E-02    0.000000E+00    4.233457E-02    7.481264E-02    9.780238E-02    1.115437E-01    1.161634E-01    1.116895E-01    9.805718E-02    7.510342E-02    4.255227E-02    0.000000E+00    4.396828E-02    7.787532E-02    1.020296E-01    1.166072E-01    1.216681E-01    1.171752E-01    1.030071E-01    7.896160E-02    4.475202E-02    0.000000E+00    2.798482E-02    5.234847E-02    7.385881E-02    9.315183E-02   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.748085E-01    1.672538E-01    1.584629E-01    1.478391E-01    1.348297E-01    1.189997E-01    1.001341E-01    7.855464E-02    5.663279E-02    4.615829E-02    6.260585E-02    8.687176E-02    1.063417E-01    1.183556E-01    1.223013E-01    1.180738E-01    1.058484E-01    8.635354E-02    6.256696E-02    4.820087E-02    6.254225E-02    8.630769E-02    1.057861E-01    1.180010E-01    1.222281E-01    1.183035E-01    1.063645E-01    8.712031E-02    6.358513E-02    4.975630E-02    6.533461E-02    9.054811E-02    1.112984E-01    1.244543E-01    1.291757E-01    1.251787E-01    1.124561E-01    9.149123E-02    6.470657E-02    4.393394E-02    4.793538E-02    6.372467E-02    8.090193E-02    9.748549E-02   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.735099E-01    1.681180E-01    1.624903E-01    1.559849E-01    1.479649E-01    1.379387E-01    1.257084E-01    1.115830E-01    9.684015E-02    8.476366E-02    8.134341E-02    8.987533E-02    1.046493E-01    1.185010E-01    1.277140E-01    1.308239E-01    1.274909E-01    1.182107E-01    1.046729E-01    9.097045E-02    8.466263E-02    9.090199E-02    1.045481E-01    1.180546E-01    1.273454E-01    1.307582E-01    1.278469E-01    1.190514E-01    1.060479E-01    9.298084E-02    8.754788E-02    9.498097E-02    1.099582E-01    1.246687E-01    1.348254E-01    1.385755E-01    1.352568E-01    1.250242E-01    1.091233E-01    9.099969E-02    7.760524E-02    7.513003E-02    8.166759E-02    9.245948E-02    1.048697E-01   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.742678E-01    1.683844E-01    1.637412E-01    1.600350E-01    1.566522E-01    1.528066E-01    1.477515E-01    1.409978E-01    1.325075E-01    1.228830E-01    1.135874E-01    1.070652E-01    1.060544E-01    1.113933E-01    1.206563E-01    1.300798E-01    1.367534E-01    1.391060E-01    1.367148E-01    1.302062E-01    1.213857E-01    1.134049E-01    1.100773E-01    1.133212E-01    1.212431E-01    1.300574E-01    1.366482E-01    1.392618E-01    1.373525E-01    1.314741E-01    1.234026E-01    1.163015E-01    1.140180E-01    1.184581E-01    1.276100E-01    1.374978E-01    1.447897E-01    1.474896E-01    1.447569E-01    1.367743E-01    1.248689E-01    1.117812E-01    1.013784E-01    9.672984E-02    9.812539E-02    1.039640E-01    1.125839E-01   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.688952E-01    1.612556E-01    1.554732E-01    1.517787E-01    1.498984E-01    1.490416E-01    1.481313E-01    1.461599E-01    1.425071E-01    1.371486E-01    1.307623E-01    1.247202E-01    1.208361E-01    1.206714E-01    1.245411E-01    1.310941E-01    1.380202E-01    1.431342E-01    1.450282E-01    1.432870E-01    1.385263E-01    1.323471E-01    1.270685E-01    1.249503E-01    1.269794E-01    1.322075E-01    1.384171E-01    1.433416E-01    1.454483E-01    1.442136E-01    1.401742E-01    1.348797E-01    1.306185E-01    1.296245E-01    1.328337E-01    1.391974E-01    1.463444E-01    1.518026E-01    1.537750E-01    1.514037E-01    1.448265E-01    1.351934E-01    1.245747E-01    1.155057E-01    1.100553E-01    1.090322E-01    1.120685E-01    1.182685E-01   -1.000000E+30
