kper,kstp,time,k,i,j,CONFq
1,1,1.0,0,3,24,0.7464589229688077
1,1,1.0,0,3,25,0.8056777364840091
1,1,1.0,0,3,26,0.8722831222382066
1,1,1.0,0,3,27,0.939117498935266
1,1,1.0,0,3,28,1.028713650497016
1,1,1.0,0,3,29,1.1878735615277858
1,1,1.0,0,3,30,1.3874690086041959
1,1,1.0,0,3,31,1.6757210261250748
1,1,1.0,0,3,32,2.040237326038568
1,1,1.0,0,3,33,2.1786684473375164
1,1,1.0,0,3,34,2.2733570360942252
1,1,1.0,0,3,35,2.329380680800462
1,1,1.0,0,3,36,2.3452098377845694
1,1,1.0,0,3,37,2.372887955823117
1,1,1.0,0,3,38,2.416207311780477
1,1,1.0,0,3,39,2.480314233427457
1,1,1.0,0,3,40,2.569663292710171
1,1,1.0,0,3,41,2.689027474060916
1,1,1.0,0,3,42,2.8453085880828812
1,1,1.0,0,3,43,3.0454980642448533
1,1,1.0,0,3,44,3.253176558095012
1,1,1.0,0,3,45,3.4408758164003963
1,1,1.0,0,3,46,3.5628125228529406
1,1,1.0,0,3,47,3.462036711618472
1,1,1.0,0,3,48,3.3838262963251093
1,1,1.0,0,4,18,-0.01967677312234528
1,1,1.0,0,4,19,0.1272030497150869
1,1,1.0,0,4,20,0.3291986783138743
1,1,1.0,0,4,21,0.40457861935308337
1,1,1.0,0,4,22,0.49767691389705426
1,1,1.0,0,4,23,0.6337290125065245
1,1,1.0,0,4,24,0.7623493383545714
1,1,1.0,0,4,25,0.8343159500561992
1,1,1.0,0,4,26,0.9162274984390013
1,1,1.0,0,4,27,0.9994041409385694
1,1,1.0,0,4,28,1.1357851460532515
1,1,1.0,0,4,29,1.36956656336009
1,1,1.0,0,4,30,1.6428080110523666
1,1,1.0,0,4,31,1.9958500480762797
1,1,1.0,0,4,32,2.316566071209733
1,1,1.0,0,4,33,2.4321657130714396
1,1,1.0,0,4,34,2.50521098212581
1,1,1.0,0,4,35,2.5385504815735658
1,1,1.0,0,4,36,2.54142629308795
1,1,1.0,0,4,37,2.5496534582348076
1,1,1.0,0,4,38,2.5794621670287103
1,1,1.0,0,4,39,2.63790012958237
1,1,1.0,0,4,40,2.7288407402436103
1,1,1.0,0,4,41,2.855797864589128
1,1,1.0,0,4,42,3.0222311945648226
1,1,1.0,0,4,43,3.2277253769051004
1,1,1.0,0,4,44,3.4547949713729533
1,1,1.0,0,4,45,3.6554441423263526
1,1,1.0,0,4,46,3.6002947298538963
1,1,1.0,0,4,47,3.4882590774252584
1,1,1.0,0,4,48,3.4032202430653964
1,1,1.0,0,4,49,3.3676853277215706
1,1,1.0,0,5,16,-0.15343052362846699
1,1,1.0,0,5,17,-0.11723765844542022
1,1,1.0,0,5,18,-0.030665501882582547
1,1,1.0,0,5,19,0.1422209806882666
1,1,1.0,0,5,20,0.3552232922926244
1,1,1.0,0,5,21,0.42785352532127874
1,1,1.0,0,5,22,0.5245945978961437
1,1,1.0,0,5,23,0.6626170390560855
1,1,1.0,0,5,24,0.7955228557861567
1,1,1.0,0,5,25,0.8822788819000333
1,1,1.0,0,5,26,0.9903589557588734
1,1,1.0,0,5,27,1.1108991083595168
1,1,1.0,0,5,28,1.3339863323062424
1,1,1.0,0,5,29,1.6493793092133355
1,1,1.0,0,5,30,1.9790618937876676
1,1,1.0,0,5,31,2.372533452650586
1,1,1.0,0,5,32,2.700662462489067
1,1,1.0,0,5,33,2.800330359207635
1,1,1.0,0,5,34,2.850839710642404
1,1,1.0,0,5,35,2.8531463914145796
1,1,1.0,0,5,36,2.8073283705861467
1,1,1.0,0,5,37,2.780097367860641
1,1,1.0,0,5,38,2.7901533839986037
1,1,1.0,0,5,39,2.8406171844862413
1,1,1.0,0,5,40,2.9320665151898453
1,1,1.0,0,5,41,3.0665520139023297
1,1,1.0,0,5,42,3.248010801675557
1,1,1.0,0,5,43,3.4818032989291083
1,1,1.0,0,5,44,3.782350604099337
1,1,1.0,0,5,45,4.230708302617284
1,1,1.0,0,5,46,3.809593921710988
1,1,1.0,0,5,47,3.587890753058785
1,1,1.0,0,5,48,3.4712351414271456
1,1,1.0,0,5,49,3.4293219733335203
1,1,1.0,0,5,50,3.451948007671378
1,1,1.0,0,5,51,3.4794041725533376
1,1,1.0,0,6,15,-0.14645981352980897
1,1,1.0,0,6,16,-0.1305623908075333
1,1,1.0,0,6,17,-0.08776624462680616
1,1,1.0,0,6,18,0.0016415380468117746
1,1,1.0,0,6,19,0.18772428900316918
1,1,1.0,0,6,20,0.41504751444704624
1,1,1.0,0,6,21,0.4849016148142766
1,1,1.0,0,6,22,0.5762979091325331
1,1,1.0,0,6,23,0.7054579132026291
1,1,1.0,0,6,24,0.8341331368858409
1,1,1.0,0,6,25,0.9394664085622093
1,1,1.0,0,6,26,1.0854693232556993
1,1,1.0,0,6,27,1.2722288246191606
1,1,1.0,0,6,28,1.6901627345671368
1,1,1.0,0,6,29,2.076158003319035
1,1,1.0,0,6,30,2.4406910425993313
1,1,1.0,0,6,31,2.866815058582942
1,1,1.0,0,6,32,3.2223226399765057
1,1,1.0,0,6,33,3.299635802726028
1,1,1.0,0,6,34,3.3280056924011916
1,1,1.0,0,6,35,3.299263432676595
1,1,1.0,0,6,36,3.136807403771879
1,1,1.0,0,6,37,3.054690388463623
1,1,1.0,0,6,38,3.0421473603361875
1,1,1.0,0,6,39,3.0854135148302504
1,1,1.0,0,6,40,3.177766817784409
1,1,1.0,0,6,41,3.319441969098291
1,1,1.0,0,6,42,3.5154262140965287
1,1,1.0,0,6,43,3.769363775554714
1,1,1.0,0,6,44,4.070393567673717
1,1,1.0,0,6,45,4.387256659236394
1,1,1.0,0,6,46,3.928506099588791
1,1,1.0,0,6,47,3.6855527979011686
1,1,1.0,0,6,48,3.5644557637473095
1,1,1.0,0,6,49,3.5252443801105837
1,1,1.0,0,6,50,3.5465494459443985
1,1,1.0,0,6,51,3.6070275077407814
1,1,1.0,0,6,52,3.713365830210483
1,1,1.0,0,7,14,-0.11275543113708686
1,1,1.0,0,7,15,-0.09929216116949924
1,1,1.0,0,7,16,-0.062392510844242466
1,1,1.0,0,7,17,-0.008119080516971522
1,1,1.0,0,7,18,0.08543146329173368
1,1,1.0,0,7,19,0.27808745555389613
1,1,1.0,0,7,20,0.5201880461421666
1,1,1.0,0,7,21,0.5831186697367201
1,1,1.0,0,7,22,0.6606805740512876
1,1,1.0,0,7,23,0.7634307770876045
1,1,1.0,0,7,24,0.8849616155433679
1,1,1.0,0,7,25,1.0404366191183225
1,1,1.0,0,7,26,1.2731806485002597
1,1,1.0,0,7,27,1.6627178883173794
1,1,1.0,0,7,28,2.196909535681362
1,1,1.0,0,7,29,2.5012572133648447
1,1,1.0,0,7,30,2.854365943742259
1,1,1.0,0,7,31,3.2913656338388577
1,1,1.0,0,7,32,3.6122819385143625
1,1,1.0,0,7,33,3.653760143854065
1,1,1.0,0,7,34,3.674862817932196
1,1,1.0,0,7,35,3.670760328682473
1,1,1.0,0,7,36,3.476945309850006
1,1,1.0,0,7,37,3.348508914587576
1,1,1.0,0,7,38,3.3268013846083324
1,1,1.0,0,7,39,3.370747910343008
1,1,1.0,0,7,40,3.4662424296546206
1,1,1.0,0,7,41,3.6139122447505176
1,1,1.0,0,7,42,3.8260279701711735
1,1,1.0,0,7,43,4.117779190605756
1,1,1.0,0,7,44,4.458622908374451
1,1,1.0,0,7,45,4.208504824785823
1,1,1.0,0,7,46,3.943832899943594
1,1,1.0,0,7,47,3.767055474181399
1,1,1.0,0,7,48,3.6782388893244207
1,1,1.0,0,7,49,3.6620481790043513
1,1,1.0,0,7,50,3.7039464498098056
1,1,1.0,0,7,51,3.7923804421829335
1,1,1.0,0,7,52,3.9261447295018836
1,1,1.0,0,7,53,4.100997815803167
1,1,1.0,0,8,13,-0.05760657770281519
1,1,1.0,0,8,14,-0.04379333946921449
1,1,1.0,0,8,15,0.014598078262116232
1,1,1.0,0,8,16,0.09975928537272871
1,1,1.0,0,8,17,0.17478755629152687
1,1,1.0,0,8,18,0.2663988269354345
1,1,1.0,0,8,19,0.4460246420689984
1,1,1.0,0,8,20,0.6902602564290721
1,1,1.0,0,8,21,0.7377267224866095
1,1,1.0,0,8,22,0.7974602989684243
1,1,1.0,0,8,23,0.888921881320611
1,1,1.0,0,8,24,1.0248017588322433
1,1,1.0,0,8,25,1.226257388518274
1,1,1.0,0,8,26,1.5309013521055235
1,1,1.0,0,8,27,1.996393899172011
1,1,1.0,0,8,28,2.4593315969132377
1,1,1.0,0,8,29,2.7310342204111127
1,1,1.0,0,8,30,3.0529872031356895
1,1,1.0,0,8,31,3.4445813379355634
1,1,1.0,0,8,32,3.710976426804688
1,1,1.0,0,8,33,3.7493041410864016
1,1,1.0,0,8,34,3.7739661383511116
1,1,1.0,0,8,35,3.78042806164067
1,1,1.0,0,8,36,3.693403896380449
1,1,1.0,0,8,37,3.6322887629647678
1,1,1.0,0,8,38,3.641906729602237
1,1,1.0,0,8,39,3.701806397091975
1,1,1.0,0,8,40,3.802372489479904
1,1,1.0,0,8,41,3.9477208453547306
1,1,1.0,0,8,42,4.166461971644951
1,1,1.0,0,8,43,4.53439124612771
1,1,1.0,0,8,44,4.364653204669324
1,1,1.0,0,8,45,4.16402615566828
1,1,1.0,0,8,46,3.983886710366299
1,1,1.0,0,8,47,3.8684781739463983
1,1,1.0,0,8,48,3.824896502546009
1,1,1.0,0,8,49,3.845830106787229
1,1,1.0,0,8,50,3.920997975636009
1,1,1.0,0,8,51,4.0409626185349286
1,1,1.0,0,8,52,4.209980255555244
1,1,1.0,0,8,53,4.392685374441594
1,1,1.0,0,8,54,4.672441297987982
1,1,1.0,0,9,12,0.06514997726771021
1,1,1.0,0,9,13,0.042683847740297765
1,1,1.0,0,9,14,0.1026280180867829
1,1,1.0,0,9,15,0.25729674024232985
1,1,1.0,0,9,16,0.47654084327967894
1,1,1.0,0,9,17,0.5887104418086206
1,1,1.0,0,9,18,0.6595810991033417
1,1,1.0,0,9,19,0.7712445697527013
1,1,1.0,0,9,20,0.9556681044610649
1,1,1.0,0,9,21,0.9641716130104392
1,1,1.0,0,9,22,0.9916705504292462
1,1,1.0,0,9,23,1.066898984386146
1,1,1.0,0,9,24,1.2074695946426175
1,1,1.0,0,9,25,1.4343419439233216
1,1,1.0,0,9,26,1.7790084669886088
1,1,1.0,0,9,27,2.2831141425476957
1,1,1.0,0,9,28,2.745681990071768
1,1,1.0,0,9,29,2.990677052981061
1,1,1.0,0,9,30,3.2707322518946143
1,1,1.0,0,9,31,3.6045037093049697
1,1,1.0,0,9,32,3.830664605248346
1,1,1.0,0,9,33,3.869305473644136
1,1,1.0,0,9,34,3.902125342792397
1,1,1.0,0,9,35,3.9233303902937315
1,1,1.0,0,9,36,3.9187607760410472
1,1,1.0,0,9,37,3.9496384761365224
1,1,1.0,0,9,38,4.011281306244159
1,1,1.0,0,9,39,4.098344818973546
1,1,1.0,0,9,40,4.202561022087744
1,1,1.0,0,9,41,4.320870490474247
1,1,1.0,0,9,42,4.476304293548727
1,1,1.0,0,9,43,4.687739847287647
1,1,1.0,0,9,44,4.425478633199608
1,1,1.0,0,9,45,4.217586298053616
1,1,1.0,0,9,46,4.072904634895334
1,1,1.0,0,9,47,4.008675473180061
1,1,1.0,0,9,48,4.016472735503436
1,1,1.0,0,9,49,4.085373441732601
1,1,1.0,0,9,50,4.20526319323908
1,1,1.0,0,9,51,4.355717587119267
1,1,1.0,0,9,52,4.599884517383687
1,1,1.0,0,9,53,4.711977338770909
1,1,1.0,0,9,54,4.790585513782501
1,1,1.0,0,10,11,0.4483056532155718
1,1,1.0,0,10,12,0.2722329177765932
1,1,1.0,0,10,13,0.2322754591303582
1,1,1.0,0,10,14,0.36046886227508956
1,1,1.0,0,10,15,0.7304073866309615
1,1,1.0,0,10,16,1.381322626233981
1,1,1.0,0,10,17,1.5292935918037198
1,1,1.0,0,10,18,1.5380462815978202
1,1,1.0,0,10,19,1.4768570064397135
1,1,1.0,0,10,20,1.3624733990160909
1,1,1.0,0,10,21,1.2748855440382734
1,1,1.0,0,10,22,1.2437433482697706
1,1,1.0,0,10,23,1.291496614168178
1,1,1.0,0,10,24,1.4276941517861932
1,1,1.0,0,10,25,1.6676910211356848
1,1,1.0,0,10,26,2.0399044732287948
1,1,1.0,0,10,27,2.5863152980133517
1,1,1.0,0,10,28,3.0901679146966217
1,1,1.0,0,10,29,3.3023363948532207
1,1,1.0,0,10,30,3.529362448513206
1,1,1.0,0,10,31,3.7907236028517897
1,1,1.0,0,10,32,3.9640083360681704
1,1,1.0,0,10,33,4.006238855152958
1,1,1.0,0,10,34,4.053101224485365
1,1,1.0,0,10,35,4.099542530310771
1,1,1.0,0,10,36,4.2169194643450485
1,1,1.0,0,10,37,4.349031461789231
1,1,1.0,0,10,38,4.46968858951419
1,1,1.0,0,10,39,4.594506437215337
1,1,1.0,0,10,40,4.708226248399965
1,1,1.0,0,10,41,4.779636249612214
1,1,1.0,0,10,42,4.857050439876613
1,1,1.0,0,10,43,4.82725950953575
1,1,1.0,0,10,44,4.557473122069553
1,1,1.0,0,10,45,4.327897925292207
1,1,1.0,0,10,46,4.197552181560058
1,1,1.0,0,10,47,4.191208247016911
1,1,1.0,0,10,48,4.261517860954957
1,1,1.0,0,10,49,4.3903473373410264
1,1,1.0,0,10,50,4.578596159843531
1,1,1.0,0,10,51,4.700425174018621
1,1,1.0,0,10,52,4.860283017372572
1,1,1.0,0,10,53,4.99680664051103
1,1,1.0,0,10,54,5.122662855337044
1,1,1.0,0,10,55,5.301831765382634
1,1,1.0,0,11,10,1.7146712931853934
1,1,1.0,0,11,11,1.0290853823985824
1,1,1.0,0,11,12,0.6467686751209456
1,1,1.0,0,11,13,0.5343320070023463
1,1,1.0,0,11,14,0.730816118345091
1,1,1.0,0,11,15,1.4892909566271744
1,1,1.0,0,11,16,2.6103198870789814
1,1,1.0,0,11,17,2.631158244950541
1,1,1.0,0,11,18,2.573780138217451
1,1,1.0,0,11,19,2.4394622885535977
1,1,1.0,0,11,20,1.9644607182335125
1,1,1.0,0,11,21,1.6587093075801853
1,1,1.0,0,11,22,1.5438413819108536
1,1,1.0,0,11,23,1.5586166315508354
1,1,1.0,0,11,24,1.686611246406832
1,1,1.0,0,11,25,1.93162432500581
1,1,1.0,0,11,26,2.320904045406605
1,1,1.0,0,11,27,2.911255028006959
1,1,1.0,0,11,28,3.4304112488111826
1,1,1.0,0,11,29,3.5896121534191696
1,1,1.0,0,11,30,3.768001101339941
1,1,1.0,0,11,31,3.9673788334584383
1,1,1.0,0,11,32,4.098126522070855
1,1,1.0,0,11,33,4.150020199585793
1,1,1.0,0,11,34,4.21610684652431
1,1,1.0,0,11,35,4.312513789760613
1,1,1.0,0,11,36,4.491668543597569
1,1,1.0,0,11,37,4.643042839275841
1,1,1.0,0,11,38,4.78935461606992
1,1,1.0,0,11,39,4.9451771121907
1,1,1.0,0,11,40,5.056166871301077
1,1,1.0,0,11,41,5.07991533252668
1,1,1.0,0,11,42,5.0887678776685075
1,1,1.0,0,11,43,5.090768971207112
1,1,1.0,0,11,44,4.77833404547124
1,1,1.0,0,11,45,4.461900433695041
1,1,1.0,0,11,46,4.317622813530241
1,1,1.0,0,11,47,4.416346251578755
1,1,1.0,0,11,48,4.56918852142679
1,1,1.0,0,11,49,4.760498300309655
1,1,1.0,0,11,50,4.905584849871531
1,1,1.0,0,11,51,5.084842912365996
1,1,1.0,0,11,52,5.281209824870427
1,1,1.0,0,11,53,5.433157961502529
1,1,1.0,0,11,54,5.545656917725799
1,1,1.0,0,11,55,5.630034096941989
1,1,1.0,0,12,9,6.275477989362625
1,1,1.0,0,12,10,3.532383005895694
1,1,1.0,0,12,11,2.044911111677708
1,1,1.0,0,12,12,1.2701311958536952
1,1,1.0,0,12,13,0.9815893098533159
1,1,1.0,0,12,14,1.1061575368777028
1,1,1.0,0,12,15,1.8672477672634589
1,1,1.0,0,12,16,2.8759600977284183
1,1,1.0,0,12,17,2.8850800894719058
1,1,1.0,0,12,18,2.8189881676110815
1,1,1.0,0,12,19,2.6918987678220834
1,1,1.0,0,12,20,2.338707539010924
1,1,1.0,0,12,21,2.0136806341074323
1,1,1.0,0,12,22,1.8666125741582054
1,1,1.0,0,12,23,1.8660845902471674
1,1,1.0,0,12,24,1.9929081471707448
1,1,1.0,0,12,25,2.2364219549265183
1,1,1.0,0,12,26,2.618907837344297
1,1,1.0,0,12,27,3.189569567280987
1,1,1.0,0,12,28,3.6664047887586957
1,1,1.0,0,12,29,3.800680556935948
1,1,1.0,0,12,30,3.948629975998111
1,1,1.0,0,12,31,4.116500983766121
1,1,1.0,0,12,32,4.23855554070362
1,1,1.0,0,12,33,4.291481646091283
1,1,1.0,0,12,34,4.3608396772850835
1,1,1.0,0,12,35,4.45505143005971
1,1,1.0,0,12,36,4.582389408559822
1,1,1.0,0,12,37,4.714967667412187
1,1,1.0,0,12,38,4.851782073327486
1,1,1.0,0,12,39,4.996479339833376
1,1,1.0,0,12,40,5.089730419050136
1,1,1.0,0,12,41,5.110675314047988
1,1,1.0,0,12,42,5.118393688339616
1,1,1.0,0,12,43,5.12034912627913
1,1,1.0,0,12,44,4.839036192687752
1,1,1.0,0,12,45,4.550263719310745
1,1,1.0,0,12,46,4.317348442730596
1,1,1.0,0,12,47,4.7126573084844186
1,1,1.0,0,12,48,4.871761559822856
1,1,1.0,0,12,49,5.0928550939757855
1,1,1.0,0,12,50,5.336811260987021
1,1,1.0,0,12,51,5.595367646995783
1,1,1.0,0,12,52,5.895037098125483
1,1,1.0,0,12,53,6.061514691051287
1,1,1.0,0,12,54,6.152344674335466
1,1,1.0,0,12,55,6.200447446000811
1,1,1.0,0,13,8,1.8199849641005255
1,1,1.0,0,13,9,3.6647580356793235
1,1,1.0,0,13,10,6.270717308673264
1,1,1.0,0,13,11,3.669865088034058
1,1,1.0,0,13,12,2.284030892275121
1,1,1.0,0,13,13,1.726769191542429
1,1,1.0,0,13,14,1.6275636106989833
1,1,1.0,0,13,15,2.2986130510008174
1,1,1.0,0,13,16,3.306441041418797
1,1,1.0,0,13,17,3.2984459131461126
1,1,1.0,0,13,18,3.2076552439419412
1,1,1.0,0,13,19,3.0662819132105454
1,1,1.0,0,13,20,2.721147597259696
1,1,1.0,0,13,21,2.3827589254034223
1,1,1.0,0,13,22,2.2224704881612265
1,1,1.0,0,13,23,2.2257828862095277
1,1,1.0,0,13,24,2.372828416686694
1,1,1.0,0,13,25,2.613167535534334
1,1,1.0,0,13,26,2.9720279578306883
1,1,1.0,0,13,27,3.4988994656433103
1,1,1.0,0,13,28,3.9394610207580314
1,1,1.0,0,13,29,4.0486476717196
1,1,1.0,0,13,30,4.161760675412818
1,1,1.0,0,13,31,4.287281479209682
1,1,1.0,0,13,32,4.381548387742413
1,1,1.0,0,13,33,4.428772235830097
1,1,1.0,0,13,34,4.493169543292574
1,1,1.0,0,13,35,4.577179014893478
1,1,1.0,0,13,36,4.6809256391502085
1,1,1.0,0,13,37,4.796056507591823
1,1,1.0,0,13,38,4.9200885658970055
1,1,1.0,0,13,39,5.0532661962865735
1,1,1.0,0,13,40,5.138614577992339
1,1,1.0,0,13,41,5.157796192344392
1,1,1.0,0,13,42,5.165427314604221
1,1,1.0,0,13,43,5.166967080388556
1,1,1.0,0,13,44,4.774479897267694
1,1,1.0,0,13,45,4.711658112609779
1,1,1.0,0,13,46,4.788449655669622
1,1,1.0,0,13,47,5.002097764808735
1,1,1.0,0,13,48,5.249848133406765
1,1,1.0,0,13,49,5.5457806094663304
1,1,1.0,0,13,50,5.903410774425664
1,1,1.0,0,13,51,6.221685974950763
1,1,1.0,0,13,52,6.806997927843159
1,1,1.0,0,13,53,6.934924103028507
1,1,1.0,0,13,54,6.973599211484266
1,1,1.0,0,13,55,6.992092395706175
1,1,1.0,0,14,7,0.6909717548542496
1,1,1.0,0,14,8,1.1678313959198672
1,1,1.0,0,14,9,2.5451358143331735
1,1,1.0,0,14,10,6.288194939958101
1,1,1.0,0,14,11,6.33501832543545
1,1,1.0,0,14,12,3.9285322368536306
1,1,1.0,0,14,13,3.152967475017002
1,1,1.0,0,14,14,2.460804043163792
1,1,1.0,0,14,15,2.9428202117494777
1,1,1.0,0,14,16,3.930342438535302
1,1,1.0,0,14,17,3.889923377352419
1,1,1.0,0,14,18,3.739787840693026
1,1,1.0,0,14,19,3.5544878476327533
1,1,1.0,0,14,20,3.1697375306071773
1,1,1.0,0,14,21,2.7970313927742243
1,1,1.0,0,14,22,2.624463111789579
1,1,1.0,0,14,23,2.651763648794258
1,1,1.0,0,14,24,2.8819131197605827
1,1,1.0,0,14,25,3.114188213357309
1,1,1.0,0,14,26,3.430305850050864
1,1,1.0,0,14,27,3.884861465164093
1,1,1.0,0,14,28,4.268758461554086
1,1,1.0,0,14,29,4.346348905080882
1,1,1.0,0,14,30,4.417561254149108
1,1,1.0,0,14,31,4.485189237157291
1,1,1.0,0,14,32,4.523312577679221
1,1,1.0,0,14,33,4.561518804975627
1,1,1.0,0,14,34,4.618691842648479
1,1,1.0,0,14,35,4.692617740840545
1,1,1.0,0,14,36,4.78140035930066
1,1,1.0,0,14,37,4.8818614683174655
1,1,1.0,0,14,38,4.993194926761676
1,1,1.0,0,14,39,5.117167972253261
1,1,1.0,0,14,40,5.201797032326811
1,1,1.0,0,14,41,5.219625972561692
1,1,1.0,0,14,42,5.232611894987494
1,1,1.0,0,14,43,5.234954474907578
1,1,1.0,0,14,44,5.178345087121015
1,1,1.0,0,14,45,5.18750396702772
1,1,1.0,0,14,46,5.2579659096468845
1,1,1.0,0,14,47,5.398434417633732
1,1,1.0,0,14,48,5.727395025068287
1,1,1.0,0,14,49,6.092587602611115
1,1,1.0,0,14,50,6.674534049345172
1,1,1.0,0,14,51,6.754668895998957
1,1,1.0,0,14,52,6.411005731250749
1,1,1.0,0,14,53,6.328536575545099
1,1,1.0,0,14,54,6.305143265689617
1,1,1.0,0,14,55,6.29951907395653
1,1,1.0,0,15,6,0.4880558457533599
1,1,1.0,0,15,7,0.6486705540912308
1,1,1.0,0,15,8,0.9497444878290384
1,1,1.0,0,15,9,1.468840292634118
1,1,1.0,0,15,10,2.211834384426325
1,1,1.0,0,15,11,2.810492542882807
1,1,1.0,0,15,12,6.345911687446759
1,1,1.0,0,15,13,6.454068337085798
1,1,1.0,0,15,14,3.6805789999480574
1,1,1.0,0,15,15,4.01967860447089
1,1,1.0,0,15,16,4.79500644398067
1,1,1.0,0,15,17,4.7022929959575475
1,1,1.0,0,15,18,4.414235847507058
1,1,1.0,0,15,19,4.1447473473488845
1,1,1.0,0,15,20,3.696586597269455
1,1,1.0,0,15,21,3.2695133784723893
1,1,1.0,0,15,22,3.0703347758842483
1,1,1.0,0,15,23,3.1209531038060376
1,1,1.0,0,15,24,3.390560023990009
1,1,1.0,0,15,25,3.5766610495616806
1,1,1.0,0,15,26,3.8463020800840795
1,1,1.0,0,15,27,4.2283820436222825
1,1,1.0,0,15,28,4.516037086433128
1,1,1.0,0,15,29,4.566120751387725
1,1,1.0,0,15,30,4.610702589681761
1,1,1.0,0,15,31,4.644457404719914
1,1,1.0,0,15,32,4.653293395649584
1,1,1.0,0,15,33,4.68827644872778
1,1,1.0,0,15,34,4.740603875325604
1,1,1.0,0,15,35,4.806557733920222
1,1,1.0,0,15,36,4.883787984160634
1,1,1.0,0,15,37,4.9706421873450175
1,1,1.0,0,15,38,5.067805011426529
1,1,1.0,0,15,39,5.1803367686977975
1,1,1.0,0,15,40,5.257709127328269
1,1,1.0,0,15,41,5.275837965734455
1,1,1.0,0,15,42,5.301310103521651
1,1,1.0,0,15,43,5.329097220353308
1,1,1.0,0,15,44,5.397825288902215
1,1,1.0,0,15,45,5.473845126230762
1,1,1.0,0,15,46,5.537592327273828
1,1,1.0,0,15,47,5.582070605697867
1,1,1.0,0,15,48,6.3291601450318336
1,1,1.0,0,15,49,6.592884782641956
1,1,1.0,0,15,50,6.2390136818098005
1,1,1.0,0,15,51,6.102027275640619
1,1,1.0,0,15,52,5.932594562428973
1,1,1.0,0,15,53,5.839636786933465
1,1,1.0,0,15,54,5.794854411418452
1,1,1.0,0,15,55,5.777106796883206
1,1,1.0,0,16,5,0.2858855166065535
1,1,1.0,0,16,6,0.39041860150511987
1,1,1.0,0,16,7,0.5424775824028565
1,1,1.0,0,16,8,0.7777643624153434
1,1,1.0,0,16,9,1.1145352157924027
1,1,1.0,0,16,10,1.518273186564496
1,1,1.0,0,16,11,1.855782021634294
1,1,1.0,0,16,12,2.6367252711537557
1,1,1.0,0,16,13,3.226270038964154
1,1,1.0,0,16,14,4.0491373728854985
1,1,1.0,0,16,15,6.4102954127990355
1,1,1.0,0,16,16,5.956985432408102
1,1,1.0,0,16,17,5.842964455311899
1,1,1.0,0,16,18,5.195350157663755
1,1,1.0,0,16,19,4.799218814717998
1,1,1.0,0,16,20,4.3043391950800896
1,1,1.0,0,16,21,3.8124263443788102
1,1,1.0,0,16,22,3.547883516185241
1,1,1.0,0,16,23,3.5170604363931144
1,1,1.0,0,16,24,3.6768060689393156
1,1,1.0,0,16,25,3.818477899430892
1,1,1.0,0,16,26,4.044082805510675
1,1,1.0,0,16,27,4.373244217586603
1,1,1.0,0,16,28,4.619178875930169
1,1,1.0,0,16,29,4.662705399145532
1,1,1.0,0,16,30,4.703270589437997
1,1,1.0,0,16,31,4.739167477878885
1,1,1.0,0,16,32,4.770351055321287
1,1,1.0,0,16,33,4.811010222588296
1,1,1.0,0,16,34,4.862362956918261
1,1,1.0,0,16,35,4.922881839421061
1,1,1.0,0,16,36,4.9904168294080975
1,1,1.0,0,16,37,5.063201564515522
1,1,1.0,0,16,38,5.141392392943796
1,1,1.0,0,16,39,5.228886610558247
1,1,1.0,0,16,40,5.287094218593062
