kper,kstp,k,i,j,SPq
1,1,0,32,30,-12.230749258765627
1,1,0,33,30,-1.779023616943391
1,1,0,33,31,-2.2316873247752937
1,1,0,33,32,-3.9188139877180674
1,1,0,33,33,-6.0161728317089
1,1,0,34,30,-9.766852341319463
1,1,0,34,31,-5.798053208562351
1,1,0,34,33,-4.849556875621829
1,1,0,35,33,-6.053960193664693
1,1,0,36,32,-8.685723107002786
1,1,0,36,33,-10.634156571366475
1,1,0,37,32,-25.589345498032344
2,1,0,32,30,-33.972001214212
2,1,0,33,30,-57.22122222267073
2,1,0,33,31,-62.327067707910864
2,1,0,33,32,-63.46000852822839
2,1,0,33,33,-65.67452382660002
2,1,0,34,30,-71.66838122834827
2,1,0,34,31,-68.39519125477025
2,1,0,34,33,-70.82438760180004
2,1,0,35,33,-72.96401699704496
2,1,0,36,32,-75.59828448053331
2,1,0,36,33,-77.5465366467722
2,1,0,37,32,-93.41468953985097
2,2,0,32,30,-4.650259600910972
2,2,0,33,30,-6.05554021079543
2,2,0,33,31,-7.942802062050425
2,2,0,33,32,-10.293316079367177
2,2,0,33,33,-12.379375727545295
2,2,0,34,30,-16.64842512990091
2,2,0,34,31,-12.755564695902244
2,2,0,34,33,-12.343569834690339
2,2,0,35,33,-13.758902956331765
2,2,0,36,32,-16.392574641922042
2,2,0,36,33,-18.342691668591904
2,2,0,37,32,-34.353339079803
2,3,0,32,30,-3.1780841929211814
2,3,0,33,30,-1.9475983025562624
2,3,0,33,31,-3.613966398499238
2,3,0,33,32,-6.119388980254894
2,3,0,33,33,-8.292683144184135
2,3,0,34,30,-12.186522501435302
2,3,0,34,31,-8.155026538769029
2,3,0,34,33,-7.358256685552241
2,3,0,35,33,-8.652999975951294
2,3,0,36,32,-11.28642503283222
2,3,0,36,33,-13.239658049278846
2,3,0,37,32,-29.255331289759418
2,4,0,32,30,-2.949804752273067
2,4,0,33,30,-1.6173360024577155
2,4,0,33,31,-3.236524588570263
2,4,0,33,32,-5.743312581940682
2,4,0,33,33,-7.955573642036081
2,4,0,34,30,-11.790286039436722
2,4,0,34,31,-7.725663754747103
2,4,0,34,33,-6.884679256319654
2,4,0,35,33,-8.1727339305123
2,4,0,36,32,-10.80605351315759
2,4,0,36,33,-12.763311165349819
2,4,0,37,32,-28.766828518254002
2,5,0,32,30,-2.7947571412823065
2,5,0,33,30,-1.5903304364757658
2,5,0,33,31,-3.172777068536234
2,5,0,33,32,-5.663245561757027
2,5,0,33,33,-7.904974152927252
2,5,0,34,30,-11.722555975079807
2,5,0,34,31,-7.638973493293038
2,5,0,34,33,-6.793665735929028
2,5,0,35,33,-8.089225871228404
2,5,0,36,32,-10.722448352526342
2,5,0,36,33,-12.684487356101034
2,5,0,37,32,-28.674544549542325
2,6,0,32,30,-2.6592133531419546
2,6,0,33,30,-1.5877115923346223
2,6,0,33,31,-3.135583091121673
2,6,0,33,32,-5.607794846900832
2,6,0,33,33,-7.8769621057161165
2,6,0,34,30,-11.682821808324057
2,6,0,34,31,-7.582164173303601
2,6,0,34,33,-6.73706017533207
2,6,0,35,33,-8.040965830907655
2,6,0,36,32,-10.674071955305699
2,6,0,36,33,-12.641541803072325
2,6,0,37,32,-28.618626332542807
2,7,0,32,30,-2.538843248957196
2,7,0,33,30,-1.5870934979092004
2,7,0,33,31,-3.1021773001339334
2,7,0,33,32,-5.555872307439995
2,7,0,33,33,-7.851368567569339
2,7,0,34,30,-11.646823199331255
2,7,0,34,31,-7.529613252808545
2,7,0,34,33,-6.685406904922973
2,7,0,35,33,-7.997008924008162
2,7,0,36,32,-10.629975351748971
2,7,0,36,33,-12.603432983047266
2,7,0,37,32,-28.568183470947307
2,8,0,32,30,-2.4317425280020353
2,8,0,33,30,-1.58667473100132
2,8,0,33,31,-3.070662151701
2,8,0,33,32,-5.505787420612399
2,8,0,33,33,-7.826605054681381
2,8,0,34,30,-11.612513671014245
2,8,0,34,31,-7.479155975551981
2,8,0,34,33,-6.6361174365044535
2,8,0,35,33,-7.95466604393642
2,8,0,36,32,-10.58746959155614
2,8,0,36,33,-12.567388781198327
2,8,0,37,32,-28.520420563574593
2,9,0,32,30,-2.3363293304330712
2,9,0,33,30,-1.5863063769221162
2,9,0,33,31,-3.0407932292746267
2,9,0,33,32,-5.457355613629319
2,9,0,33,33,-7.80250377803183
2,9,0,34,30,-11.579639865036203
2,9,0,34,31,-7.43054630938839
2,9,0,34,33,-6.588873746949868
2,9,0,35,33,-7.9136643801102124
2,9,0,36,32,-10.546283029882982
2,9,0,36,33,-12.5330624235715
2,9,0,37,32,-28.47495251883691
2,10,0,32,30,-2.2512229891371005
2,10,0,33,30,-1.5859726593134864
2,10,0,33,31,-3.0124626005066983
2,10,0,33,32,-5.410511584388644
2,10,0,33,33,-7.779009375702653
2,10,0,34,30,-11.548099411501509
2,10,0,34,31,-7.383697714390476
2,10,0,34,33,-6.54355495187435
2,10,0,35,33,-7.873938874131382
2,10,0,36,32,-10.506352246954163
2,10,0,36,33,-12.500322628433691
2,10,0,37,32,-28.4316109994349
2,11,0,32,30,-2.1752143684768246
2,11,0,33,30,-1.5856689469030838
2,11,0,33,31,-2.9855787462203502
2,11,0,33,32,-5.365201539225497
2,11,0,33,33,-7.7560788627228385
2,11,0,34,30,-11.517808351764277
2,11,0,34,31,-7.338539369925299
2,11,0,34,33,-6.500062211480046
2,11,0,35,33,-7.835443460172582
2,11,0,36,32,-10.467633140454126
2,11,0,36,33,-12.469064054862978
2,11,0,37,32,-28.39025627812263
2,12,0,32,30,-2.1072435539077032
2,12,0,33,30,-1.5853919053694814
2,12,0,33,31,-2.960056720677268
2,12,0,33,32,-5.321374583384735
2,12,0,33,33,-7.733673705710231
2,12,0,34,30,-11.488689957593639
2,12,0,34,31,-7.295004333767338
2,12,0,34,33,-6.458303630411921
2,12,0,35,33,-7.798134931543259
2,12,0,36,32,-10.43008470471391
2,12,0,36,33,-12.439190500729858
2,12,0,37,32,-28.350760362248938
2,13,0,32,30,-2.046380678792995
2,13,0,33,30,-1.585138656246187
2,13,0,33,31,-2.93581703262958
2,13,0,33,32,-5.27898184231053
2,13,0,33,33,-7.71175893675157
2,13,0,34,30,-11.46067335470549
2,13,0,34,31,-7.253028477190342
2,13,0,34,33,-6.418192663808137
2,13,0,35,33,-7.761971555980425
2,13,0,36,32,-10.393667576136664
2,13,0,36,33,-12.410612918023407
2,13,0,37,32,-28.313004807953885
2,14,0,32,30,-1.9918093100559544
2,14,0,33,30,-1.5849066653019388
2,14,0,33,31,-2.912785235337185
2,14,0,33,32,-5.237976221416328
2,14,0,33,33,-7.690302819310904
2,14,0,34,30,-11.433692976018927
2,14,0,34,31,-7.212550302246032
2,14,0,34,33,-6.379647683488604
2,14,0,35,33,-7.726912946779609
2,14,0,36,32,-10.358343845584512
2,14,0,36,33,-12.38324874105889
2,14,0,37,32,-28.276879851435226
2,15,0,32,30,-1.9428120340156507
2,15,0,33,30,-1.584693695236445
2,15,0,33,31,-2.8908915923579097
2,15,0,33,32,-5.198312247577707
2,15,0,33,33,-7.669276571941304
2,15,0,34,30,-11.407688119455301
2,15,0,34,31,-7.173510833478634
2,15,0,34,33,-6.342591662327313
2,15,0,35,33,-7.692920037277901
2,15,0,36,32,-10.32407698337301
2,15,0,36,33,-12.357021369089406
2,15,0,37,32,-28.24228371016757
2,16,0,32,30,-1.898757940970918
2,16,0,33,30,-1.5844977685294093
2,16,0,33,31,-2.870070768218222
2,16,0,33,32,-5.159945943205292
2,16,0,33,33,-7.648654112313806
2,16,0,34,30,-11.382602548599424
2,16,0,34,31,-7.135853518245787
2,16,0,34,33,-6.306951887521353
2,16,0,35,33,-7.659955060826587
2,16,0,36,32,-10.290831777789492
2,16,0,36,33,-12.331859700553666
2,16,0,37,32,-28.209121951098385
2,17,0,32,30,-1.8590917499405082
2,17,0,33,30,-1.5843171354217374
2,17,0,33,31,-2.8502615390138857
2,17,0,33,32,-5.122834724106632
