time,spring,awanui,poukawa,pk4,pk4-spr-diff,pk4-conf-diff
1.0,9.568835716742946,9.644246027764906,9.534027726772893,9.568835716742946,-1.978835716742946,4.431164283257054
2.0,9.358455126076324,9.452794308612333,9.281900533344247,9.358455126076324,-1.7649984594096573,4.641544873923676
3.0,9.178430379003487,9.29935797276325,9.085213943607469,9.178430379003487,-1.5856164390034877,4.773648568364935
4.0,9.012109811280983,9.159363662918912,8.908905894211765,9.012109811280983,-1.4204592672809833,4.890995451876913
5.0,8.857976398326775,9.02916144045305,8.7470083050537,8.857976398326775,-1.2677982463267758,4.996155180620594
6.0,8.714724261493906,8.907134058198645,8.597123985323165,8.714724261493906,-1.1257829574939064,5.090433633242936
7.0,8.581077386043171,8.792134780010315,8.457686172699168,8.581077386043171,-0.9944889620431718,5.175106824483144
8.0,8.455900543972268,8.683246695392144,8.32745427349762,8.455900543972268,-0.8704828079722686,5.251309982343521
9.0,8.338205787161892,8.579709430201143,8.205378029403592,8.338205787161892,-0.753910267161892,5.320031054943373
10.0,8.22713970689944,8.480883843944898,8.09054682868248,8.22713970689944,-0.6438636508994406,5.382123450995298
11.0,8.121960336600317,8.386227308601049,7.982163259790437,8.121960336600317,-0.5411643286003178,5.438329137083894
12.0,8.022019862185584,8.295275350612384,7.879525516579028,8.022019862185584,-0.44278336618558445,5.489295927288101
13.0,7.926750780279011,8.207628352603297,7.7820146678625415,7.926750780279011,-0.3504078442790117,5.535591324984146
14.0,7.835655026073763,8.122940923896401,7.689084268941872,7.835655026073763,-0.26197269807376333,5.57771339497887
15.0,7.748295402898422,8.04091012336321,7.600252736164273,7.748295402898422,-0.1767269148984223,5.616099333943684
16.0,7.664285679667987,7.961278933874921,7.5150929578086485,7.664285679667987,-0.09559243166798836,5.6511353729635925
17.0,7.583288590819432,7.88382097363657,7.433230239511432,7.583288590819432,-0.017230254819432744,5.683158777601621
18.0,7.5050070855843245,7.808338396517334,7.354334155622449,7.5050070855843245,0.05936198641567447,5.712466598626202
19.0,7.4291796819199005,7.734658203661119,7.278113345366416,7.4291796819199005,0.13384096608009877,5.739320318080101
20.0,7.355576269733709,7.662629025052257,7.204310999932378,7.355576269733709,0.20618328226628968,5.763950046055766
21.0,7.283994365463507,7.592118304346202,7.1327008385381525,7.283994365463507,0.277162082536492,5.786558266115441
22.0,7.2142557871709645,7.523009850697697,7.063083516988456,7.2142557871709645,0.3444448848290351,5.807323160197457
23.0,7.146203711998554,7.455201714678463,6.995283430363093,7.146203711998554,0.4098057120014449,5.826401551159341
24.0,7.079700077551635,7.38860434601169,6.9291458741429865,7.079700077551635,0.4718955544483645,5.843931501395733
25.0,7.014623290648885,7.323138994993801,6.864534529361852,7.014623290648885,0.531168701351115,5.860034604087959
26.0,6.95086620959206,7.258736324353269,6.801329239048737,6.95086620959206,0.5872638224079401,5.874818000934257
27.0,6.888334369082902,7.195335202902973,6.739424045336178,6.888334369082902,0.6416601669170978,5.888376157232888
28.0,6.826944419895449,7.132881656399972,6.678725458964351,6.826944419895449,0.6924444441045505,5.900792422209815
29.0,6.766622758265738,7.071327954513104,6.619150935352544,6.766622758265738,0.741815393734262,5.912140399628999
30.0,6.707304322627333,7.010631815769202,6.56062753382533,6.707304322627333,0.7924025573726672,5.92248515105688
31.0,6.648931537775531,6.950755714876549,6.503090738901478,6.648931537775531,0.8422218302244691,5.931884251698155
32.0,6.591453388778956,6.89166627897595,6.446483424738137,6.591453388778956,0.8893599552210434,5.940388716484203
33.0,6.53482460897871,6.833333761206346,6.390754945848628,6.53482460897871,0.9365678710212899,5.948043812073923
34.0,6.4790049682324735,6.775731581541778,6.335860339070317,6.4790049682324735,0.9851784557675263,5.9548897686096325
35.0,6.423958649186877,6.718835926202599,6.281759623448527,6.423958649186877,1.0301619028131217,5.960962403444702
36.0,6.369653700810868,6.662625398099463,6.228417186228576,6.369653700810868,1.0736493711891315,5.966293667610187
37.0,6.31606155971083,6.607080711763431,6.175801244518815,6.31606155971083,1.1191094002891697,5.970912124499698
38.0,6.263156630890022,6.5521844270734215,6.123883373413628,6.263156630890022,1.1647312491099768,5.974843369109979
39.0,6.210915920624658,6.497920716832901,6.072638092457548,6.210915920624658,1.207390023375341,5.982417412708677
40.0,6.159318715020836,6.444275163888747,6.0220425033025204,6.159318715020836,1.2531221889791633,5.989347951645831
41.0,6.108346298602683,6.391234584040334,5.972075972270433,6.108346298602683,1.2982971253973163,5.995653701397318
42.0,6.0579817079745055,6.338786871468426,5.92271985229384,6.0579817079745055,1.3438349720254932,6.001351625358829
43.0,6.008209516208864,6.286920863831797,5.873957239379731,6.008209516208864,1.3885395557911355,6.006457150457805
44.0,5.95901564414794,6.235626224542927,5.825772759333456,5.95901564414794,1.4348655398520584,6.01098435585206
45.0,5.910387195275878,6.184893340050446,5.778152381001678,5.910387195275878,1.4779204767241207,6.014946138057456
46.0,5.862312311232756,6.13471323023146,5.7310832527522395,5.862312311232756,1.522147240767243,6.018354355433912
47.0,5.814780045403138,6.0850774702368895,5.684553559312406,5.814780045403138,1.5688471865968614,6.021219954596862
48.0,5.76778025233004,6.035978122342275,5.638552396441529,5.76778025233004,1.6154653476699599,6.0235530810032945
49.0,5.721303490983763,5.9874076765390285,5.593069661225389,5.721303490983763,1.659377045016237,6.025363175682905
50.0,5.67534094015956,5.939358998760491,5.548095956052945,5.67534094015956,1.7032790358404402,6.0266590598404415
51.0,5.629884324492073,5.891825285776433,5.503622504575797,5.629884324492073,1.7462173555079268,6.027449008841261
52.0,5.584925849762275,5.844800025911026,5.459641078160939,5.584925849762275,1.788096990237725,6.027740816904393
53.0,5.540458146337118,5.798276964845614,5.416143931531965,5.540458146337118,1.8286164136628829,6.027541853662884
54.0,10.705644154160161,10.683936449572697,10.741403365142817,10.705644154160161,-999.0,0.817689179173172
55.0,10.482348503385449,10.497072544316442,10.64346374125318,10.482348503385449,-999.0,3.517651496614551
56.0,10.322515917271534,10.311012026669252,10.52036489777218,10.322515917271534,-999.0,3.658135070898757
57.0,10.174902729139571,10.12969777508348,10.390604252706078,10.174902729139571,-999.0,3.785974227720951
58.0,10.029147213935417,9.950089350584978,10.25730452036165,10.029147213935417,-999.0,3.911955711615338
59.0,9.882544183215327,9.771667776797367,10.120815760821666,9.882544183215327,-999.0,4.038784711025659
60.0,9.7346246132362,9.594951537988532,9.981373947982975,9.7346246132362,-999.0,4.166930249695017
61.0,9.58568201817787,9.420638284516912,9.83944891306994,9.58568201817787,-999.0,4.29609881344358
62.0,9.436257406816491,9.249328434842594,9.695666445038455,9.436257406816491,-999.0,4.42574939349519
63.0,9.286936444035817,9.081467732713577,9.550702531859024,9.286936444035817,-999.0,4.555296324966097
64.0,9.138268146416364,8.917359926115033,9.40521370037805,9.138268146416364,-999.0,4.684190591275781
65.0,8.990734092308296,8.757191838431437,9.25980059416087,8.990734092308296,-999.0,4.81195061407408
66.0,8.844740852414711,8.601061122770641,9.114992084434506,8.844740852414711,-999.0,4.938169822657896
67.0,8.70062225911855,8.448998774263295,8.971241417694205,8.70062225911855,-999.0,5.06251438464429
68.0,8.558645831668999,8.300986944739146,8.828928702173304,8.558645831668999,-999.0,5.184716780784072
69.0,8.419020593239821,8.156972587674893,8.688366511709523,8.419020593239821,-999.0,5.304567987903482
70.0,8.281904990432828,8.016877752702655,8.549806806834265,8.281904990432828,-999.0,5.4219095594007065
71.0,8.147414333153668,7.8806072900194,8.413448181452214,8.147414333153668,-999.0,5.536626185370098
72.0,8.01562751973462,7.748054590326298,8.279442901652589,8.01562751973462,-999.0,5.648638967479378
73.0,7.88659298266781,7.619105849628521,8.147903463923033,7.88659298266781,-999.0,5.75789947323642
74.0,7.760333872556557,7.493643231641257,8.018908549133895,7.760333872556557,-999.0,5.864384552037904
75.0,7.636852535380995,7.371547207604265,7.892508333893938,7.636852535380995,-999.0,5.968091857903699
76.0,7.516134352857936,7.252698281942429,7.768729169007885,7.516134352857936,-999.0,6.069036009116989
77.0,7.398151018811456,7.136978258576311,7.647577660994583,7.398151018811456,-999.0,6.1672453118537
78.0,7.28286332186083,7.024271162809788,7.529044205737541,7.28286332186083,-999.0,6.262758977494558
79.0,7.170223499369366,6.91446390415073,7.413106028520237,7.170223499369366,-999.0,6.355624768676253
80.0,7.060177221058,6.807446743440995,7.299729785095868,7.060177221058,-999.0,6.445897015677851
81.0,6.952665253859064,6.703113611309226,7.188873776046224,6.952665253859064,-999.0,6.533634951567019
82.0,6.847624853022305,6.601362312848653,7.0804898228124316,6.847624853022305,-999.0,6.618901321094009
83.0,6.744990918526176,6.5020946445978325,6.974524849298647,6.744990918526176,-999.0,6.70176122428037
84.0,6.6446969506421745,6.4052164435991195,6.870922208389961,6.6446969506421745,-999.0,6.782281160854604
85.0,6.546675834027135,6.310637583843586,6.769622788351138,6.546675834027135,-999.0,6.860528246159874
86.0,6.45086047585589,6.218271932175564,6.670565929976759,6.45086047585589,-999.0,6.93656957302135
87.0,6.357184320124673,6.128037273263372,6.573690181597387,6.357184320124673,-999.0,7.0104716974428
88.0,6.265581757253156,6.039855211288751,6.478933915690656,6.265581757253156,-999.0,7.082300229004548
89.0,6.175988445414872,5.953651054460184,6.386235827896863,6.175988445414872,-999.0,7.152119509533063
90.0,6.088342971718921,5.869352078189206,6.295537114205244,6.088342971718921,-999.0,7.219990951919247
91.0,6.0025822763576135,5.786892755438351,6.2067761144174165,6.0025822763576135,-999.0,7.285977615970785
92.0,5.91864742243898,5.706208675047748,6.11989462446833,5.91864742243898,-999.0,7.351877476618894
93.0,5.836481209321538,5.627238565577538,6.034836004041246,5.836481209321538,-999.0,7.41600869646581
94.0,5.756028320110294,5.5499241295360875,5.951545169525706,5.756028320110294,-999.0,7.47842659240653
95.0,5.677235401340899,5.474209931864589,5.869968696747692,5.677235401340899,-999.0,7.5391845179054
96.0,5.600051094647379,5.400043274360527,5.7900549013760125,5.600051094647379,-999.0,7.598333831328396
97.0,5.524426037118134,5.3273740635184055,5.711753887047101,5.524426037118134,-999.0,7.655923895587115
98.0,5.450312840044521,5.256154677707789,5.635017566171536,5.450312840044521,-999.0,7.712002099390203
99.0,5.377666052279582,5.186339836701654,5.559799659176263,5.377666052279582,-999.0,7.766613893884618
100.0,5.3064421124780115,5.117886475078424,5.486055676963004,5.3064421124780115,-999.0,7.819802840415663
101.0,5.236599293322058,5.0507536202883445,5.413742890395242,5.236599293322058,-999.0,7.871610666301091
102.0,5.168097640083174,4.984902275787432,5.342820289861641,5.168097640083174,-999.0,7.922077326269451
103.0,5.100898905350353,4.920295309427941,5.27324853737654,5.100898905350353,-999.0,7.971241067731747
104.0,5.0349664813717725,4.8568973471618575,5.204989913215877,5.0349664813717725,-999.0,8.019138498439801
105.0,4.970265331163012,4.794674672032169,5.138008258717213,4.970265331163012,-999.0,8.065804655378038
106.0,4.906761919302981,4.733595128372319,5.072268916572203,4.906761919302981,-999.0,8.111273073967546
