kper,kstp,k,i,j,CONFq
1,1,0,18,52,4.1544278819272265
1,1,0,18,53,4.152378607608744
1,1,0,18,54,4.151067096301668
1,1,0,18,55,4.1504307252615895
1,1,0,19,4,3.9903419982770156
1,1,0,19,5,3.992137036430284
1,1,0,19,6,3.9948063014340995
1,1,0,19,7,3.998213956264113
1,1,0,19,8,4.0022879746904305
1,1,0,19,9,4.006947084561274
1,1,0,19,10,4.012105607256821
1,1,0,19,11,4.017691848062077
1,1,0,19,12,4.023671366069982
1,1,0,19,13,4.030053343899727
1,1,0,19,14,4.036913010737267
1,1,0,19,15,4.044312380907071
1,1,0,19,16,4.052195161850777
1,1,0,19,17,4.060647696672602
1,1,0,19,18,4.069846124870574
1,1,0,19,19,4.079654479526516
1,1,0,19,20,4.088902822926865
1,1,0,19,21,4.099414415672422
1,1,0,19,22,4.1024755918713804
1,1,0,19,23,4.106566258992938
1,1,0,19,24,4.1115205911158945
1,1,0,19,25,4.117222682584192
1,1,0,19,26,4.123552995123344
1,1,0,19,27,4.130387937130569
